startTime,endTime,spawningIntervalInMinutes,spawningAmount,source,destination
6:00,12:00,30,1,POINT (31.45122 -25.42001),"MULTIPOINT (31.89204 -25.35891, 31.91594 -25.11983, 31.51095 -25.47712, 31.59263 -24.98984, 31.26872 -25.16923)"
6:00,12:00,30,1,POINT (31.89204 -25.35891),"MULTIPOINT (31.45122 -25.42001, 31.91594 -25.11983, 31.51095 -25.47712, 31.59263 -24.98984, 31.26872 -25.16923)"
6:00,12:00,30,1,POINT (31.91594 -25.11983),"MULTIPOINT (31.45122 -25.42001, 31.89204 -25.35891, 31.51095 -25.47712, 31.59263 -24.98984, 31.26872 -25.16923)"
6:00,12:00,30,1,POINT (31.51095 -25.47712),"MULTIPOINT (31.45122 -25.42001, 31.89204 -25.35891, 31.91594 -25.11983, 31.59263 -24.98984, 31.26872 -25.16923)"
6:00,12:00,30,1,POINT (31.59263 -24.98984),"MULTIPOINT (31.45122 -25.42001, 31.89204 -25.35891, 31.91594 -25.11983, 31.51095 -25.47712, 31.26872 -25.16923)"
6:00,12:00,30,1,POINT (31.26872 -25.16923),"MULTIPOINT (31.45122 -25.42001, 31.89204 -25.35891, 31.91594 -25.11983, 31.51095 -25.47712, 31.59263 -24.98984)"
