line,station_id,minutes
U1,92900,0
U1,92901,3
U1,92902,3
U1,92903,7
U1,71900,4
U1,71901,8
U1,71902,8
U1,90950,4
U1,90900,4
U1,90901,4
U1,90902,4
U1,90903,4
U1,90904,4
U1,90905,4
U1,11900,4
U1,11901,4
U1,11950,4
U1,11903,4
U1,10907,4
U1,10906,4
U1,10903,4
U1,10902,4
U1,10901,4
U1,60904,4
U1,60951,4
U1,60902,4
U1,60901,4
U1,60900,4
U1,60902,4
U1,63901,4
U1,63900,4
U1,64900,4
U1,65900,4
U1,71905,4
U1,71904,4
U1,72902,4
U1,72901,4
U1,72900,4
