startTime,endTime,spawningIntervalInMinutes,spawningAmount,hasOwnBikeProbability,source,destination
0:00,23:59,10,1,0,"POLYGON(( 9.998376 53.473043, 9.997638 53.471827, 9.997627 53.471805, 9.997558 53.471812, 9.997502 53.471816, 9.997376 53.471837, 9.996976 53.470958, 9.996969 53.470944, 9.996792 53.470556, 9.996784 53.470538, 9.996675 53.470301, 9.996587 53.470108, 9.996564 53.470057, 9.99655 53.47, 9.996538 53.470002, 9.996146 53.469143, 9.995763 53.468305, 9.995763 53.468304, 9.995586 53.467948, 9.995417 53.467608, 9.995412 53.467598, 9.994951 53.466667, 9.994334 53.465459, 9.994289 53.465363, 9.994237 53.465249, 9.994447 53.465216, 9.994793 53.465147, 9.995093 53.465044, 9.995359 53.464913, 9.995832 53.464622, 9.995988 53.46454, 9.996233 53.464412, 9.996859 53.464125, 9.997568 53.463869, 9.998043 53.463716, 9.99853 53.463597, 9.999037 53.46351, 10.000403 53.463336, 10.000214 53.463148, 10.000159 53.463097, 9.999913 53.462867, 9.999389 53.462379, 9.999114 53.462132, 9.998184 53.461293, 9.998057 53.461179, 9.998049 53.461171, 9.997222 53.460515, 9.997054 53.460391, 9.997051 53.460388, 9.996491 53.45996, 9.995915 53.459542, 9.995453 53.459212, 9.99516 53.459002, 9.99503 53.458909, 9.995015 53.458915, 9.994782 53.458762, 9.994745 53.458738, 9.994614 53.458651, 9.994322 53.458478, 9.994253 53.458437, 9.994109 53.458352, 9.99387 53.45821, 9.993464 53.457952, 9.993995 53.457443, 9.994925 53.457174, 9.995348 53.457084, 9.995688 53.45698, 9.996976 53.456614, 9.997707 53.456368, 9.997742 53.456358, 9.997961 53.456274, 9.998579 53.455854, 9.998658 53.455815, 9.998746 53.455784, 9.998841 53.455761, 9.998941 53.455746, 9.999043 53.455741, 9.999116 53.455743, 9.999253 53.455743, 9.999388 53.45573, 9.999518 53.455706, 10.000767 53.455208, 10.001191 53.45504, 10.001422 53.454947, 10.003288 53.454212, 10.004362 53.453769, 10.004957 53.453523, 10.005182 53.453428, 10.005388 53.453319, 10.005545 53.45323, 10.005719 53.453152, 10.006838 53.452684, 10.006741 53.452607, 10.006138 53.452227, 10.00537 53.451743, 10.004996 53.451503, 10.004313 53.45107, 10.003834 53.450757, 10.003358 53.450453, 10.002926 53.450182, 10.002428 53.449883, 10.001983 53.449607, 10.001812 53.449502, 10.001738 53.449454, 10.001543 53.44933, 10.001502 53.449292, 10.001448 53.449259, 10.001309 53.449174, 10.001278 53.449153, 10.001276 53.449152, 10.000903 53.448906, 10.000866 53.448881, 10.000825 53.448854, 10.00082 53.448851, 10.000785 53.448828, 10.000662 53.448747, 10.000641 53.448761, 10.000638 53.448762, 10.000394 53.44892, 9.999987 53.449158, 9.999669 53.449341, 9.999486 53.449459, 9.999369 53.44954, 9.999368 53.44954, 9.999101 53.449724, 9.998938 53.449823, 9.998762 53.449927, 9.998713 53.449956, 9.998681 53.44998, 9.998533 53.450094, 9.998388 53.450185, 9.99829 53.450241, 9.998037 53.45041, 9.99757 53.450713, 9.996452 53.451469, 9.996324 53.451567, 9.996105 53.451751, 9.996017 53.451812, 9.995914 53.451863, 9.995879 53.451874, 9.995842 53.451881, 9.995803 53.451884, 9.995764 53.451883, 9.995725 53.451879, 9.995693 53.451874, 9.995577 53.451859, 9.995258 53.452093, 9.994832 53.452419, 9.994563 53.452624, 9.994063 53.45309, 9.99364 53.45353, 9.993312 53.45394, 9.993042 53.454352, 9.992822 53.454743, 9.992797 53.454788, 9.992391 53.454741, 9.991105 53.454585, 9.991309 53.454417, 9.991709 53.454075, 9.99175 53.45403, 9.991779 53.453982, 9.991796 53.453931, 9.9918 53.45388, 9.991791 53.453829, 9.99177 53.453779, 9.991415 53.453217, 9.99015 53.452814, 9.987564 53.451993, 9.987024 53.451823, 9.986868 53.451826, 9.986439 53.451834, 9.985308 53.451997, 9.985156 53.452019, 9.984977 53.452043, 9.98395 53.452109, 9.982544 53.452199, 9.981383 53.452046, 9.980953 53.451992, 9.980633 53.451952, 9.980472 53.451932, 9.979706 53.451878, 9.978907 53.451831, 9.978888 53.45183, 9.978478 53.451806, 9.97756 53.451751, 9.9738 53.451566, 9.97236 53.451481, 9.97199 53.451777, 9.972632 53.452106, 9.97321 53.452476, 9.973862 53.452961, 9.975179 53.45399, 9.97635 53.454878, 9.977043 53.455435, 9.976635 53.455417, 9.975282 53.455286, 9.974614 53.455216, 9.973498 53.455111, 9.973243 53.455106, 9.971592 53.454951, 9.971498 53.455045, 9.970804 53.45573, 9.970753 53.455781, 9.969885 53.45641, 9.969787 53.456482, 9.969641 53.456589, 9.969155 53.456948, 9.969119 53.456992, 9.969066 53.457057, 9.968773 53.45761, 9.968268 53.45752, 9.967941 53.45818, 9.967923 53.458234, 9.967893 53.458323, 9.967522 53.459121, 9.96697 53.46041, 9.966704 53.46108, 9.966674 53.461116, 9.966639 53.46117, 9.966056 53.46236, 9.96555 53.463401, 9.967183 53.463654, 9.968054 53.463789, 9.968105 53.463802, 9.968152 53.46382, 9.968192 53.463843, 9.968226 53.46387, 9.968251 53.463899, 9.968291 53.464009, 9.968481 53.464517, 9.968488 53.464556, 9.968484 53.464596, 9.968469 53.464635, 9.968445 53.464672, 9.968119 53.464986, 9.96716 53.466041, 9.966648 53.466591, 9.966039 53.467104, 9.96589 53.467208, 9.965114 53.467748, 9.965192 53.467822, 9.965841 53.467764, 9.966403 53.467772, 9.966956 53.467828, 9.96749 53.467932, 9.967835 53.468048, 9.96998 53.467379, 9.971488 53.4669, 9.972031 53.466727, 9.976342 53.465357, 9.977579 53.464962, 9.97836 53.464736, 9.979422 53.464428, 9.979485 53.464521, 9.979648 53.464761, 9.980007 53.465276, 9.981457 53.467305, 9.981755 53.467764, 9.981922 53.468105, 9.982116 53.468508, 9.982342 53.469122, 9.982845 53.470581, 9.983057 53.471191, 9.983403 53.47218, 9.984488 53.475332, 9.984845 53.475275, 9.986366 53.475026, 9.986975 53.474916, 9.990031 53.474517, 9.992738 53.474056, 9.995076 53.473656, 9.995511 53.473582, 9.996106 53.47348, 9.998376 53.473043))","POLYGON(( 9.998376 53.473043, 9.997638 53.471827, 9.997627 53.471805, 9.997558 53.471812, 9.997502 53.471816, 9.997376 53.471837, 9.996976 53.470958, 9.996969 53.470944, 9.996792 53.470556, 9.996784 53.470538, 9.996675 53.470301, 9.996587 53.470108, 9.996564 53.470057, 9.99655 53.47, 9.996538 53.470002, 9.996146 53.469143, 9.995763 53.468305, 9.995763 53.468304, 9.995586 53.467948, 9.995417 53.467608, 9.995412 53.467598, 9.994951 53.466667, 9.994334 53.465459, 9.994289 53.465363, 9.994237 53.465249, 9.994447 53.465216, 9.994793 53.465147, 9.995093 53.465044, 9.995359 53.464913, 9.995832 53.464622, 9.995988 53.46454, 9.996233 53.464412, 9.996859 53.464125, 9.997568 53.463869, 9.998043 53.463716, 9.99853 53.463597, 9.999037 53.46351, 10.000403 53.463336, 10.000214 53.463148, 10.000159 53.463097, 9.999913 53.462867, 9.999389 53.462379, 9.999114 53.462132, 9.998184 53.461293, 9.998057 53.461179, 9.998049 53.461171, 9.997222 53.460515, 9.997054 53.460391, 9.997051 53.460388, 9.996491 53.45996, 9.995915 53.459542, 9.995453 53.459212, 9.99516 53.459002, 9.99503 53.458909, 9.995015 53.458915, 9.994782 53.458762, 9.994745 53.458738, 9.994614 53.458651, 9.994322 53.458478, 9.994253 53.458437, 9.994109 53.458352, 9.99387 53.45821, 9.993464 53.457952, 9.993995 53.457443, 9.994925 53.457174, 9.995348 53.457084, 9.995688 53.45698, 9.996976 53.456614, 9.997707 53.456368, 9.997742 53.456358, 9.997961 53.456274, 9.998579 53.455854, 9.998658 53.455815, 9.998746 53.455784, 9.998841 53.455761, 9.998941 53.455746, 9.999043 53.455741, 9.999116 53.455743, 9.999253 53.455743, 9.999388 53.45573, 9.999518 53.455706, 10.000767 53.455208, 10.001191 53.45504, 10.001422 53.454947, 10.003288 53.454212, 10.004362 53.453769, 10.004957 53.453523, 10.005182 53.453428, 10.005388 53.453319, 10.005545 53.45323, 10.005719 53.453152, 10.006838 53.452684, 10.006741 53.452607, 10.006138 53.452227, 10.00537 53.451743, 10.004996 53.451503, 10.004313 53.45107, 10.003834 53.450757, 10.003358 53.450453, 10.002926 53.450182, 10.002428 53.449883, 10.001983 53.449607, 10.001812 53.449502, 10.001738 53.449454, 10.001543 53.44933, 10.001502 53.449292, 10.001448 53.449259, 10.001309 53.449174, 10.001278 53.449153, 10.001276 53.449152, 10.000903 53.448906, 10.000866 53.448881, 10.000825 53.448854, 10.00082 53.448851, 10.000785 53.448828, 10.000662 53.448747, 10.000641 53.448761, 10.000638 53.448762, 10.000394 53.44892, 9.999987 53.449158, 9.999669 53.449341, 9.999486 53.449459, 9.999369 53.44954, 9.999368 53.44954, 9.999101 53.449724, 9.998938 53.449823, 9.998762 53.449927, 9.998713 53.449956, 9.998681 53.44998, 9.998533 53.450094, 9.998388 53.450185, 9.99829 53.450241, 9.998037 53.45041, 9.99757 53.450713, 9.996452 53.451469, 9.996324 53.451567, 9.996105 53.451751, 9.996017 53.451812, 9.995914 53.451863, 9.995879 53.451874, 9.995842 53.451881, 9.995803 53.451884, 9.995764 53.451883, 9.995725 53.451879, 9.995693 53.451874, 9.995577 53.451859, 9.995258 53.452093, 9.994832 53.452419, 9.994563 53.452624, 9.994063 53.45309, 9.99364 53.45353, 9.993312 53.45394, 9.993042 53.454352, 9.992822 53.454743, 9.992797 53.454788, 9.992391 53.454741, 9.991105 53.454585, 9.991309 53.454417, 9.991709 53.454075, 9.99175 53.45403, 9.991779 53.453982, 9.991796 53.453931, 9.9918 53.45388, 9.991791 53.453829, 9.99177 53.453779, 9.991415 53.453217, 9.99015 53.452814, 9.987564 53.451993, 9.987024 53.451823, 9.986868 53.451826, 9.986439 53.451834, 9.985308 53.451997, 9.985156 53.452019, 9.984977 53.452043, 9.98395 53.452109, 9.982544 53.452199, 9.981383 53.452046, 9.980953 53.451992, 9.980633 53.451952, 9.980472 53.451932, 9.979706 53.451878, 9.978907 53.451831, 9.978888 53.45183, 9.978478 53.451806, 9.97756 53.451751, 9.9738 53.451566, 9.97236 53.451481, 9.97199 53.451777, 9.972632 53.452106, 9.97321 53.452476, 9.973862 53.452961, 9.975179 53.45399, 9.97635 53.454878, 9.977043 53.455435, 9.976635 53.455417, 9.975282 53.455286, 9.974614 53.455216, 9.973498 53.455111, 9.973243 53.455106, 9.971592 53.454951, 9.971498 53.455045, 9.970804 53.45573, 9.970753 53.455781, 9.969885 53.45641, 9.969787 53.456482, 9.969641 53.456589, 9.969155 53.456948, 9.969119 53.456992, 9.969066 53.457057, 9.968773 53.45761, 9.968268 53.45752, 9.967941 53.45818, 9.967923 53.458234, 9.967893 53.458323, 9.967522 53.459121, 9.96697 53.46041, 9.966704 53.46108, 9.966674 53.461116, 9.966639 53.46117, 9.966056 53.46236, 9.96555 53.463401, 9.967183 53.463654, 9.968054 53.463789, 9.968105 53.463802, 9.968152 53.46382, 9.968192 53.463843, 9.968226 53.46387, 9.968251 53.463899, 9.968291 53.464009, 9.968481 53.464517, 9.968488 53.464556, 9.968484 53.464596, 9.968469 53.464635, 9.968445 53.464672, 9.968119 53.464986, 9.96716 53.466041, 9.966648 53.466591, 9.966039 53.467104, 9.96589 53.467208, 9.965114 53.467748, 9.965192 53.467822, 9.965841 53.467764, 9.966403 53.467772, 9.966956 53.467828, 9.96749 53.467932, 9.967835 53.468048, 9.96998 53.467379, 9.971488 53.4669, 9.972031 53.466727, 9.976342 53.465357, 9.977579 53.464962, 9.97836 53.464736, 9.979422 53.464428, 9.979485 53.464521, 9.979648 53.464761, 9.980007 53.465276, 9.981457 53.467305, 9.981755 53.467764, 9.981922 53.468105, 9.982116 53.468508, 9.982342 53.469122, 9.982845 53.470581, 9.983057 53.471191, 9.983403 53.47218, 9.984488 53.475332, 9.984845 53.475275, 9.986366 53.475026, 9.986975 53.474916, 9.990031 53.474517, 9.992738 53.474056, 9.995076 53.473656, 9.995511 53.473582, 9.996106 53.47348, 9.998376 53.473043))"
