lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,303,242,Brewer Park,387
P7,Bronson Ave & University Dr,3077,3016,Brewer Park,3549
P7,Bronson Ave & University Dr,5279,5218,Brewer Park,5739
P7,Bronson Ave & University Dr,11389,11328,Brewer Park,11859
P7,Bronson Ave & University Dr,11571,11510,Brewer Park,12031
P7,Bronson Ave & University Dr,12374,12313,Brewer Park,12862
P7,Bronson Ave & University Dr,221,160,Brewer Park,3320
P5,Stadium Way,365,304,Brewer Park,472
P7,Bronson Ave & University Dr,11443,11382,Brewer Park,11911
P5,Stadium Way,2036,1975,Brewer Park,2144
P1,Colonel By,339,278,Hogs Back Plaza (SW dest.),575
P7,Bronson Ave & University Dr,3483,3422,Brewer Park,3959
P5,Stadium Way,1490,1429,Brewer Park,1603
P5,Stadium Way,2479,2418,Brewer Park,2588
P7,Bronson Ave & University Dr,10119,10058,Brewer Park,10910
P5,Stadium Way,2894,2833,Brewer Park,3000
P1,Colonel By,422,361,Hogs Back Plaza (SW dest.),669
P5,Stadium Way,997,936,Brewer Park,1110
P5,Stadium Way,2912,2851,Brewer Park,3022
P7,Bronson Ave & University Dr,12445,12384,Brewer Park,12912
P7,Bronson Ave & University Dr,11703,11642,Brewer Park,12499
P7,Bronson Ave & University Dr,10869,10808,Brewer Park,11335
P7,Bronson Ave & University Dr,2998,2937,Brewer Park,3476
P5,Stadium Way,1550,1489,Brewer Park,1648
P5,Stadium Way,329,268,Brewer Park,421
P5,Stadium Way,642,581,Brewer Park,754
P5,Stadium Way,1012,951,Brewer Park,1128
P7,Bronson Ave & University Dr,9648,9587,Brewer Park,10119
P5,Stadium Way,1893,1832,Brewer Park,2003
P5,Stadium Way,2444,2383,Brewer Park,2552
P7,Bronson Ave & University Dr,5386,5325,Brewer Park,5865
P5,Stadium Way,2707,2646,Brewer Park,2814
P7,Bronson Ave & University Dr,10855,10794,Brewer Park,11327
P5,Stadium Way,1532,1471,Brewer Park,1638
P7,Bronson Ave & University Dr,3204,3143,Brewer Park,3685
P5,Stadium Way,347,286,Brewer Park,442
P5,Stadium Way,2256,2195,Brewer Park,2364
P5,Stadium Way,2123,2062,Brewer Park,2234
P7,Bronson Ave & University Dr,5550,5489,Brewer Park,6011
P2,Colonel By,511,450,Hogs Back Plaza (SW dest.),830
P5,Stadium Way,1159,1098,Brewer Park,1268
P7,Bronson Ave & University Dr,9971,9910,Brewer Park,10442
P7,Bronson Ave & University Dr,11739,11678,Brewer Park,12538
P5,Stadium Way,2830,2769,Brewer Park,2941
P7,Bronson Ave & University Dr,5359,5298,Brewer Park,5831
P1,Colonel By,280,219,Hogs Back Plaza (SW dest.),515
P2,Colonel By,177,116,Hogs Back Plaza (SW dest.),745
P1,Colonel By,321,260,Hogs Back Plaza (SW dest.),557
P7,Bronson Ave & University Dr,5199,5138,Brewer Park,5671
P7,Bronson Ave & University Dr,3639,3578,Brewer Park,5411
P7,Bronson Ave & University Dr,516,455,Brewer Park,3441
P1,Colonel By,334,273,Hogs Back Plaza (SW dest.),571
P5,Stadium Way,1476,1415,Brewer Park,1585
P5,Stadium Way,2948,2887,Brewer Park,3065
P5,Stadium Way,161,100,Brewer Park,189
P7,Bronson Ave & University Dr,11276,11215,Brewer Park,11749
P5,Stadium Way,2095,2034,Brewer Park,2204
P5,Stadium Way,1681,1620,Brewer Park,1784
P5,Stadium Way,2798,2737,Brewer Park,2914
P7,Bronson Ave & University Dr,10117,10056,Brewer Park,10905
P7,Bronson Ave & University Dr,3187,3126,Brewer Park,3650
P2,Colonel By,604,543,Hogs Back Plaza (SW dest.),1001
P7,Bronson Ave & University Dr,3350,3289,Brewer Park,3829
P7,Bronson Ave & University Dr,3422,3361,Brewer Park,3895
P7,Bronson Ave & University Dr,152,91,Brewer Park,3222
P7,Bronson Ave & University Dr,12371,12310,Brewer Park,12858
P7,Bronson Ave & University Dr,267,206,Brewer Park,3386
P5,Stadium Way,466,405,Brewer Park,576
P5,Stadium Way,680,619,Brewer Park,797
P5,Stadium Way,2930,2869,Brewer Park,3039
P5,Stadium Way,2571,2510,Brewer Park,2680
P5,Stadium Way,547,486,Brewer Park,649
P7,Bronson Ave & University Dr,10273,10212,Brewer Park,11055
P5,Stadium Way,389,328,Brewer Park,496
P5,Stadium Way,2741,2680,Brewer Park,2848
P7,Bronson Ave & University Dr,12387,12326,Brewer Park,12873
P2,Colonel By,532,471,Hogs Back Plaza (SW dest.),871
P5,Stadium Way,753,692,Brewer Park,868
P5,Stadium Way,1471,1410,Brewer Park,1563
P5,Stadium Way,1165,1104,Brewer Park,1277
P5,Stadium Way,1329,1268,Brewer Park,1441
P5,Stadium Way,1192,1131,Brewer Park,1302
P5,Stadium Way,1361,1300,Brewer Park,1478
P5,Stadium Way,2657,2596,Brewer Park,2772
P2,Colonel By,586,525,Hogs Back Plaza (SW dest.),971
P7,Bronson Ave & University Dr,11763,11702,Brewer Park,12559
P7,Bronson Ave & University Dr,9740,9679,Brewer Park,10211
P5,Stadium Way,2987,2926,Brewer Park,3098
P7,Bronson Ave & University Dr,5109,5048,Brewer Park,5569
P7,Bronson Ave & University Dr,200,139,Brewer Park,3288
P7,Bronson Ave & University Dr,10004,9943,Brewer Park,10779
P7,Bronson Ave & University Dr,3237,3176,Brewer Park,3723
P7,Bronson Ave & University Dr,10214,10153,Brewer Park,10994
P7,Bronson Ave & University Dr,11464,11403,Brewer Park,11942
P5,Stadium Way,2642,2581,Brewer Park,2755
P7,Bronson Ave & University Dr,9558,9497,Brewer Park,10029
P7,Bronson Ave & University Dr,11272,11211,Brewer Park,11745
P1,Colonel By,235,174,Hogs Back Plaza (SW dest.),460
P5,Stadium Way,186,125,Brewer Park,223
P5,Stadium Way,3067,3006,Brewer Park,3179
P7,Bronson Ave & University Dr,3524,3463,Brewer Park,5287
P7,Bronson Ave & University Dr,10222,10161,Brewer Park,10707
P1,Colonel By,185,124,Hogs Back Plaza (SW dest.),384
P7,Bronson Ave & University Dr,3797,3736,Brewer Park,5533
P2,Colonel By,645,584,Hogs Back Plaza (SW dest.),1070
P7,Bronson Ave & University Dr,3233,3172,Brewer Park,3718
P7,Bronson Ave & University Dr,10082,10021,Brewer Park,10864
P7,Bronson Ave & University Dr,11820,11759,Brewer Park,12615
P7,Bronson Ave & University Dr,12495,12434,Brewer Park,12985
P7,Bronson Ave & University Dr,3731,3670,Brewer Park,5505
P5,Stadium Way,1066,1005,Brewer Park,1176
P7,Bronson Ave & University Dr,3264,3203,Brewer Park,3748
P7,Bronson Ave & University Dr,10068,10007,Brewer Park,10549
P1,Colonel By,126,65,Hogs Back Plaza (SW dest.),303
P5,Stadium Way,927,866,Brewer Park,1033
P7,Bronson Ave & University Dr,11690,11629,Brewer Park,12163
P7,Bronson Ave & University Dr,10744,10683,Brewer Park,11204
P7,Bronson Ave & University Dr,10167,10106,Brewer Park,10640
P5,Stadium Way,506,445,Brewer Park,615
P5,Stadium Way,229,168,Brewer Park,277
P2,Colonel By,596,535,Hogs Back Plaza (SW dest.),984
P7,Bronson Ave & University Dr,9742,9681,Brewer Park,10215
P5,Stadium Way,2432,2371,Brewer Park,2530
P5,Stadium Way,2422,2361,Brewer Park,2526
P7,Bronson Ave & University Dr,3576,3515,Brewer Park,5334
P7,Bronson Ave & University Dr,3126,3065,Brewer Park,3609
P1,Colonel By,312,251,Hogs Back Plaza (SW dest.),549
P5,Stadium Way,815,754,Brewer Park,923
P2,Colonel By,587,526,Hogs Back Plaza (SW dest.),975
P5,Stadium Way,1369,1308,Brewer Park,1486
P7,Bronson Ave & University Dr,9706,9645,Brewer Park,10174
P1,Colonel By,356,295,Hogs Back Plaza (SW dest.),596
P7,Bronson Ave & University Dr,5291,5230,Brewer Park,5765
P1,Colonel By,446,385,Hogs Back Plaza (SW dest.),695
P7,Bronson Ave & University Dr,272,211,Brewer Park,3394
P5,Stadium Way,565,504,Brewer Park,670
P5,Stadium Way,2851,2790,Brewer Park,2958
P7,Bronson Ave & University Dr,3010,2949,Brewer Park,3494
P5,Stadium Way,946,885,Brewer Park,1062
P7,Bronson Ave & University Dr,5492,5431,Brewer Park,5965
P7,Bronson Ave & University Dr,9660,9599,Brewer Park,10131
P7,Bronson Ave & University Dr,3750,3689,Brewer Park,5521
P7,Bronson Ave & University Dr,11504,11443,Brewer Park,11984
P7,Bronson Ave & University Dr,10284,10223,Brewer Park,10753
P7,Bronson Ave & University Dr,103,42,Brewer Park,357
P7,Bronson Ave & University Dr,5496,5435,Brewer Park,5970
P1,Colonel By,369,308,Hogs Back Plaza (SW dest.),609
P7,Bronson Ave & University Dr,10877,10816,Brewer Park,11339
P7,Bronson Ave & University Dr,3144,3083,Brewer Park,3617
P7,Bronson Ave & University Dr,10084,10023,Brewer Park,10571
P5,Stadium Way,2451,2390,Brewer Park,2561
P5,Stadium Way,2325,2264,Brewer Park,2427
P5,Stadium Way,3046,2985,Brewer Park,3160
P7,Bronson Ave & University Dr,11625,11564,Brewer Park,12402
P5,Stadium Way,278,217,Brewer Park,343
P7,Bronson Ave & University Dr,11712,11651,Brewer Park,12189
P1,Colonel By,178,117,Hogs Back Plaza (SW dest.),370
P5,Stadium Way,1429,1368,Brewer Park,1523
P7,Bronson Ave & University Dr,10998,10937,Brewer Park,11463
P7,Bronson Ave & University Dr,10694,10633,Brewer Park,11166
P7,Bronson Ave & University Dr,5358,5297,Brewer Park,5827
P2,Colonel By,593,532,Hogs Back Plaza (SW dest.),979
P5,Stadium Way,2043,1982,Brewer Park,2152
P7,Bronson Ave & University Dr,11336,11275,Brewer Park,11807
P7,Bronson Ave & University Dr,10843,10782,Brewer Park,11318
P5,Stadium Way,2733,2672,Brewer Park,2843
P1,Colonel By,441,380,Hogs Back Plaza (SW dest.),690
P7,Bronson Ave & University Dr,11471,11410,Brewer Park,12255
P7,Bronson Ave & University Dr,5471,5410,Brewer Park,5953
P7,Bronson Ave & University Dr,3438,3377,Brewer Park,3907
P5,Stadium Way,2452,2391,Brewer Park,2566
P7,Bronson Ave & University Dr,11490,11429,Brewer Park,12276
P2,Colonel By,652,591,Hogs Back Plaza (SW dest.),1083
P5,Stadium Way,875,814,Brewer Park,980
P7,Bronson Ave & University Dr,10783,10722,Brewer Park,11256
P5,Stadium Way,1037,976,Brewer Park,1150
P7,Bronson Ave & University Dr,10024,9963,Brewer Park,10805
P5,Stadium Way,1438,1377,Brewer Park,1530
P7,Bronson Ave & University Dr,11031,10970,Brewer Park,11499
P7,Bronson Ave & University Dr,10957,10896,Brewer Park,11430
P5,Stadium Way,1962,1901,Brewer Park,2068
P7,Bronson Ave & University Dr,11001,10940,Brewer Park,11468
P7,Bronson Ave & University Dr,3546,3485,Brewer Park,5305
P7,Bronson Ave & University Dr,3115,3054,Brewer Park,3592
P7,Bronson Ave & University Dr,10233,10172,Brewer Park,11013
P5,Stadium Way,2771,2710,Brewer Park,2887
P7,Bronson Ave & University Dr,3567,3506,Brewer Park,5322
P5,Stadium Way,2216,2155,Brewer Park,2327
P5,Stadium Way,203,142,Brewer Park,239
P7,Bronson Ave & University Dr,11195,11134,Brewer Park,11672
P5,Stadium Way,1325,1264,Brewer Park,1437
P7,Bronson Ave & University Dr,3552,3491,Brewer Park,5309
P5,Stadium Way,3013,2952,Brewer Park,3127
P5,Stadium Way,2339,2278,Brewer Park,2445
P7,Bronson Ave & University Dr,11338,11277,Brewer Park,11811
P5,Stadium Way,1645,1584,Brewer Park,1750
P7,Bronson Ave & University Dr,11163,11102,Brewer Park,11633
P7,Bronson Ave & University Dr,11803,11742,Brewer Park,12608
P5,Stadium Way,2873,2812,Brewer Park,2980
P5,Stadium Way,179,118,Brewer Park,214
P7,Bronson Ave & University Dr,11717,11656,Brewer Park,12521
P7,Bronson Ave & University Dr,3344,3283,Brewer Park,3825
P1,Colonel By,137,76,Hogs Back Plaza (SW dest.),317
P5,Stadium Way,2336,2275,Brewer Park,2440
P7,Bronson Ave & University Dr,3047,2986,Brewer Park,3528
P7,Bronson Ave & University Dr,10067,10006,Brewer Park,10545
P7,Bronson Ave & University Dr,5556,5495,Brewer Park,6020
P7,Bronson Ave & University Dr,11676,11615,Brewer Park,12461
P2,Colonel By,514,453,Hogs Back Plaza (SW dest.),834
P7,Bronson Ave & University Dr,9944,9883,Brewer Park,10415
P5,Stadium Way,1833,1772,Brewer Park,1943
P5,Stadium Way,1498,1437,Brewer Park,1606
P5,Stadium Way,2070,2009,Brewer Park,2183
P7,Bronson Ave & University Dr,12499,12438,Brewer Park,12968
P1,Colonel By,99,38,Hogs Back Plaza (SW dest.),269
P7,Bronson Ave & University Dr,11193,11132,Brewer Park,11667
P7,Bronson Ave & University Dr,11539,11478,Brewer Park,12335
P5,Stadium Way,857,796,Brewer Park,962
P7,Bronson Ave & University Dr,11562,11501,Brewer Park,12017
P1,Colonel By,196,135,Hogs Back Plaza (SW dest.),404
P5,Stadium Way,1518,1457,Brewer Park,1623
P5,Stadium Way,909,848,Brewer Park,1015
P5,Stadium Way,1175,1114,Brewer Park,1290
P7,Bronson Ave & University Dr,5304,5243,Brewer Park,5774
P7,Bronson Ave & University Dr,9795,9734,Brewer Park,10264
P7,Bronson Ave & University Dr,10159,10098,Brewer Park,10942
P5,Stadium Way,1555,1494,Brewer Park,1656
P1,Colonel By,239,178,Hogs Back Plaza (SW dest.),464
P5,Stadium Way,2321,2260,Brewer Park,2423
P7,Bronson Ave & University Dr,11512,11451,Brewer Park,11990
P5,Stadium Way,1191,1130,Brewer Park,1298
P7,Bronson Ave & University Dr,10189,10128,Brewer Park,10676
P7,Bronson Ave & University Dr,11608,11547,Brewer Park,12087
P5,Stadium Way,137,76,Brewer Park,161
P7,Bronson Ave & University Dr,12312,12251,Brewer Park,12795
P5,Stadium Way,2187,2126,Brewer Park,2295
P5,Stadium Way,2507,2446,Brewer Park,2614
P7,Bronson Ave & University Dr,11548,11487,Brewer Park,12344
P7,Bronson Ave & University Dr,9580,9519,Brewer Park,10051
P5,Stadium Way,1818,1757,Brewer Park,1924
P5,Stadium Way,2973,2912,Brewer Park,3086
P7,Bronson Ave & University Dr,12288,12227,Brewer Park,12764
P7,Bronson Ave & University Dr,11110,11049,Brewer Park,11583
P7,Bronson Ave & University Dr,11920,11859,Brewer Park,12720
P7,Bronson Ave & University Dr,9788,9727,Brewer Park,10252
P7,Bronson Ave & University Dr,10895,10834,Brewer Park,11365
P7,Bronson Ave & University Dr,9902,9841,Brewer Park,10384
P5,Stadium Way,2743,2682,Brewer Park,2852
P7,Bronson Ave & University Dr,11749,11688,Brewer Park,12221
P7,Bronson Ave & University Dr,11462,11401,Brewer Park,12242
P7,Bronson Ave & University Dr,11328,11267,Brewer Park,11798
P5,Stadium Way,1974,1913,Brewer Park,2082
P7,Bronson Ave & University Dr,5553,5492,Brewer Park,6016
P5,Stadium Way,1883,1822,Brewer Park,1989
P7,Bronson Ave & University Dr,9638,9577,Brewer Park,10098
P7,Bronson Ave & University Dr,11716,11655,Brewer Park,12196
P5,Stadium Way,308,247,Brewer Park,395
P5,Stadium Way,1446,1385,Brewer Park,1538
P7,Bronson Ave & University Dr,10177,10116,Brewer Park,10968
P5,Stadium Way,661,600,Brewer Park,776
P7,Bronson Ave & University Dr,11561,11500,Brewer Park,12361
P5,Stadium Way,1240,1179,Brewer Park,1347
P7,Bronson Ave & University Dr,11639,11578,Brewer Park,12118
P7,Bronson Ave & University Dr,12538,12477,Brewer Park,13006
P7,Bronson Ave & University Dr,3579,3518,Brewer Park,5339
P1,Colonel By,105,44,Hogs Back Plaza (SW dest.),276
P5,Stadium Way,1776,1715,Brewer Park,1885
P2,Colonel By,362,301,Hogs Back Plaza (SW dest.),800
P7,Bronson Ave & University Dr,10758,10697,Brewer Park,11222
P5,Stadium Way,640,579,Brewer Park,750
P7,Bronson Ave & University Dr,9820,9759,Brewer Park,10299
P5,Stadium Way,1002,941,Brewer Park,1114
P7,Bronson Ave & University Dr,11897,11836,Brewer Park,12689
P7,Bronson Ave & University Dr,11524,11463,Brewer Park,12317
P7,Bronson Ave & University Dr,11170,11109,Brewer Park,11641
P5,Stadium Way,701,640,Brewer Park,815
P5,Stadium Way,2909,2848,Brewer Park,3017
P7,Bronson Ave & University Dr,9964,9903,Brewer Park,10745
P7,Bronson Ave & University Dr,11077,11016,Brewer Park,11554
P5,Stadium Way,2045,1984,Brewer Park,2156
P7,Bronson Ave & University Dr,3244,3183,Brewer Park,3731
P7,Bronson Ave & University Dr,176,115,Brewer Park,3255
P5,Stadium Way,1288,1227,Brewer Park,1395
P7,Bronson Ave & University Dr,11406,11345,Brewer Park,11877
P7,Bronson Ave & University Dr,10846,10785,Brewer Park,11323
P7,Bronson Ave & University Dr,5500,5439,Brewer Park,5979
P5,Stadium Way,2604,2543,Brewer Park,2715
P7,Bronson Ave & University Dr,12454,12393,Brewer Park,12948
P5,Stadium Way,2540,2479,Brewer Park,2654
P7,Bronson Ave & University Dr,10977,10916,Brewer Park,11445
P7,Bronson Ave & University Dr,11321,11260,Brewer Park,11786
P7,Bronson Ave & University Dr,11161,11100,Brewer Park,11629
P7,Bronson Ave & University Dr,11425,11364,Brewer Park,12209
P7,Bronson Ave & University Dr,9810,9749,Brewer Park,10291
P7,Bronson Ave & University Dr,11182,11121,Brewer Park,11663
P5,Stadium Way,2210,2149,Brewer Park,2319
P7,Bronson Ave & University Dr,11615,11554,Brewer Park,12091
P7,Bronson Ave & University Dr,5148,5087,Brewer Park,5603
P1,Colonel By,168,107,Hogs Back Plaza (SW dest.),358
P7,Bronson Ave & University Dr,11716,11655,Brewer Park,12516
P7,Bronson Ave & University Dr,10804,10743,Brewer Park,11282
P7,Bronson Ave & University Dr,3673,3612,Brewer Park,5437
P7,Bronson Ave & University Dr,5322,5261,Brewer Park,5798
P7,Bronson Ave & University Dr,10266,10205,Brewer Park,11046
P7,Bronson Ave & University Dr,11533,11472,Brewer Park,12321
P7,Bronson Ave & University Dr,11365,11304,Brewer Park,11834
P7,Bronson Ave & University Dr,128,67,Brewer Park,3188
P5,Stadium Way,2261,2200,Brewer Park,2368
P7,Bronson Ave & University Dr,10951,10890,Brewer Park,11421
P7,Bronson Ave & University Dr,9829,9768,Brewer Park,10304
P7,Bronson Ave & University Dr,264,203,Brewer Park,3382
P5,Stadium Way,2747,2686,Brewer Park,2862
P5,Stadium Way,962,901,Brewer Park,1075
P7,Bronson Ave & University Dr,10111,10050,Brewer Park,10902
P7,Bronson Ave & University Dr,2988,2927,Brewer Park,3464
P5,Stadium Way,2138,2077,Brewer Park,2252
P5,Stadium Way,615,554,Brewer Park,720
P5,Stadium Way,2285,2224,Brewer Park,2397
P7,Bronson Ave & University Dr,11910,11849,Brewer Park,12711
P7,Bronson Ave & University Dr,3627,3566,Brewer Park,5399
P7,Bronson Ave & University Dr,11709,11648,Brewer Park,12185
P7,Bronson Ave & University Dr,11736,11675,Brewer Park,12200
P7,Bronson Ave & University Dr,11742,11681,Brewer Park,12542
P5,Stadium Way,2115,2054,Brewer Park,2226
P7,Bronson Ave & University Dr,11712,11651,Brewer Park,12508
P7,Bronson Ave & University Dr,12470,12409,Brewer Park,12943
P7,Bronson Ave & University Dr,10003,9942,Brewer Park,10481
P1,Colonel By,366,305,Hogs Back Plaza (SW dest.),605
P5,Stadium Way,2300,2239,Brewer Park,2410
P5,Stadium Way,1233,1172,Brewer Park,1338
P5,Stadium Way,2985,2924,Brewer Park,3094
P5,Stadium Way,223,162,Brewer Park,268
P5,Stadium Way,293,232,Brewer Park,370
P7,Bronson Ave & University Dr,3624,3563,Brewer Park,5394
P5,Stadium Way,768,707,Brewer Park,877
P7,Bronson Ave & University Dr,11602,11541,Brewer Park,12083
P7,Bronson Ave & University Dr,491,430,Brewer Park,3437
P7,Bronson Ave & University Dr,3314,3253,Brewer Park,3777
P7,Bronson Ave & University Dr,10931,10870,Brewer Park,11396
P7,Bronson Ave & University Dr,10707,10646,Brewer Park,11174
P1,Colonel By,416,355,Hogs Back Plaza (SW dest.),661
P7,Bronson Ave & University Dr,11513,11452,Brewer Park,12309
P5,Stadium Way,2172,2111,Brewer Park,2283
P5,Stadium Way,257,196,Brewer Park,312
P5,Stadium Way,3016,2955,Brewer Park,3131
P7,Bronson Ave & University Dr,3113,3052,Brewer Park,3588
P5,Stadium Way,205,144,Brewer Park,243
P7,Bronson Ave & University Dr,9675,9614,Brewer Park,10149
P5,Stadium Way,1220,1159,Brewer Park,1322
P1,Colonel By,410,349,Hogs Back Plaza (SW dest.),653
P2,Colonel By,534,473,Hogs Back Plaza (SW dest.),875
P5,Stadium Way,2815,2754,Brewer Park,2931
P5,Stadium Way,1211,1150,Brewer Park,1318
P5,Stadium Way,513,452,Brewer Park,624
P5,Stadium Way,371,310,Brewer Park,479
P5,Stadium Way,2992,2931,Brewer Park,3106
P7,Bronson Ave & University Dr,5317,5256,Brewer Park,5791
P7,Bronson Ave & University Dr,3389,3328,Brewer Park,3858
P7,Bronson Ave & University Dr,10009,9948,Brewer Park,10489
P5,Stadium Way,2927,2866,Brewer Park,3035
P5,Stadium Way,460,399,Brewer Park,569
P5,Stadium Way,1955,1894,Brewer Park,2060
P7,Bronson Ave & University Dr,9546,9485,Brewer Park,10016
P7,Bronson Ave & University Dr,11516,11455,Brewer Park,11994
P5,Stadium Way,694,633,Brewer Park,811
P7,Bronson Ave & University Dr,12309,12248,Brewer Park,12791
P2,Colonel By,522,461,Hogs Back Plaza (SW dest.),851
P5,Stadium Way,2176,2115,Brewer Park,2287
P5,Stadium Way,1917,1856,Brewer Park,2029
P7,Bronson Ave & University Dr,3406,3345,Brewer Park,3878
P5,Stadium Way,1572,1511,Brewer Park,1677
P5,Stadium Way,1839,1778,Brewer Park,1952
P7,Bronson Ave & University Dr,10242,10181,Brewer Park,11021
P7,Bronson Ave & University Dr,10945,10884,Brewer Park,11417
P5,Stadium Way,670,609,Brewer Park,788
P7,Bronson Ave & University Dr,5397,5336,Brewer Park,5878
P7,Bronson Ave & University Dr,10083,10022,Brewer Park,10869
P1,Colonel By,403,342,Hogs Back Plaza (SW dest.),648
P5,Stadium Way,241,180,Brewer Park,295
P7,Bronson Ave & University Dr,3703,3642,Brewer Park,5476
P7,Bronson Ave & University Dr,3213,3152,Brewer Park,3698
P5,Stadium Way,1459,1398,Brewer Park,1559
P5,Stadium Way,332,271,Brewer Park,425
P7,Bronson Ave & University Dr,278,217,Brewer Park,3402
P5,Stadium Way,2599,2538,Brewer Park,2711
P5,Stadium Way,2280,2219,Brewer Park,2392
P7,Bronson Ave & University Dr,11385,11324,Brewer Park,11851
P7,Bronson Ave & University Dr,10728,10667,Brewer Park,11186
P7,Bronson Ave & University Dr,5382,5321,Brewer Park,5857
P7,Bronson Ave & University Dr,5104,5043,Brewer Park,5564
P5,Stadium Way,390,329,Brewer Park,500
P7,Bronson Ave & University Dr,3079,3018,Brewer Park,3553
P7,Bronson Ave & University Dr,3073,3012,Brewer Park,3540
P7,Bronson Ave & University Dr,10302,10241,Brewer Park,11091
P7,Bronson Ave & University Dr,11079,11018,Brewer Park,11558
P7,Bronson Ave & University Dr,10177,10116,Brewer Park,10653
P7,Bronson Ave & University Dr,212,151,Brewer Park,3305
P7,Bronson Ave & University Dr,5311,5250,Brewer Park,5787
P5,Stadium Way,598,537,Brewer Park,703
P5,Stadium Way,709,648,Brewer Park,823
P5,Stadium Way,2463,2402,Brewer Park,2575
P5,Stadium Way,1952,1891,Brewer Park,2054
P5,Stadium Way,646,585,Brewer Park,758
P7,Bronson Ave & University Dr,11827,11766,Brewer Park,12629
P7,Bronson Ave & University Dr,150,89,Brewer Park,3218
P2,Colonel By,631,570,Hogs Back Plaza (SW dest.),1054
P5,Stadium Way,3040,2979,Brewer Park,3152
P7,Bronson Ave & University Dr,3238,3177,Brewer Park,3727
P1,Colonel By,296,235,Hogs Back Plaza (SW dest.),531
P7,Bronson Ave & University Dr,294,233,Brewer Park,3420
P2,Colonel By,167,106,Hogs Back Plaza (SW dest.),734
P5,Stadium Way,807,746,Brewer Park,919
P5,Stadium Way,1768,1707,Brewer Park,1872
P7,Bronson Ave & University Dr,11853,11792,Brewer Park,12650
P7,Bronson Ave & University Dr,11657,11596,Brewer Park,12126
P7,Bronson Ave & University Dr,12343,12282,Brewer Park,12817
P5,Stadium Way,429,368,Brewer Park,546
P5,Stadium Way,2240,2179,Brewer Park,2352
P7,Bronson Ave & University Dr,10888,10827,Brewer Park,11356
P5,Stadium Way,535,474,Brewer Park,641
P7,Bronson Ave & University Dr,9617,9556,Brewer Park,10077
P5,Stadium Way,943,882,Brewer Park,1057
P7,Bronson Ave & University Dr,298,237,Brewer Park,3425
P5,Stadium Way,2263,2202,Brewer Park,2371
P5,Stadium Way,841,780,Brewer Park,950
P5,Stadium Way,421,360,Brewer Park,535
P5,Stadium Way,1454,1393,Brewer Park,1551
P7,Bronson Ave & University Dr,5217,5156,Brewer Park,5693
P5,Stadium Way,2803,2742,Brewer Park,2918
P5,Stadium Way,552,491,Brewer Park,653
P7,Bronson Ave & University Dr,5563,5502,Brewer Park,6030
P5,Stadium Way,1611,1550,Brewer Park,1715
