lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,2060,1999,Brewer Park,2177
P5,Stadium Way,1012,951,Brewer Park,1126
P7,Bronson Ave & University Dr,9082,9021,Brewer Park,9549
P3,Stadium Way,3234,3173,Brewer Park,3347
P4,Stadium Way,4236,4175,Brewer Park,4346
P7,Bronson Ave & University Dr,12406,12345,Brewer Park,12879
P5,Stadium Way,3136,3075,Brewer Park,3246
P5,Stadium Way,1202,1141,Brewer Park,1314
P7,Bronson Ave & University Dr,8740,8679,Brewer Park,9214
P7,Bronson Ave & University Dr,10199,10138,Brewer Park,10978
P7,Bronson Ave & University Dr,10681,10620,Brewer Park,11159
P5,Stadium Way,173,112,Brewer Park,209
P7,Bronson Ave & University Dr,11906,11845,Brewer Park,12698
P5,Stadium Way,2650,2589,Brewer Park,2766
P7,Bronson Ave & University Dr,8676,8615,Brewer Park,9145
P7,Bronson Ave & University Dr,11670,11609,Brewer Park,12145
P7,Bronson Ave & University Dr,8586,8525,Brewer Park,9057
P7,Bronson Ave & University Dr,11690,11629,Brewer Park,12479
P7,Bronson Ave & University Dr,11542,11481,Brewer Park,12311
P7,Bronson Ave & University Dr,9179,9118,Brewer Park,9646
P7,Bronson Ave & University Dr,8518,8457,Brewer Park,8981
P7,Bronson Ave & University Dr,12011,11950,Brewer Park,12808
P5,Stadium Way,232,171,Brewer Park,293
P7,Bronson Ave & University Dr,8979,8918,Brewer Park,9451
P4,Stadium Way,4136,4075,Brewer Park,4246
P3,Stadium Way,3856,3795,Brewer Park,3965
P3,Stadium Way,3721,3660,Brewer Park,3825
P5,Stadium Way,2370,2309,Brewer Park,2482
P5,Stadium Way,2426,2365,Brewer Park,2547
P7,Bronson Ave & University Dr,12489,12428,Brewer Park,12935
P5,Stadium Way,964,903,Brewer Park,1080
P2,Colonel By,178,117,Hogs Back Plaza (SW dest.),729
P3,Stadium Way,3830,3769,Brewer Park,3939
P7,Bronson Ave & University Dr,10230,10169,Brewer Park,11016
P1,Colonel By,141,80,Hogs Back Plaza (SW dest.),322
P5,Stadium Way,2577,2516,Brewer Park,2691
P2,Colonel By,310,249,Hogs Back Plaza (SW dest.),782
P7,Bronson Ave & University Dr,8680,8619,Brewer Park,9154
P4,Stadium Way,4133,4072,Brewer Park,4241
P5,Stadium Way,2660,2599,Brewer Park,2776
P7,Bronson Ave & University Dr,10095,10034,Brewer Park,10555
P7,Bronson Ave & University Dr,8943,8882,Brewer Park,9412
P7,Bronson Ave & University Dr,9925,9864,Brewer Park,10400
P5,Stadium Way,2638,2577,Brewer Park,2749
P3,Stadium Way,3582,3521,Brewer Park,3700
P7,Bronson Ave & University Dr,8486,8425,Brewer Park,8951
P5,Stadium Way,711,650,Brewer Park,826
P7,Bronson Ave & University Dr,11784,11723,Brewer Park,12251
P5,Stadium Way,2886,2825,Brewer Park,2995
P7,Bronson Ave & University Dr,11930,11869,Brewer Park,12736
P3,Stadium Way,3485,3424,Brewer Park,3595
P7,Bronson Ave & University Dr,10109,10048,Brewer Park,10892
P5,Stadium Way,2908,2847,Brewer Park,3015
P3,Stadium Way,2582,2521,Brewer Park,2701
P5,Stadium Way,1961,1900,Brewer Park,2073
P4,Stadium Way,4366,4305,Brewer Park,4472
P7,Bronson Ave & University Dr,8826,8765,Brewer Park,9282
P7,Bronson Ave & University Dr,10269,10208,Brewer Park,11051
P5,Stadium Way,2756,2695,Brewer Park,2866
P7,Bronson Ave & University Dr,11617,11556,Brewer Park,12387
P5,Stadium Way,2689,2628,Brewer Park,2801
P5,Stadium Way,2671,2610,Brewer Park,2785
P5,Stadium Way,1551,1490,Brewer Park,1659
P7,Bronson Ave & University Dr,9546,9485,Brewer Park,10016
P7,Bronson Ave & University Dr,10134,10073,Brewer Park,10601
P7,Bronson Ave & University Dr,12537,12476,Brewer Park,12991
P7,Bronson Ave & University Dr,8349,8288,Brewer Park,8812
P5,Stadium Way,1270,1209,Brewer Park,1378
P7,Bronson Ave & University Dr,11925,11864,Brewer Park,12732
P2,Colonel By,212,151,Hogs Back Plaza (SW dest.),774
P4,Stadium Way,4293,4232,Brewer Park,4402
P7,Bronson Ave & University Dr,10084,10023,Brewer Park,10857
P7,Bronson Ave & University Dr,8380,8319,Brewer Park,8842
P7,Bronson Ave & University Dr,9367,9306,Brewer Park,9835
P7,Bronson Ave & University Dr,11513,11452,Brewer Park,11988
P4,Stadium Way,4189,4128,Brewer Park,4296
P7,Bronson Ave & University Dr,11817,11756,Brewer Park,12607
P5,Stadium Way,509,448,Brewer Park,619
P5,Stadium Way,2643,2582,Brewer Park,2753
P7,Bronson Ave & University Dr,11461,11400,Brewer Park,11922
P1,Colonel By,314,253,Hogs Back Plaza (SW dest.),534
P7,Bronson Ave & University Dr,12008,11947,Brewer Park,12804
P7,Bronson Ave & University Dr,10240,10179,Brewer Park,11025
P7,Bronson Ave & University Dr,9949,9888,Brewer Park,10720
P5,Stadium Way,798,737,Brewer Park,915
P4,Stadium Way,4069,4008,Brewer Park,4180
P7,Bronson Ave & University Dr,10225,10164,Brewer Park,11012
P1,Colonel By,133,72,Hogs Back Plaza (SW dest.),313
P7,Bronson Ave & University Dr,10182,10121,Brewer Park,10653
P4,Stadium Way,4260,4199,Brewer Park,4373
P7,Bronson Ave & University Dr,9233,9172,Brewer Park,9706
P7,Bronson Ave & University Dr,9185,9124,Brewer Park,9655
P2,Colonel By,184,123,Hogs Back Plaza (SW dest.),737
P2,Colonel By,548,487,Hogs Back Plaza (SW dest.),909
P5,Stadium Way,2616,2555,Brewer Park,2723
P5,Stadium Way,2231,2170,Brewer Park,2342
P7,Bronson Ave & University Dr,9899,9838,Brewer Park,10374
P7,Bronson Ave & University Dr,11027,10966,Brewer Park,11490
P7,Bronson Ave & University Dr,10773,10712,Brewer Park,11255
P5,Stadium Way,145,84,Brewer Park,169
P7,Bronson Ave & University Dr,8713,8652,Brewer Park,9182
P7,Bronson Ave & University Dr,11560,11499,Brewer Park,12029
P5,Stadium Way,767,706,Brewer Park,882
P3,Stadium Way,3747,3686,Brewer Park,3855
P3,Stadium Way,3368,3307,Brewer Park,3479
P5,Stadium Way,1893,1832,Brewer Park,2002
P7,Bronson Ave & University Dr,8616,8555,Brewer Park,9094
P7,Bronson Ave & University Dr,11809,11748,Brewer Park,12282
P5,Stadium Way,399,338,Brewer Park,509
P7,Bronson Ave & University Dr,11069,11008,Brewer Park,11538
P7,Bronson Ave & University Dr,10636,10575,Brewer Park,11102
P7,Bronson Ave & University Dr,8232,8171,Brewer Park,8696
P7,Bronson Ave & University Dr,11550,11489,Brewer Park,12319
P5,Stadium Way,856,795,Brewer Park,966
P7,Bronson Ave & University Dr,8342,8281,Brewer Park,8807
P7,Bronson Ave & University Dr,9944,9883,Brewer Park,10711
P7,Bronson Ave & University Dr,150,89,Brewer Park,4525
P5,Stadium Way,1431,1370,Brewer Park,1528
P5,Stadium Way,1999,1938,Brewer Park,2115
P5,Stadium Way,1110,1049,Brewer Park,1223
P7,Bronson Ave & University Dr,11663,11602,Brewer Park,12450
P5,Stadium Way,2974,2913,Brewer Park,3080
P5,Stadium Way,631,570,Brewer Park,744
P3,Stadium Way,3902,3841,Brewer Park,4007
P5,Stadium Way,2342,2281,Brewer Park,2454
P5,Stadium Way,390,329,Brewer Park,501
P7,Bronson Ave & University Dr,11146,11085,Brewer Park,11624
P7,Bronson Ave & University Dr,10082,10021,Brewer Park,10853
P7,Bronson Ave & University Dr,12004,11943,Brewer Park,12800
P7,Bronson Ave & University Dr,9614,9553,Brewer Park,10089
P7,Bronson Ave & University Dr,11796,11735,Brewer Park,12260
P3,Stadium Way,3266,3205,Brewer Park,3378
P5,Stadium Way,2904,2843,Brewer Park,3007
P5,Stadium Way,2218,2157,Brewer Park,2326
P7,Bronson Ave & University Dr,8942,8881,Brewer Park,9407
P7,Bronson Ave & University Dr,10661,10600,Brewer Park,11128
P7,Bronson Ave & University Dr,8585,8524,Brewer Park,9052
P4,Stadium Way,4232,4171,Brewer Park,4338
P7,Bronson Ave & University Dr,11862,11801,Brewer Park,12656
P7,Bronson Ave & University Dr,10143,10082,Brewer Park,10917
P1,Colonel By,279,218,Hogs Back Plaza (SW dest.),488
P5,Stadium Way,1873,1812,Brewer Park,1986
P7,Bronson Ave & University Dr,11563,11502,Brewer Park,12328
P5,Stadium Way,1750,1689,Brewer Park,1856
P7,Bronson Ave & University Dr,11737,11676,Brewer Park,12203
P7,Bronson Ave & University Dr,11880,11819,Brewer Park,12668
P7,Bronson Ave & University Dr,11592,11531,Brewer Park,12371
P5,Stadium Way,579,518,Brewer Park,693
P7,Bronson Ave & University Dr,10160,10099,Brewer Park,10935
P2,Colonel By,590,529,Hogs Back Plaza (SW dest.),983
P5,Stadium Way,1977,1916,Brewer Park,2096
P7,Bronson Ave & University Dr,11819,11758,Brewer Park,12295
P5,Stadium Way,1776,1715,Brewer Park,1885
P4,Stadium Way,4087,4026,Brewer Park,4192
P7,Bronson Ave & University Dr,8469,8408,Brewer Park,8935
P1,Colonel By,246,185,Hogs Back Plaza (SW dest.),450
P5,Stadium Way,2067,2006,Brewer Park,2185
P5,Stadium Way,342,281,Brewer Park,452
P7,Bronson Ave & University Dr,11719,11658,Brewer Park,12508
P7,Bronson Ave & University Dr,10788,10727,Brewer Park,11268
P7,Bronson Ave & University Dr,4280,4219,Brewer Park,4736
P7,Bronson Ave & University Dr,11868,11807,Brewer Park,12660
P7,Bronson Ave & University Dr,9479,9418,Brewer Park,9959
P5,Stadium Way,1466,1405,Brewer Park,1566
P3,Stadium Way,3833,3772,Brewer Park,3943
P7,Bronson Ave & University Dr,10034,9973,Brewer Park,10502
P7,Bronson Ave & University Dr,10951,10890,Brewer Park,11419
P5,Stadium Way,2564,2503,Brewer Park,2678
P5,Stadium Way,508,447,Brewer Park,615
P5,Stadium Way,2278,2217,Brewer Park,2393
P5,Stadium Way,309,248,Brewer Park,397
P7,Bronson Ave & University Dr,10114,10053,Brewer Park,10577
P5,Stadium Way,1524,1463,Brewer Park,1633
P7,Bronson Ave & University Dr,8266,8205,Brewer Park,8725
P7,Bronson Ave & University Dr,11674,11613,Brewer Park,12149
P1,Colonel By,440,379,Hogs Back Plaza (SW dest.),686
P7,Bronson Ave & University Dr,11952,11891,Brewer Park,12762
P7,Bronson Ave & University Dr,199,138,Brewer Park,4593
P5,Stadium Way,2474,2413,Brewer Park,2584
P7,Bronson Ave & University Dr,12497,12436,Brewer Park,12970
P3,Stadium Way,3769,3708,Brewer Park,3877
P7,Bronson Ave & University Dr,8872,8811,Brewer Park,9347
P4,Stadium Way,4326,4265,Brewer Park,4437
P5,Stadium Way,2796,2735,Brewer Park,2904
P7,Bronson Ave & University Dr,11635,11574,Brewer Park,12106
P5,Stadium Way,1188,1127,Brewer Park,1302
P5,Stadium Way,1428,1367,Brewer Park,1524
P7,Bronson Ave & University Dr,11093,11032,Brewer Park,11574
P7,Bronson Ave & University Dr,11032,10971,Brewer Park,11499
P2,Colonel By,648,587,Hogs Back Plaza (SW dest.),1085
P7,Bronson Ave & University Dr,11749,11688,Brewer Park,12533
P1,Colonel By,390,329,Hogs Back Plaza (SW dest.),623
P5,Stadium Way,1476,1415,Brewer Park,1580
P7,Bronson Ave & University Dr,10164,10103,Brewer Park,10636
P7,Bronson Ave & University Dr,10102,10041,Brewer Park,10563
P7,Bronson Ave & University Dr,10786,10725,Brewer Park,11264
P5,Stadium Way,305,244,Brewer Park,389
P7,Bronson Ave & University Dr,8207,8146,Brewer Park,8659
P4,Stadium Way,4164,4103,Brewer Park,4279
P5,Stadium Way,795,734,Brewer Park,910
P7,Bronson Ave & University Dr,9183,9122,Brewer Park,9651
P7,Bronson Ave & University Dr,12443,12382,Brewer Park,12913
P7,Bronson Ave & University Dr,10295,10234,Brewer Park,11080
P7,Bronson Ave & University Dr,12411,12350,Brewer Park,12888
P4,Stadium Way,4234,4173,Brewer Park,4342
P7,Bronson Ave & University Dr,9164,9103,Brewer Park,9637
P7,Bronson Ave & University Dr,11332,11271,Brewer Park,11805
P3,Stadium Way,3169,3108,Brewer Park,3282
P1,Colonel By,210,149,Hogs Back Plaza (SW dest.),405
P7,Bronson Ave & University Dr,9957,9896,Brewer Park,10732
P2,Colonel By,553,492,Hogs Back Plaza (SW dest.),922
P7,Bronson Ave & University Dr,8878,8817,Brewer Park,9355
P4,Stadium Way,4140,4079,Brewer Park,4250
P5,Stadium Way,3131,3070,Brewer Park,3238
P7,Bronson Ave & University Dr,11771,11710,Brewer Park,12234
P5,Stadium Way,1294,1233,Brewer Park,1401
P7,Bronson Ave & University Dr,10929,10868,Brewer Park,11406
P7,Bronson Ave & University Dr,9420,9359,Brewer Park,9882
P7,Bronson Ave & University Dr,11841,11780,Brewer Park,12629
P5,Stadium Way,1610,1549,Brewer Park,1716
P7,Bronson Ave & University Dr,9044,8983,Brewer Park,9510
P7,Bronson Ave & University Dr,9820,9759,Brewer Park,10285
P4,Stadium Way,3252,3191,Brewer Park,3361
P1,Colonel By,104,43,Hogs Back Plaza (SW dest.),275
P5,Stadium Way,2838,2777,Brewer Park,2951
P3,Stadium Way,3432,3371,Brewer Park,3547
P5,Stadium Way,2057,1996,Brewer Park,2172
P1,Colonel By,346,285,Hogs Back Plaza (SW dest.),574
P3,Stadium Way,3400,3339,Brewer Park,3518
P5,Stadium Way,1088,1027,Brewer Park,1197
P7,Bronson Ave & University Dr,8327,8266,Brewer Park,8794
P5,Stadium Way,2117,2056,Brewer Park,2236
P5,Stadium Way,1200,1139,Brewer Park,1310
P5,Stadium Way,1517,1456,Brewer Park,1625
P7,Bronson Ave & University Dr,9441,9380,Brewer Park,9908
P3,Stadium Way,3818,3757,Brewer Park,3922
P7,Bronson Ave & University Dr,10631,10570,Brewer Park,11093
P7,Bronson Ave & University Dr,11656,11595,Brewer Park,12128
P2,Colonel By,632,571,Hogs Back Plaza (SW dest.),1056
P7,Bronson Ave & University Dr,11716,11655,Brewer Park,12504
P3,Stadium Way,3778,3717,Brewer Park,3888
P4,Stadium Way,4254,4193,Brewer Park,4364
P4,Stadium Way,2503,2442,Brewer Park,2611
P5,Stadium Way,187,126,Brewer Park,225
P7,Bronson Ave & University Dr,8852,8791,Brewer Park,9317
P7,Bronson Ave & University Dr,8419,8358,Brewer Park,8892
P7,Bronson Ave & University Dr,11101,11040,Brewer Park,11586
P5,Stadium Way,2343,2282,Brewer Park,2458
P7,Bronson Ave & University Dr,11620,11559,Brewer Park,12402
P7,Bronson Ave & University Dr,8242,8181,Brewer Park,8711
P5,Stadium Way,1719,1658,Brewer Park,1825
P7,Bronson Ave & University Dr,10859,10798,Brewer Park,11333
P4,Stadium Way,4298,4237,Brewer Park,4411
P4,Stadium Way,4316,4255,Brewer Park,4423
P2,Colonel By,542,481,Hogs Back Plaza (SW dest.),900
P7,Bronson Ave & University Dr,11545,11484,Brewer Park,12315
P5,Stadium Way,2498,2437,Brewer Park,2606
P5,Stadium Way,2211,2150,Brewer Park,2318
P7,Bronson Ave & University Dr,8191,8130,Brewer Park,8637
P7,Bronson Ave & University Dr,10013,9952,Brewer Park,10778
P5,Stadium Way,2910,2849,Brewer Park,3019
P3,Stadium Way,3643,3582,Brewer Park,3752
P7,Bronson Ave & University Dr,9461,9400,Brewer Park,9934
P5,Stadium Way,689,628,Brewer Park,804
P7,Bronson Ave & University Dr,11511,11450,Brewer Park,11984
P3,Stadium Way,3339,3278,Brewer Park,3450
P3,Stadium Way,3520,3459,Brewer Park,3635
P7,Bronson Ave & University Dr,8899,8838,Brewer Park,9378
P7,Bronson Ave & University Dr,10068,10007,Brewer Park,10832
P7,Bronson Ave & University Dr,11347,11286,Brewer Park,11832
P7,Bronson Ave & University Dr,12541,12480,Brewer Park,12995
P5,Stadium Way,2568,2507,Brewer Park,2682
P7,Bronson Ave & University Dr,8590,8529,Brewer Park,9061
P3,Stadium Way,3708,3647,Brewer Park,3817
P5,Stadium Way,2490,2429,Brewer Park,2593
P5,Stadium Way,1795,1734,Brewer Park,1907
P7,Bronson Ave & University Dr,170,109,Brewer Park,4550
P2,Colonel By,579,518,Hogs Back Plaza (SW dest.),970
P7,Bronson Ave & University Dr,11040,10979,Brewer Park,11512
P7,Bronson Ave & University Dr,178,117,Brewer Park,4564
P7,Bronson Ave & University Dr,11582,11521,Brewer Park,12063
P3,Stadium Way,3928,3867,Brewer Park,4038
P3,Stadium Way,3850,3789,Brewer Park,3961
P7,Bronson Ave & University Dr,11817,11756,Brewer Park,12290
P7,Bronson Ave & University Dr,10666,10605,Brewer Park,11132
P7,Bronson Ave & University Dr,181,120,Brewer Park,4568
P3,Stadium Way,3826,3765,Brewer Park,3935
P7,Bronson Ave & University Dr,8160,8099,Brewer Park,8612
P7,Bronson Ave & University Dr,176,115,Brewer Park,4559
P2,Colonel By,519,458,Hogs Back Plaza (SW dest.),858
P2,Colonel By,544,483,Hogs Back Plaza (SW dest.),905
P7,Bronson Ave & University Dr,11600,11539,Brewer Park,12375
P3,Stadium Way,3430,3369,Brewer Park,3543
P5,Stadium Way,157,96,Brewer Park,186
P3,Stadium Way,3411,3350,Brewer Park,3527
P5,Stadium Way,2304,2243,Brewer Park,2419
P7,Bronson Ave & University Dr,12397,12336,Brewer Park,12873
P7,Bronson Ave & University Dr,9940,9879,Brewer Park,10413
P7,Bronson Ave & University Dr,11432,11371,Brewer Park,11891
P7,Bronson Ave & University Dr,9008,8947,Brewer Park,9480
P3,Stadium Way,3355,3294,Brewer Park,3463
P4,Stadium Way,4277,4216,Brewer Park,4390
P3,Stadium Way,3925,3864,Brewer Park,4033
P5,Stadium Way,2876,2815,Brewer Park,2981
P7,Bronson Ave & University Dr,11468,11407,Brewer Park,11930
P7,Bronson Ave & University Dr,11917,11856,Brewer Park,12715
P7,Bronson Ave & University Dr,10877,10816,Brewer Park,11354
P7,Bronson Ave & University Dr,11493,11432,Brewer Park,11971
P5,Stadium Way,585,524,Brewer Park,697
P7,Bronson Ave & University Dr,8614,8553,Brewer Park,9090
P7,Bronson Ave & University Dr,9740,9679,Brewer Park,10207
P7,Bronson Ave & University Dr,9037,8976,Brewer Park,9497
P5,Stadium Way,2551,2490,Brewer Park,2659
P7,Bronson Ave & University Dr,9453,9392,Brewer Park,9922
P7,Bronson Ave & University Dr,11889,11828,Brewer Park,12681
P7,Bronson Ave & University Dr,8542,8481,Brewer Park,8994
P5,Stadium Way,1149,1088,Brewer Park,1262
P5,Stadium Way,1312,1251,Brewer Park,1423
P5,Stadium Way,2314,2253,Brewer Park,2427
P3,Stadium Way,3821,3760,Brewer Park,3926
P7,Bronson Ave & University Dr,11324,11263,Brewer Park,11792
P2,Colonel By,187,126,Hogs Back Plaza (SW dest.),741
P3,Stadium Way,4011,3950,Brewer Park,4125
P5,Stadium Way,1802,1741,Brewer Park,1916
P7,Bronson Ave & University Dr,10844,10783,Brewer Park,11316
P4,Stadium Way,4071,4010,Brewer Park,4184
P7,Bronson Ave & University Dr,9369,9308,Brewer Park,9839
P5,Stadium Way,647,586,Brewer Park,756
P5,Stadium Way,2088,2027,Brewer Park,2207
P7,Bronson Ave & University Dr,8229,8168,Brewer Park,8692
P7,Bronson Ave & University Dr,11504,11443,Brewer Park,11979
P7,Bronson Ave & University Dr,10979,10918,Brewer Park,11446
P7,Bronson Ave & University Dr,11647,11586,Brewer Park,12432
P5,Stadium Way,2167,2106,Brewer Park,2282
P7,Bronson Ave & University Dr,9773,9712,Brewer Park,10247
P7,Bronson Ave & University Dr,10127,10066,Brewer Park,10904
P3,Stadium Way,3527,3466,Brewer Park,3639
P5,Stadium Way,2520,2459,Brewer Park,2628
P5,Stadium Way,322,261,Brewer Park,419
P7,Bronson Ave & University Dr,11810,11749,Brewer Park,12286
P5,Stadium Way,2800,2739,Brewer Park,2912
P5,Stadium Way,1618,1557,Brewer Park,1725
P1,Colonel By,152,91,Hogs Back Plaza (SW dest.),334
P4,Stadium Way,2198,2137,Brewer Park,2309
P7,Bronson Ave & University Dr,10691,10630,Brewer Park,11167
P5,Stadium Way,332,271,Brewer Park,436
P1,Colonel By,354,293,Hogs Back Plaza (SW dest.),583
P7,Bronson Ave & University Dr,8797,8736,Brewer Park,9268
P7,Bronson Ave & University Dr,11960,11899,Brewer Park,12771
P3,Stadium Way,3299,3238,Brewer Park,3411
P7,Bronson Ave & University Dr,9861,9800,Brewer Park,10323
P7,Bronson Ave & University Dr,11548,11487,Brewer Park,12019
P5,Stadium Way,2377,2316,Brewer Park,2492
P5,Stadium Way,1495,1434,Brewer Park,1593
P4,Stadium Way,3201,3140,Brewer Park,3313
P5,Stadium Way,1839,1778,Brewer Park,1950
P7,Bronson Ave & University Dr,9597,9536,Brewer Park,10060
P3,Stadium Way,3698,3637,Brewer Park,3804
P7,Bronson Ave & University Dr,11728,11667,Brewer Park,12194
P2,Colonel By,540,479,Hogs Back Plaza (SW dest.),896
P7,Bronson Ave & University Dr,11507,11446,Brewer Park,12278
P4,Stadium Way,4284,4223,Brewer Park,4395
P1,Colonel By,432,371,Hogs Back Plaza (SW dest.),678
P7,Bronson Ave & University Dr,10886,10825,Brewer Park,11362
P7,Bronson Ave & University Dr,8645,8584,Brewer Park,9123
P3,Stadium Way,3389,3328,Brewer Park,3505
P5,Stadium Way,1123,1062,Brewer Park,1236
P7,Bronson Ave & University Dr,9896,9835,Brewer Park,10365
P7,Bronson Ave & University Dr,8961,8900,Brewer Park,9433
P7,Bronson Ave & University Dr,9207,9146,Brewer Park,9669
P7,Bronson Ave & University Dr,12563,12502,Brewer Park,13038
P5,Stadium Way,1557,1496,Brewer Park,1670
P7,Bronson Ave & University Dr,9321,9260,Brewer Park,9789
P7,Bronson Ave & University Dr,8816,8755,Brewer Park,9273
P5,Stadium Way,1364,1303,Brewer Park,1469
P7,Bronson Ave & University Dr,8321,8260,Brewer Park,8781
P2,Colonel By,594,533,Hogs Back Plaza (SW dest.),993
P7,Bronson Ave & University Dr,11830,11769,Brewer Park,12611
P7,Bronson Ave & University Dr,8976,8915,Brewer Park,9446
P5,Stadium Way,1943,1882,Brewer Park,2056
P5,Stadium Way,680,619,Brewer Park,800
P5,Stadium Way,699,638,Brewer Park,813
P5,Stadium Way,1844,1783,Brewer Park,1955
P2,Colonel By,532,471,Hogs Back Plaza (SW dest.),879
P5,Stadium Way,1379,1318,Brewer Park,1478
P7,Bronson Ave & University Dr,9764,9703,Brewer Park,10234
P7,Bronson Ave & University Dr,8491,8430,Brewer Park,8956
P7,Bronson Ave & University Dr,11982,11921,Brewer Park,12783
P7,Bronson Ave & University Dr,9834,9773,Brewer Park,10298
P7,Bronson Ave & University Dr,263,202,Brewer Park,4677
P3,Stadium Way,3329,3268,Brewer Park,3437
P3,Stadium Way,3533,3472,Brewer Park,3643
P5,Stadium Way,2766,2705,Brewer Park,2874
P7,Bronson Ave & University Dr,11381,11320,Brewer Park,11853
P5,Stadium Way,2825,2764,Brewer Park,2944
P5,Stadium Way,2946,2885,Brewer Park,3063
P7,Bronson Ave & University Dr,10072,10011,Brewer Park,10836
P5,Stadium Way,2439,2378,Brewer Park,2556
P7,Bronson Ave & University Dr,9135,9074,Brewer Park,9602
P5,Stadium Way,324,263,Brewer Park,423
P5,Stadium Way,1515,1454,Brewer Park,1621
P5,Stadium Way,2841,2780,Brewer Park,2955
P7,Bronson Ave & University Dr,11203,11142,Brewer Park,11686
P7,Bronson Ave & University Dr,11685,11624,Brewer Park,12474
P5,Stadium Way,503,442,Brewer Park,610
P7,Bronson Ave & University Dr,9663,9602,Brewer Park,10139
P7,Bronson Ave & University Dr,9792,9731,Brewer Park,10268
P7,Bronson Ave & University Dr,11941,11880,Brewer Park,12749
P3,Stadium Way,3696,3635,Brewer Park,3801
P7,Bronson Ave & University Dr,11757,11696,Brewer Park,12221
P1,Colonel By,196,135,Hogs Back Plaza (SW dest.),389
P3,Stadium Way,3556,3495,Brewer Park,3665
P7,Bronson Ave & University Dr,8456,8395,Brewer Park,8922
P7,Bronson Ave & University Dr,11537,11476,Brewer Park,12000
P7,Bronson Ave & University Dr,11605,11544,Brewer Park,12080
P5,Stadium Way,2417,2356,Brewer Park,2534
P5,Stadium Way,2328,2267,Brewer Park,2441
P1,Colonel By,155,94,Hogs Back Plaza (SW dest.),338
P7,Bronson Ave & University Dr,10075,10014,Brewer Park,10840
P7,Bronson Ave & University Dr,10156,10095,Brewer Park,10627
P7,Bronson Ave & University Dr,8298,8237,Brewer Park,8750
P5,Stadium Way,1672,1611,Brewer Park,1780
P3,Stadium Way,3786,3725,Brewer Park,3892
P7,Bronson Ave & University Dr,9570,9509,Brewer Park,10044
P5,Stadium Way,3128,3067,Brewer Park,3233
P7,Bronson Ave & University Dr,9812,9751,Brewer Park,10276
P7,Bronson Ave & University Dr,10275,10214,Brewer Park,11059
P7,Bronson Ave & University Dr,232,171,Brewer Park,4631
P5,Stadium Way,153,92,Brewer Park,182
P7,Bronson Ave & University Dr,10917,10856,Brewer Park,11394
P5,Stadium Way,2813,2752,Brewer Park,2925
P5,Stadium Way,2548,2487,Brewer Park,2655
P4,Stadium Way,4075,4014,Brewer Park,4188
P7,Bronson Ave & University Dr,10695,10634,Brewer Park,11172
P3,Stadium Way,3273,3212,Brewer Park,3390
P7,Bronson Ave & University Dr,8891,8830,Brewer Park,9368
P5,Stadium Way,2081,2020,Brewer Park,2202
P7,Bronson Ave & University Dr,9917,9856,Brewer Park,10386
P5,Stadium Way,2936,2875,Brewer Park,3054
P5,Stadium Way,2556,2495,Brewer Park,2669
P7,Bronson Ave & University Dr,11746,11685,Brewer Park,12217
P5,Stadium Way,1118,1057,Brewer Park,1232
P7,Bronson Ave & University Dr,9852,9791,Brewer Park,10311
P3,Stadium Way,3621,3560,Brewer Park,3735
P7,Bronson Ave & University Dr,9482,9421,Brewer Park,9963
P2,Colonel By,649,588,Hogs Back Plaza (SW dest.),1089
P7,Bronson Ave & University Dr,11900,11839,Brewer Park,12694
P3,Stadium Way,3992,3931,Brewer Park,4108
P7,Bronson Ave & University Dr,9998,9937,Brewer Park,10762
P7,Bronson Ave & University Dr,8966,8905,Brewer Park,9442
P7,Bronson Ave & University Dr,8604,8543,Brewer Park,9077
P5,Stadium Way,193,132,Brewer Park,234
P5,Stadium Way,742,681,Brewer Park,852
P7,Bronson Ave & University Dr,10233,10172,Brewer Park,11020
P7,Bronson Ave & University Dr,10742,10681,Brewer Park,11221
P5,Stadium Way,492,431,Brewer Park,607
P3,Stadium Way,3448,3387,Brewer Park,3569
P5,Stadium Way,865,804,Brewer Park,974
P5,Stadium Way,2928,2867,Brewer Park,3041
P7,Bronson Ave & University Dr,10184,10123,Brewer Park,10956
P7,Bronson Ave & University Dr,11640,11579,Brewer Park,12424
P7,Bronson Ave & University Dr,10826,10765,Brewer Park,11295
P5,Stadium Way,773,712,Brewer Park,886
P4,Stadium Way,3268,3207,Brewer Park,3382
P7,Bronson Ave & University Dr,10737,10676,Brewer Park,11217
P5,Stadium Way,470,409,Brewer Park,585
P5,Stadium Way,2233,2172,Brewer Park,2346
P5,Stadium Way,296,235,Brewer Park,375
P5,Stadium Way,268,207,Brewer Park,340
P7,Bronson Ave & University Dr,11594,11533,Brewer Park,12367
P7,Bronson Ave & University Dr,11183,11122,Brewer Park,11666
P5,Stadium Way,2102,2041,Brewer Park,2219
P7,Bronson Ave & University Dr,11891,11830,Brewer Park,12686
P7,Bronson Ave & University Dr,9213,9152,Brewer Park,9677
P7,Bronson Ave & University Dr,227,166,Brewer Park,4623
P7,Bronson Ave & University Dr,8153,8092,Brewer Park,8603
P7,Bronson Ave & University Dr,11212,11151,Brewer Park,11699
P3,Stadium Way,3683,3622,Brewer Park,3789
P3,Stadium Way,3960,3899,Brewer Park,4070
