"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"6955_3",123,46977837,"Stadionstraße","",1,,935,1,0
"6955_3",115,46978000,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977866,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977836,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977999,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977915,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977835,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977998,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977914,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977834,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977997,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977913,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977833,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977996,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977912,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977832,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977995,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977911,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977831,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977994,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977910,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977830,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977993,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977909,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977829,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977992,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977908,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977828,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977991,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977907,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977827,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977990,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977906,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977826,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977989,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977905,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977825,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977988,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977904,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977824,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977987,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977903,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977823,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977986,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977902,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977822,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977985,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977901,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977821,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977984,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977900,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977923,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977983,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977899,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977922,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977982,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977898,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977921,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977981,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977897,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977920,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977980,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977896,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977919,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977979,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977895,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977918,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977978,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977894,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977917,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977977,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977893,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977916,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977976,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977892,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977940,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977975,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977891,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977939,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977974,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977890,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977938,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977973,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977889,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977937,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977972,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977888,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977936,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977971,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977887,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977935,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977970,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977886,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977934,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977969,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977885,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977933,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977968,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977884,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977932,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977967,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977883,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977931,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977966,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977882,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977930,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977965,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977881,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977929,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977964,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977880,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977928,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977963,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977879,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977927,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977962,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977926,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977865,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977961,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977925,"Stadionstraße","",1,,935,1,0
"6955_3",113,46977864,"Stadionstraße","",1,,935,1,0
"6955_3",115,46977960,"Stadionstraße","",1,,935,1,0
"6955_3",123,46977924,"Stadionstraße","",1,,935,1,0
