"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type","stop_headsign"
25980014,13:37:00,13:37:00,090000119004,9,0,0,""
25980014,13:39:00,13:39:00,090000119006,10,0,0,""
25980014,13:40:00,13:40:00,090000109019,11,0,0,""
25980014,13:42:00,13:42:00,090000109015,12,0,0,""
25980014,13:44:00,13:44:00,090000109009,13,0,0,""
25980014,13:46:00,13:46:00,090000109007,14,0,0,""
25980014,13:47:00,13:47:00,090000109003,15,0,0,""
25980014,13:49:00,13:49:00,090000609009,16,0,0,""
25980014,13:50:00,13:50:00,090000609007,17,0,0,""
25980014,13:52:00,13:52:00,090000609005,18,0,0,""
25980014,13:54:00,13:54:00,090000609003,19,0,0,""
25980014,13:55:00,13:55:00,090000609001,20,0,0,""
25980014,13:57:00,13:58:00,090000639005,21,0,0,""
25980014,14:00:00,14:00:00,090000639003,22,0,0,""
25980014,14:02:00,14:02:00,090000639010,23,0,0,""
25980013,13:30:00,13:30:00,090000909020,0,0,0,""
25980013,13:32:00,13:32:00,090000909000,1,0,0,""
25980013,13:34:00,13:34:00,090000909002,2,0,0,""
25980013,13:36:00,13:36:00,090000909004,3,0,0,""
25980013,13:37:00,13:37:00,090000909006,4,0,0,""
25980013,13:39:00,13:39:00,090000909008,5,0,0,""
25980013,13:41:00,13:41:00,090000909010,6,0,0,""
25980013,13:43:00,13:43:00,090000119000,7,0,0,""
25980013,13:45:00,13:45:00,090000119002,8,0,0,""
25980013,13:47:00,13:47:00,090000119004,9,0,0,""
25980013,13:49:00,13:49:00,090000119006,10,0,0,""
25980013,13:50:00,13:50:00,090000109019,11,0,0,""
25980013,13:52:00,13:52:00,090000109015,12,0,0,""
25980013,13:54:00,13:54:00,090000109009,13,0,0,""
25980013,13:56:00,13:56:00,090000109007,14,0,0,""
25980013,13:57:00,13:57:00,090000109003,15,0,0,""
25980013,13:59:00,13:59:00,090000609009,16,0,0,""
25980013,14:00:00,14:00:00,090000609007,17,0,0,""
25980013,14:02:00,14:02:00,090000609005,18,0,0,""
25980013,14:04:00,14:04:00,090000609003,19,0,0,""
25980013,14:05:00,14:05:00,090000609001,20,0,0,""
25980013,14:07:00,14:08:00,090000639005,21,0,0,""
25980013,14:10:00,14:10:00,090000639003,22,0,0,""
25980013,14:12:00,14:12:00,090000639010,23,0,0,""
26142508,13:40:00,13:40:00,090000909020,0,0,0,""
26142508,13:42:00,13:42:00,090000909000,1,0,0,""
26142508,13:44:00,13:44:00,090000909002,2,0,0,""
26142508,13:46:00,13:46:00,090000909004,3,0,0,""
26142508,13:47:00,13:47:00,090000909006,4,0,0,""
26142508,13:49:00,13:49:00,090000909008,5,0,0,""
26142508,13:51:00,13:51:00,090000909010,6,0,0,""
26142508,13:53:00,13:53:00,090000119000,7,0,0,""
26142508,13:55:00,13:55:00,090000119002,8,0,0,""
26142508,13:57:00,13:57:00,090000119004,9,0,0,""
26142508,13:59:00,13:59:00,090000119006,10,0,0,""
26142508,14:00:00,14:00:00,090000109019,11,0,0,""
26142508,14:02:00,14:02:00,090000109015,12,0,0,""
26142508,14:04:00,14:04:00,090000109009,13,0,0,""
26142508,14:06:00,14:06:00,090000109007,14,0,0,""
26142508,14:07:00,14:07:00,090000109003,15,0,0,""
26142508,14:09:00,14:09:00,090000609009,16,0,0,""
26142508,14:10:00,14:10:00,090000609007,17,0,0,""
26142508,14:12:00,14:12:00,090000609005,18,0,0,""
26142508,14:14:00,14:14:00,090000609003,19,0,0,""
26142508,14:15:00,14:15:00,090000609001,20,0,0,""
26142508,14:17:00,14:18:00,090000639005,21,0,0,""
26142508,14:20:00,14:20:00,090000639003,22,0,0,""
26142508,14:22:00,14:22:00,090000639009,23,0,0,""
25980012,13:40:00,13:40:00,090000909020,0,0,0,""
25980012,13:42:00,13:42:00,090000909000,1,0,0,""
25980012,13:44:00,13:44:00,090000909002,2,0,0,""
25980012,13:46:00,13:46:00,090000909004,3,0,0,""
25980012,13:47:00,13:47:00,090000909006,4,0,0,""
25980012,13:49:00,13:49:00,090000909008,5,0,0,""
25980012,13:51:00,13:51:00,090000909010,6,0,0,""
25980012,13:53:00,13:53:00,090000119000,7,0,0,""
25980012,13:55:00,13:55:00,090000119002,8,0,0,""
25980012,13:57:00,13:57:00,090000119004,9,0,0,""
25980012,13:59:00,13:59:00,090000119006,10,0,0,""
25980012,14:00:00,14:00:00,090000109019,11,0,0,""
25980012,14:02:00,14:02:00,090000109015,12,0,0,""
25980012,14:04:00,14:04:00,090000109009,13,0,0,""
25980012,14:06:00,14:06:00,090000109007,14,0,0,""
25980012,14:07:00,14:07:00,090000109003,15,0,0,""
25980012,14:09:00,14:09:00,090000609009,16,0,0,""
25980012,14:10:00,14:10:00,090000609007,17,0,0,""
25980012,14:12:00,14:12:00,090000609005,18,0,0,""
25980012,14:14:00,14:14:00,090000609003,19,0,0,""
25980012,14:15:00,14:15:00,090000609001,20,0,0,""
25980012,14:17:00,14:18:00,090000639005,21,0,0,""
25980012,14:20:00,14:20:00,090000639003,22,0,0,""
25980012,14:22:00,14:22:00,090000639010,23,0,0,""
26142507,13:50:00,13:50:00,090000909020,0,0,0,""
26142507,13:52:00,13:52:00,090000909000,1,0,0,""
26142507,13:54:00,13:54:00,090000909002,2,0,0,""
26142507,13:56:00,13:56:00,090000909004,3,0,0,""
26142507,13:57:00,13:57:00,090000909006,4,0,0,""
26142507,13:59:00,13:59:00,090000909008,5,0,0,""
26142507,14:01:00,14:01:00,090000909010,6,0,0,""
26142507,14:03:00,14:03:00,090000119000,7,0,0,""
26142507,14:05:00,14:05:00,090000119002,8,0,0,""
26142507,14:07:00,14:07:00,090000119004,9,0,0,""
26142507,14:09:00,14:09:00,090000119006,10,0,0,""
26142507,14:10:00,14:10:00,090000109019,11,0,0,""
26142507,14:12:00,14:12:00,090000109015,12,0,0,""
26142507,14:14:00,14:14:00,090000109009,13,0,0,""
26142507,14:16:00,14:16:00,090000109007,14,0,0,""
26142507,14:17:00,14:17:00,090000109003,15,0,0,""
26142507,14:19:00,14:19:00,090000609009,16,0,0,""
26142507,14:20:00,14:20:00,090000609007,17,0,0,""
26142507,14:22:00,14:22:00,090000609005,18,0,0,""
26142507,14:24:00,14:24:00,090000609003,19,0,0,""
26142507,14:25:00,14:25:00,090000609001,20,0,0,""
26142507,14:27:00,14:28:00,090000639005,21,0,0,""
26142507,14:30:00,14:30:00,090000639003,22,0,0,""
26142507,14:32:00,14:32:00,090000639009,23,0,0,""
26152705,13:50:00,13:50:00,090000909020,0,0,0,""
26152705,13:52:00,13:52:00,090000909000,1,0,0,""
26152705,13:54:00,13:54:00,090000909002,2,0,0,""
26152705,13:56:00,13:56:00,090000909004,3,0,0,""
26152705,13:57:00,13:57:00,090000909006,4,0,0,""
26152705,13:59:00,13:59:00,090000909008,5,0,0,""
26152705,14:01:00,14:01:00,090000909010,6,0,0,""
26152705,14:03:00,14:03:00,090000119000,7,0,0,""
26152705,14:05:00,14:05:00,090000119002,8,0,0,""
26152705,14:07:00,14:07:00,090000119004,9,0,0,""
26152705,14:09:00,14:09:00,090000119006,10,0,0,""
26152705,14:10:00,14:10:00,090000109019,11,0,0,""
26152705,14:12:00,14:12:00,090000109015,12,0,0,""
26152705,14:14:00,14:14:00,090000109009,13,0,0,""
26152705,14:16:00,14:16:00,090000109007,14,0,0,""
26152705,14:17:00,14:17:00,090000109003,15,0,0,""
26152705,14:19:00,14:19:00,090000609009,16,0,0,""
26152705,14:20:00,14:20:00,090000609007,17,0,0,""
26152705,14:22:00,14:22:00,090000609005,18,0,0,""
26152705,14:24:00,14:24:00,090000609003,19,0,0,""
26152705,14:25:00,14:25:00,090000609001,20,0,0,""
26152705,14:27:00,14:28:00,090000639005,21,0,0,""
26152705,14:30:00,14:30:00,090000639003,22,0,0,""
26152705,14:32:00,14:32:00,090000639010,23,0,0,""
25980152,14:00:00,14:00:00,090000909020,0,0,0,""
25980152,14:02:00,14:02:00,090000909000,1,0,0,""
25980152,14:04:00,14:04:00,090000909002,2,0,0,""
25980152,14:06:00,14:06:00,090000909004,3,0,0,""
25980152,14:07:00,14:07:00,090000909006,4,0,0,""
25980152,14:09:00,14:09:00,090000909008,5,0,0,""
25980152,14:11:00,14:11:00,090000909010,6,0,0,""
25980152,14:13:00,14:13:00,090000119000,7,0,0,""
25980152,14:15:00,14:15:00,090000119002,8,0,0,""
25980152,14:17:00,14:17:00,090000119004,9,0,0,""
25980152,14:19:00,14:19:00,090000119006,10,0,0,""
25980152,14:20:00,14:20:00,090000109019,11,0,0,""
25980152,14:22:00,14:22:00,090000109015,12,0,0,""
25980152,14:24:00,14:24:00,090000109009,13,0,0,""
25980152,14:26:00,14:26:00,090000109007,14,0,0,""
25980152,14:27:00,14:27:00,090000109003,15,0,0,""
25980152,14:29:00,14:29:00,090000609009,16,0,0,""
25980152,14:30:00,14:30:00,090000609007,17,0,0,""
25980152,14:32:00,14:32:00,090000609005,18,0,0,""
25980152,14:34:00,14:34:00,090000609003,19,0,0,""
25980152,14:35:00,14:35:00,090000609001,20,0,0,""
25980152,14:37:00,14:38:00,090000639005,21,0,0,""
25980152,14:40:00,14:40:00,090000639003,22,0,0,""
25980152,14:42:00,14:42:00,090000639009,23,0,0,""
26152704,14:00:00,14:00:00,090000909020,0,0,0,""
26152704,14:02:00,14:02:00,090000909000,1,0,0,""
26152704,14:04:00,14:04:00,090000909002,2,0,0,""
26152704,14:06:00,14:06:00,090000909004,3,0,0,""
26152704,14:07:00,14:07:00,090000909006,4,0,0,""
26152704,14:09:00,14:09:00,090000909008,5,0,0,""
26152704,14:11:00,14:11:00,090000909010,6,0,0,""
26152704,14:13:00,14:13:00,090000119000,7,0,0,""
26152704,14:15:00,14:15:00,090000119002,8,0,0,""
26152704,14:17:00,14:17:00,090000119004,9,0,0,""
26152704,14:19:00,14:19:00,090000119006,10,0,0,""
26152704,14:20:00,14:20:00,090000109019,11,0,0,""
26152704,14:22:00,14:22:00,090000109015,12,0,0,""
26152704,14:24:00,14:24:00,090000109009,13,0,0,""
26152704,14:26:00,14:26:00,090000109007,14,0,0,""
26152704,14:27:00,14:27:00,090000109003,15,0,0,""
26152704,14:29:00,14:29:00,090000609009,16,0,0,""
26152704,14:30:00,14:30:00,090000609007,17,0,0,""
26152704,14:32:00,14:32:00,090000609005,18,0,0,""
26152704,14:34:00,14:34:00,090000609003,19,0,0,""
26152704,14:35:00,14:35:00,090000609001,20,0,0,""
26152704,14:37:00,14:38:00,090000639005,21,0,0,""
26152704,14:40:00,14:40:00,090000639003,22,0,0,""
26152704,14:42:00,14:42:00,090000639010,23,0,0,""
25980151,14:10:00,14:10:00,090000909020,0,0,0,""
25980151,14:12:00,14:12:00,090000909000,1,0,0,""
25980151,14:14:00,14:14:00,090000909002,2,0,0,""
25980151,14:16:00,14:16:00,090000909004,3,0,0,""
25980151,14:17:00,14:17:00,090000909006,4,0,0,""
25980151,14:19:00,14:19:00,090000909008,5,0,0,""
25980151,14:21:00,14:21:00,090000909010,6,0,0,""
25980151,14:23:00,14:23:00,090000119000,7,0,0,""
25980151,14:25:00,14:25:00,090000119002,8,0,0,""
25980151,14:27:00,14:27:00,090000119004,9,0,0,""
25980151,14:29:00,14:29:00,090000119006,10,0,0,""
25980151,14:30:00,14:30:00,090000109019,11,0,0,""
25980151,14:32:00,14:32:00,090000109015,12,0,0,""
25980151,14:34:00,14:34:00,090000109009,13,0,0,""
25980151,14:36:00,14:36:00,090000109007,14,0,0,""
25980151,14:37:00,14:37:00,090000109003,15,0,0,""
25980151,14:39:00,14:39:00,090000609009,16,0,0,""
25980151,14:40:00,14:40:00,090000609007,17,0,0,""
25980151,14:42:00,14:42:00,090000609005,18,0,0,""
25980151,14:44:00,14:44:00,090000609003,19,0,0,""
25980151,14:45:00,14:45:00,090000609001,20,0,0,""
25980151,14:47:00,14:48:00,090000639005,21,0,0,""
25980151,14:50:00,14:50:00,090000639003,22,0,0,""
25980151,14:52:00,14:52:00,090000639009,23,0,0,""
