startTime,endTime,spawningIntervalInMinutes,spawningAmount,hasBike,hasCar,prefersBike,prefersCar,usesBikeAndsdRide,usesOwnBikeOutside,usesOwnCar,source,destination,discriminator
6:00,12:30,1,100,0,0,0,0,0,0,0,"POLYGON((10.01428896473597 53.524129675902465,10.021777692457908 53.531259817691776,10.025814786600531 53.53035156102482,10.021858311059013 53.522797848593335,10.01428896473597 53.524129675902465))","POINT(10.021399 53.524847)",2
