lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P7,Bronson Ave & University Dr,8085,8024,Brewer Park,8561
P5,Stadium Way,543,482,Brewer Park,651
P5,Stadium Way,1689,1628,Brewer Park,1801
P5,Stadium Way,2819,2758,Brewer Park,2931
P7,Bronson Ave & University Dr,8655,8594,Brewer Park,9131
P5,Stadium Way,1197,1136,Brewer Park,1307
P1,Colonel By,213,152,Hogs Back Plaza (SW dest.),425
P3,Raven Rd emergency,379,318,Brewer Park,919
P5,Stadium Way,2914,2853,Brewer Park,3033
P5,Stadium Way,2464,2403,Brewer Park,2578
P6,Bronson Ave & University Dr,5914,5853,Brewer Park,6390
P6,Bronson Ave & University Dr,5951,5890,Brewer Park,6427
P6,Bronson Ave & University Dr,4721,4660,Brewer Park,5193
P5,Stadium Way,1952,1891,Brewer Park,2067
P7,Bronson Ave & University Dr,11620,11559,Brewer Park,12406
P5,Stadium Way,2641,2580,Brewer Park,2750
P5,Stadium Way,249,188,Brewer Park,329
P5,Stadium Way,1199,1138,Brewer Park,1311
P7,Bronson Ave & University Dr,11674,11613,Brewer Park,12458
P4,Stadium Way,4104,4043,Brewer Park,4212
P7,Bronson Ave & University Dr,8155,8094,Brewer Park,8622
P5,Stadium Way,255,194,Brewer Park,338
P7,Bronson Ave & University Dr,11056,10995,Brewer Park,11518
P7,Bronson Ave & University Dr,10925,10864,Brewer Park,11402
P3,Raven Rd emergency,112,51,Brewer Park,211
P4,Stadium Way,3995,3934,Brewer Park,4107
P3,Raven Rd emergency,739,678,Brewer Park,1403
P6,Bronson Ave & University Dr,5975,5914,Brewer Park,6437
P5,Stadium Way,3711,3650,Brewer Park,3823
P6,Bronson Ave & University Dr,5816,5755,Brewer Park,6287
P6,Bronson Ave & University Dr,5713,5652,Brewer Park,6183
P7,Bronson Ave & University Dr,11943,11882,Brewer Park,12729
P7,Bronson Ave & University Dr,8729,8668,Brewer Park,9213
P7,Bronson Ave & University Dr,11140,11079,Brewer Park,11612
P4,Stadium Way,4033,3972,Brewer Park,4144
P1,Colonel By,125,64,Hogs Back Plaza (SW dest.),309
P2,Colonel By,238,177,Hogs Back Plaza (SW dest.),781
P1,Colonel By,415,354,Hogs Back Plaza (SW dest.),669
P6,Bronson Ave & University Dr,6324,6263,Brewer Park,6797
P1,Colonel By,121,60,Hogs Back Plaza (SW dest.),304
P7,Bronson Ave & University Dr,12525,12464,Brewer Park,12988
P5,Stadium Way,1777,1716,Brewer Park,1886
P5,Stadium Way,3026,2965,Brewer Park,3135
P7,Bronson Ave & University Dr,10773,10712,Brewer Park,11232
P5,Stadium Way,458,397,Brewer Park,568
P5,Stadium Way,2008,1947,Brewer Park,2124
P5,Stadium Way,1208,1147,Brewer Park,1316
P5,Stadium Way,569,508,Brewer Park,685
P7,Bronson Ave & University Dr,11830,11769,Brewer Park,12300
P7,Bronson Ave & University Dr,9200,9139,Brewer Park,9677
P7,Bronson Ave & University Dr,10140,10079,Brewer Park,10914
P7,Bronson Ave & University Dr,10978,10917,Brewer Park,11448
P7,Bronson Ave & University Dr,11776,11715,Brewer Park,12574
P7,Bronson Ave & University Dr,9742,9681,Brewer Park,10213
P7,Bronson Ave & University Dr,9358,9297,Brewer Park,9837
P7,Bronson Ave & University Dr,11518,11457,Brewer Park,12296
P7,Bronson Ave & University Dr,9732,9671,Brewer Park,10197
P7,Bronson Ave & University Dr,8270,8209,Brewer Park,8733
P6,Bronson Ave & University Dr,5191,5130,Brewer Park,5663
P5,Stadium Way,2898,2837,Brewer Park,3009
P7,Bronson Ave & University Dr,10614,10553,Brewer Park,11090
P4,Stadium Way,4240,4179,Brewer Park,4353
P5,Stadium Way,3281,3220,Brewer Park,3392
P6,Bronson Ave & University Dr,5376,5315,Brewer Park,5855
P5,Stadium Way,2070,2009,Brewer Park,2184
P5,Stadium Way,2462,2401,Brewer Park,2570
P5,Stadium Way,3405,3344,Brewer Park,3515
P2,Colonel By,574,513,Hogs Back Plaza (SW dest.),985
P7,Bronson Ave & University Dr,11748,11687,Brewer Park,12540
P4,Stadium Way,3645,3584,Brewer Park,3748
P5,Stadium Way,579,518,Brewer Park,694
P5,Stadium Way,1247,1186,Brewer Park,1354
P7,Bronson Ave & University Dr,10217,10156,Brewer Park,11011
P7,Bronson Ave & University Dr,8142,8081,Brewer Park,8608
P7,Bronson Ave & University Dr,12469,12408,Brewer Park,12927
P5,Stadium Way,3848,3787,Brewer Park,3959
P7,Bronson Ave & University Dr,9110,9049,Brewer Park,9578
P6,Bronson Ave & University Dr,5513,5452,Brewer Park,5987
P6,Bronson Ave & University Dr,7273,7212,Brewer Park,7735
P7,Bronson Ave & University Dr,10024,9963,Brewer Park,10495
P6,Bronson Ave & University Dr,6994,6933,Brewer Park,7454
P7,Bronson Ave & University Dr,9574,9513,Brewer Park,10048
P6,Bronson Ave & University Dr,4502,4441,Brewer Park,4977
P7,Bronson Ave & University Dr,10125,10064,Brewer Park,10896
P6,Bronson Ave & University Dr,4568,4507,Brewer Park,5040
P7,Bronson Ave & University Dr,10840,10779,Brewer Park,11296
P4,Stadium Way,4130,4069,Brewer Park,4237
P7,Bronson Ave & University Dr,8759,8698,Brewer Park,9241
P7,Bronson Ave & University Dr,11780,11719,Brewer Park,12587
P4,Stadium Way,4144,4083,Brewer Park,4250
P5,Stadium Way,2259,2198,Brewer Park,2360
P7,Bronson Ave & University Dr,8734,8673,Brewer Park,9217
P1,Colonel By,311,250,Hogs Back Plaza (SW dest.),545
P6,Bronson Ave & University Dr,7344,7283,Brewer Park,7798
P2,Colonel By,653,592,Hogs Back Plaza (SW dest.),1130
P6,Bronson Ave & University Dr,4628,4567,Brewer Park,5108
P7,Bronson Ave & University Dr,10110,10049,Brewer Park,10594
P7,Bronson Ave & University Dr,10681,10620,Brewer Park,11152
P6,Bronson Ave & University Dr,5359,5298,Brewer Park,5838
P6,Bronson Ave & University Dr,6672,6611,Brewer Park,7135
P7,Bronson Ave & University Dr,11335,11274,Brewer Park,11807
P6,Bronson Ave & University Dr,7190,7129,Brewer Park,7655
P6,Bronson Ave & University Dr,7141,7080,Brewer Park,7602
P7,Bronson Ave & University Dr,9152,9091,Brewer Park,9617
P1,Colonel By,93,32,Hogs Back Plaza (SW dest.),262
P5,Stadium Way,2286,2225,Brewer Park,2389
P6,Bronson Ave & University Dr,7016,6955,Brewer Park,7491
P6,Bronson Ave & University Dr,177,116,Brewer Park,4543
P4,Stadium Way,4048,3987,Brewer Park,4152
P2,Colonel By,166,105,Hogs Back Plaza (SW dest.),703
P7,Bronson Ave & University Dr,8214,8153,Brewer Park,8676
P4,Stadium Way,4056,3995,Brewer Park,4161
P5,Stadium Way,3597,3536,Brewer Park,3706
P6,Bronson Ave & University Dr,6249,6188,Brewer Park,6729
P7,Bronson Ave & University Dr,11298,11237,Brewer Park,11777
P1,Colonel By,156,95,Hogs Back Plaza (SW dest.),345
P5,Stadium Way,1847,1786,Brewer Park,1957
P6,Bronson Ave & University Dr,4247,4186,Brewer Park,4712
P7,Bronson Ave & University Dr,7970,7909,Brewer Park,8454
P7,Bronson Ave & University Dr,11584,11523,Brewer Park,12049
P7,Bronson Ave & University Dr,9829,9768,Brewer Park,10302
P7,Bronson Ave & University Dr,11955,11894,Brewer Park,12750
P1,Colonel By,426,365,Hogs Back Plaza (SW dest.),687
P5,Stadium Way,1613,1552,Brewer Park,1720
P6,Bronson Ave & University Dr,7128,7067,Brewer Park,7585
P6,Bronson Ave & University Dr,7740,7679,Brewer Park,8218
P6,Bronson Ave & University Dr,7000,6939,Brewer Park,7462
P7,Bronson Ave & University Dr,9886,9825,Brewer Park,10361
P7,Bronson Ave & University Dr,11028,10967,Brewer Park,11493
P7,Bronson Ave & University Dr,9996,9935,Brewer Park,10477
P6,Bronson Ave & University Dr,6108,6047,Brewer Park,6580
P7,Bronson Ave & University Dr,11721,11660,Brewer Park,12501
P6,Bronson Ave & University Dr,7672,7611,Brewer Park,8131
P6,Bronson Ave & University Dr,7124,7063,Brewer Park,7581
P6,Bronson Ave & University Dr,4710,4649,Brewer Park,5180
P6,Bronson Ave & University Dr,6319,6258,Brewer Park,6788
P7,Bronson Ave & University Dr,9523,9462,Brewer Park,9992
P4,Stadium Way,4231,4170,Brewer Park,4340
P6,Bronson Ave & University Dr,7381,7320,Brewer Park,7844
P7,Bronson Ave & University Dr,8905,8844,Brewer Park,9390
P3,Raven Rd emergency,431,370,Brewer Park,1082
P7,Bronson Ave & University Dr,12460,12399,Brewer Park,12915
P7,Bronson Ave & University Dr,9560,9499,Brewer Park,10029
P7,Bronson Ave & University Dr,11222,11161,Brewer Park,11686
P6,Bronson Ave & University Dr,4421,4360,Brewer Park,4880
P5,Stadium Way,2310,2249,Brewer Park,2417
P6,Bronson Ave & University Dr,4508,4447,Brewer Park,4981
P7,Bronson Ave & University Dr,10283,10222,Brewer Park,10761
P7,Bronson Ave & University Dr,10604,10543,Brewer Park,11078
P5,Stadium Way,1739,1678,Brewer Park,1847
P7,Bronson Ave & University Dr,9371,9310,Brewer Park,9846
P5,Stadium Way,1431,1370,Brewer Park,1540
P6,Bronson Ave & University Dr,6436,6375,Brewer Park,6914
P7,Bronson Ave & University Dr,11736,11675,Brewer Park,12201
P6,Bronson Ave & University Dr,5047,4986,Brewer Park,5527
P5,Stadium Way,2050,1989,Brewer Park,2159
P7,Bronson Ave & University Dr,11293,11232,Brewer Park,11769
P3,Raven Rd emergency,593,532,Brewer Park,1298
P3,Raven Rd emergency,167,106,Brewer Park,347
P6,Bronson Ave & University Dr,4749,4688,Brewer Park,5219
P6,Bronson Ave & University Dr,7733,7672,Brewer Park,8208
P4,Stadium Way,4304,4243,Brewer Park,4415
P7,Bronson Ave & University Dr,9382,9321,Brewer Park,9855
P5,Stadium Way,1456,1395,Brewer Park,1569
P7,Bronson Ave & University Dr,8511,8450,Brewer Park,8980
P5,Stadium Way,236,175,Brewer Park,311
P3,Raven Rd emergency,389,328,Brewer Park,945
P5,Stadium Way,3370,3309,Brewer Park,3485
P5,Stadium Way,3183,3122,Brewer Park,3293
P6,Bronson Ave & University Dr,4520,4459,Brewer Park,4985
P7,Bronson Ave & University Dr,11982,11921,Brewer Park,12782
P7,Bronson Ave & University Dr,9290,9229,Brewer Park,9762
P7,Bronson Ave & University Dr,9739,9678,Brewer Park,10209
P3,Raven Rd emergency,1057,996,Brewer Park,1690
P5,Stadium Way,2567,2506,Brewer Park,2682
P7,Bronson Ave & University Dr,10890,10829,Brewer Park,11367
P7,Bronson Ave & University Dr,12353,12292,Brewer Park,12833
P7,Bronson Ave & University Dr,10956,10895,Brewer Park,11427
P7,Bronson Ave & University Dr,9953,9892,Brewer Park,10440
P6,Bronson Ave & University Dr,7063,7002,Brewer Park,7534
P7,Bronson Ave & University Dr,10067,10006,Brewer Park,10544
P5,Stadium Way,3144,3083,Brewer Park,3258
P7,Bronson Ave & University Dr,9163,9102,Brewer Park,9637
P4,Stadium Way,4243,4182,Brewer Park,4358
P5,Stadium Way,3472,3411,Brewer Park,3582
P5,Stadium Way,2693,2632,Brewer Park,2800
P7,Bronson Ave & University Dr,11854,11793,Brewer Park,12646
P1,Colonel By,323,262,Hogs Back Plaza (SW dest.),558
P6,Bronson Ave & University Dr,6192,6131,Brewer Park,6667
P5,Stadium Way,3251,3190,Brewer Park,3362
P6,Bronson Ave & University Dr,4564,4503,Brewer Park,5036
P7,Bronson Ave & University Dr,12565,12504,Brewer Park,13044
P1,Colonel By,217,156,Hogs Back Plaza (SW dest.),430
P7,Bronson Ave & University Dr,11118,11057,Brewer Park,11583
P5,Stadium Way,2643,2582,Brewer Park,2754
P5,Stadium Way,384,323,Brewer Park,495
P5,Stadium Way,3342,3281,Brewer Park,3450
P6,Bronson Ave & University Dr,5748,5687,Brewer Park,6221
P1,Colonel By,451,390,Hogs Back Plaza (SW dest.),719
P6,Bronson Ave & University Dr,4899,4838,Brewer Park,5372
P6,Bronson Ave & University Dr,6021,5960,Brewer Park,6484
P7,Bronson Ave & University Dr,11946,11885,Brewer Park,12733
P7,Bronson Ave & University Dr,11191,11130,Brewer Park,11660
P6,Bronson Ave & University Dr,7375,7314,Brewer Park,7836
P5,Stadium Way,3302,3241,Brewer Park,3413
P7,Bronson Ave & University Dr,10309,10248,Brewer Park,10781
P6,Bronson Ave & University Dr,5294,5233,Brewer Park,5759
P5,Stadium Way,2297,2236,Brewer Park,2401
P5,Stadium Way,2013,1952,Brewer Park,2129
P5,Stadium Way,2068,2007,Brewer Park,2180
P5,Stadium Way,2475,2414,Brewer Park,2585
P6,Bronson Ave & University Dr,7287,7226,Brewer Park,7743
P7,Bronson Ave & University Dr,11671,11610,Brewer Park,12150
P5,Stadium Way,1911,1850,Brewer Park,2028
P7,Bronson Ave & University Dr,11368,11307,Brewer Park,11851
P7,Bronson Ave & University Dr,11188,11127,Brewer Park,11655
P7,Bronson Ave & University Dr,8117,8056,Brewer Park,8595
P7,Bronson Ave & University Dr,10193,10132,Brewer Park,10975
P6,Bronson Ave & University Dr,7647,7586,Brewer Park,8098
P6,Bronson Ave & University Dr,4615,4554,Brewer Park,5099
P4,Stadium Way,4207,4146,Brewer Park,4320
P6,Bronson Ave & University Dr,7170,7109,Brewer Park,7635
P7,Bronson Ave & University Dr,11818,11757,Brewer Park,12616
P6,Bronson Ave & University Dr,6847,6786,Brewer Park,7309
P7,Bronson Ave & University Dr,9168,9107,Brewer Park,9646
P3,Raven Rd emergency,207,146,Brewer Park,422
P7,Bronson Ave & University Dr,9025,8964,Brewer Park,9511
P5,Stadium Way,3165,3104,Brewer Park,3284
P6,Bronson Ave & University Dr,6972,6911,Brewer Park,7442
P6,Bronson Ave & University Dr,4876,4815,Brewer Park,5362
P7,Bronson Ave & University Dr,8460,8399,Brewer Park,8927
P2,Colonel By,610,549,Hogs Back Plaza (SW dest.),1056
P5,Stadium Way,2728,2667,Brewer Park,2840
P3,Raven Rd emergency,1022,961,Brewer Park,1645
P5,Stadium Way,3413,3352,Brewer Park,3523
P5,Stadium Way,3777,3716,Brewer Park,3888
P7,Bronson Ave & University Dr,10046,9985,Brewer Park,10522
P5,Stadium Way,304,243,Brewer Park,410
P5,Stadium Way,3562,3501,Brewer Park,3667
P6,Bronson Ave & University Dr,6766,6705,Brewer Park,7223
P7,Bronson Ave & University Dr,10247,10186,Brewer Park,10733
P7,Bronson Ave & University Dr,9655,9594,Brewer Park,10116
P6,Bronson Ave & University Dr,7468,7407,Brewer Park,7927
P6,Bronson Ave & University Dr,6579,6518,Brewer Park,7050
P6,Bronson Ave & University Dr,7133,7072,Brewer Park,7593
P7,Bronson Ave & University Dr,11781,11720,Brewer Park,12247
P7,Bronson Ave & University Dr,12541,12480,Brewer Park,13011
P7,Bronson Ave & University Dr,11707,11646,Brewer Park,12176
P5,Stadium Way,802,741,Brewer Park,915
P5,Stadium Way,2122,2061,Brewer Park,2226
P7,Bronson Ave & University Dr,11477,11416,Brewer Park,11940
P5,Stadium Way,3724,3663,Brewer Park,3843
P5,Stadium Way,198,137,Brewer Park,250
P6,Bronson Ave & University Dr,5861,5800,Brewer Park,6334
P5,Stadium Way,3536,3475,Brewer Park,3647
P7,Bronson Ave & University Dr,10693,10632,Brewer Park,11160
P7,Bronson Ave & University Dr,9119,9058,Brewer Park,9591
P5,Stadium Way,2598,2537,Brewer Park,2709
P5,Stadium Way,1575,1514,Brewer Park,1694
P5,Stadium Way,2383,2322,Brewer Park,2495
P1,Colonel By,295,234,Hogs Back Plaza (SW dest.),530
P7,Bronson Ave & University Dr,8899,8838,Brewer Park,9381
P5,Stadium Way,915,854,Brewer Park,1025
P6,Bronson Ave & University Dr,6196,6135,Brewer Park,6672
P6,Bronson Ave & University Dr,7250,7189,Brewer Park,7718
P4,Stadium Way,3997,3936,Brewer Park,4111
P5,Stadium Way,682,621,Brewer Park,787
P7,Bronson Ave & University Dr,10859,10798,Brewer Park,11328
P6,Bronson Ave & University Dr,4629,4568,Brewer Park,5113
P4,Stadium Way,4139,4078,Brewer Park,4245
P3,Raven Rd emergency,337,276,Brewer Park,803
P7,Bronson Ave & University Dr,8220,8159,Brewer Park,8689
P7,Bronson Ave & University Dr,116,55,Brewer Park,4463
P5,Stadium Way,903,842,Brewer Park,1009
P6,Bronson Ave & University Dr,5007,4946,Brewer Park,5489
P6,Bronson Ave & University Dr,5611,5550,Brewer Park,6091
P6,Bronson Ave & University Dr,5976,5915,Brewer Park,6441
P6,Bronson Ave & University Dr,6017,5956,Brewer Park,6476
P5,Stadium Way,877,816,Brewer Park,988
P7,Bronson Ave & University Dr,10040,9979,Brewer Park,10811
P7,Bronson Ave & University Dr,10224,10163,Brewer Park,10692
P1,Colonel By,429,368,Hogs Back Plaza (SW dest.),691
P5,Stadium Way,2749,2688,Brewer Park,2854
P5,Stadium Way,1987,1926,Brewer Park,2103
P3,Raven Rd emergency,333,272,Brewer Park,778
P4,Stadium Way,496,435,Brewer Park,606
P7,Bronson Ave & University Dr,8438,8377,Brewer Park,8895
P6,Bronson Ave & University Dr,7008,6947,Brewer Park,7474
P6,Bronson Ave & University Dr,6930,6869,Brewer Park,7389
P5,Stadium Way,339,278,Brewer Park,457
P7,Bronson Ave & University Dr,7922,7861,Brewer Park,8406
P4,Stadium Way,4256,4195,Brewer Park,4366
P5,Stadium Way,3186,3125,Brewer Park,3301
P5,Stadium Way,3287,3226,Brewer Park,3405
P1,Colonel By,366,305,Hogs Back Plaza (SW dest.),610
P7,Bronson Ave & University Dr,144,83,Brewer Park,4498
P2,Colonel By,495,434,Hogs Back Plaza (SW dest.),847
P7,Bronson Ave & University Dr,10020,9959,Brewer Park,10799
P3,Raven Rd emergency,732,671,Brewer Park,1398
P7,Bronson Ave & University Dr,11257,11196,Brewer Park,11735
P5,Stadium Way,118,57,Brewer Park,140
P5,Stadium Way,774,713,Brewer Park,882
P5,Stadium Way,306,245,Brewer Park,414
P5,Stadium Way,1228,1167,Brewer Park,1337
P6,Bronson Ave & University Dr,4685,4624,Brewer Park,5162
P7,Bronson Ave & University Dr,11805,11744,Brewer Park,12603
P7,Bronson Ave & University Dr,8390,8329,Brewer Park,8846
P3,Raven Rd emergency,1068,1007,Brewer Park,1702
P3,Raven Rd emergency,312,251,Brewer Park,672
P6,Bronson Ave & University Dr,160,99,Brewer Park,4518
P2,Colonel By,437,376,Hogs Back Plaza (SW dest.),786
P5,Stadium Way,3401,3340,Brewer Park,3510
P5,Stadium Way,3914,3853,Brewer Park,4024
P6,Bronson Ave & University Dr,6465,6404,Brewer Park,6943
P7,Bronson Ave & University Dr,9107,9046,Brewer Park,9573
P3,Raven Rd emergency,841,780,Brewer Park,1468
P7,Bronson Ave & University Dr,11976,11915,Brewer Park,12778
P7,Bronson Ave & University Dr,8048,7987,Brewer Park,8525
P5,Stadium Way,1502,1441,Brewer Park,1608
P6,Bronson Ave & University Dr,7184,7123,Brewer Park,7647
P5,Stadium Way,2352,2291,Brewer Park,2465
P7,Bronson Ave & University Dr,8619,8558,Brewer Park,9097
P6,Bronson Ave & University Dr,6333,6272,Brewer Park,6805
P7,Bronson Ave & University Dr,8064,8003,Brewer Park,8538
P5,Stadium Way,2433,2372,Brewer Park,2544
P6,Bronson Ave & University Dr,164,103,Brewer Park,4524
P6,Bronson Ave & University Dr,6440,6379,Brewer Park,6918
P7,Bronson Ave & University Dr,8370,8309,Brewer Park,8826
P6,Bronson Ave & University Dr,4619,4558,Brewer Park,5103
P6,Bronson Ave & University Dr,5244,5183,Brewer Park,5734
P6,Bronson Ave & University Dr,5970,5909,Brewer Park,6432
P6,Bronson Ave & University Dr,6455,6394,Brewer Park,6930
P7,Bronson Ave & University Dr,11588,11527,Brewer Park,12058
P6,Bronson Ave & University Dr,6701,6640,Brewer Park,7168
P7,Bronson Ave & University Dr,8136,8075,Brewer Park,8599
P5,Stadium Way,2727,2666,Brewer Park,2836
P4,Stadium Way,3799,3738,Brewer Park,3909
P3,Raven Rd emergency,552,491,Brewer Park,1262
P6,Bronson Ave & University Dr,7649,7588,Brewer Park,8103
P5,Stadium Way,2040,1979,Brewer Park,2146
P5,Stadium Way,1302,1241,Brewer Park,1407
P6,Bronson Ave & University Dr,6151,6090,Brewer Park,6631
P7,Bronson Ave & University Dr,11989,11928,Brewer Park,12796
P2,Colonel By,543,482,Hogs Back Plaza (SW dest.),946
P7,Bronson Ave & University Dr,8614,8553,Brewer Park,9088
P1,Colonel By,283,222,Hogs Back Plaza (SW dest.),517
P2,Colonel By,180,119,Hogs Back Plaza (SW dest.),741
P7,Bronson Ave & University Dr,11758,11697,Brewer Park,12553
P5,Stadium Way,2796,2735,Brewer Park,2908
P7,Bronson Ave & University Dr,11886,11825,Brewer Park,12683
P7,Bronson Ave & University Dr,11034,10973,Brewer Park,11498
P6,Bronson Ave & University Dr,5237,5176,Brewer Park,5725
P3,Raven Rd emergency,213,152,Brewer Park,435
P5,Stadium Way,3607,3546,Brewer Park,3718
P7,Bronson Ave & University Dr,10870,10809,Brewer Park,11341
P6,Bronson Ave & University Dr,5289,5228,Brewer Park,5751
P6,Bronson Ave & University Dr,4371,4310,Brewer Park,4845
P5,Stadium Way,874,813,Brewer Park,984
P3,Raven Rd emergency,91,30,Brewer Park,169
P7,Bronson Ave & University Dr,8262,8201,Brewer Park,8718
P4,Stadium Way,4006,3945,Brewer Park,4120
P7,Bronson Ave & University Dr,10957,10896,Brewer Park,11431
P7,Bronson Ave & University Dr,8456,8395,Brewer Park,8919
P5,Stadium Way,2976,2915,Brewer Park,3091
P5,Stadium Way,3036,2975,Brewer Park,3149
P5,Stadium Way,2999,2938,Brewer Park,3109
P6,Bronson Ave & University Dr,7776,7715,Brewer Park,8258
P7,Bronson Ave & University Dr,8489,8428,Brewer Park,8953
P6,Bronson Ave & University Dr,4967,4906,Brewer Park,5442
P6,Bronson Ave & University Dr,4457,4396,Brewer Park,4924
P6,Bronson Ave & University Dr,7847,7786,Brewer Park,8316
P7,Bronson Ave & University Dr,9786,9725,Brewer Park,10263
P7,Bronson Ave & University Dr,10244,10183,Brewer Park,10728
P6,Bronson Ave & University Dr,7372,7311,Brewer Park,7832
P6,Bronson Ave & University Dr,6751,6690,Brewer Park,7201
P7,Bronson Ave & University Dr,9137,9076,Brewer Park,9609
P5,Stadium Way,2001,1940,Brewer Park,2112
P6,Bronson Ave & University Dr,5984,5923,Brewer Park,6450
P6,Bronson Ave & University Dr,4438,4377,Brewer Park,4905
P6,Bronson Ave & University Dr,5132,5071,Brewer Park,5620
P2,Colonel By,440,379,Hogs Back Plaza (SW dest.),790
P5,Stadium Way,1001,940,Brewer Park,1112
P5,Stadium Way,690,629,Brewer Park,795
P6,Bronson Ave & University Dr,6619,6558,Brewer Park,7101
P7,Bronson Ave & University Dr,10851,10790,Brewer Park,11318
P6,Bronson Ave & University Dr,4827,4766,Brewer Park,5311
P7,Bronson Ave & University Dr,8658,8597,Brewer Park,9136
P3,Raven Rd emergency,108,47,Brewer Park,207
P5,Stadium Way,2074,2013,Brewer Park,2188
P6,Bronson Ave & University Dr,6896,6835,Brewer Park,7356
P7,Bronson Ave & University Dr,11839,11778,Brewer Park,12314
P5,Stadium Way,1473,1412,Brewer Park,1577
P6,Bronson Ave & University Dr,199,138,Brewer Park,4568
P7,Bronson Ave & University Dr,10202,10141,Brewer Park,10994
P6,Bronson Ave & University Dr,4798,4737,Brewer Park,5280
P5,Stadium Way,2553,2492,Brewer Park,2670
P6,Bronson Ave & University Dr,272,211,Brewer Park,4666
P6,Bronson Ave & University Dr,216,155,Brewer Park,4592
P6,Bronson Ave & University Dr,5654,5593,Brewer Park,6135
P5,Stadium Way,3928,3867,Brewer Park,4040
P5,Stadium Way,1935,1874,Brewer Park,2050
P7,Bronson Ave & University Dr,10206,10145,Brewer Park,10677
P5,Stadium Way,2564,2503,Brewer Park,2678
P6,Bronson Ave & University Dr,4825,4764,Brewer Park,5306
P7,Bronson Ave & University Dr,10151,10090,Brewer Park,10933
P7,Bronson Ave & University Dr,11657,11596,Brewer Park,12129
P7,Bronson Ave & University Dr,8237,8176,Brewer Park,8702
P5,Stadium Way,3723,3662,Brewer Park,3839
P7,Bronson Ave & University Dr,11726,11665,Brewer Park,12193
P5,Stadium Way,1250,1189,Brewer Park,1358
P6,Bronson Ave & University Dr,4237,4176,Brewer Park,4696
P7,Bronson Ave & University Dr,7901,7840,Brewer Park,8374
P7,Bronson Ave & University Dr,10804,10743,Brewer Park,11276
P1,Colonel By,194,133,Hogs Back Plaza (SW dest.),396
P5,Stadium Way,3185,3124,Brewer Park,3297
P6,Bronson Ave & University Dr,5063,5002,Brewer Park,5544
P7,Bronson Ave & University Dr,7985,7924,Brewer Park,8467
P5,Stadium Way,2923,2862,Brewer Park,3040
P2,Colonel By,223,162,Hogs Back Plaza (SW dest.),777
P5,Stadium Way,3331,3270,Brewer Park,3438
