lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,2478,2417,Brewer Park,2584
P7,Bronson Ave & University Dr,11975,11914,Brewer Park,12786
P7,Bronson Ave & University Dr,4854,4793,Brewer Park,5323
P7,Bronson Ave & University Dr,5566,5505,Brewer Park,6029
P7,Bronson Ave & University Dr,6490,6429,Brewer Park,7289
P4,Stadium Way,3213,3152,Brewer Park,3325
P5,Stadium Way,2472,2411,Brewer Park,2572
P7,Bronson Ave & University Dr,5561,5500,Brewer Park,6020
P5,Stadium Way,1446,1385,Brewer Park,1550
P7,Bronson Ave & University Dr,11667,11606,Brewer Park,12456
P5,Stadium Way,3010,2949,Brewer Park,3125
P7,Bronson Ave & University Dr,6246,6185,Brewer Park,6728
P5,Stadium Way,142,81,Brewer Park,169
P5,Stadium Way,2796,2735,Brewer Park,2904
P5,Stadium Way,1856,1795,Brewer Park,1967
P5,Stadium Way,293,232,Brewer Park,389
P7,Bronson Ave & University Dr,6281,6220,Brewer Park,7062
P7,Bronson Ave & University Dr,11705,11644,Brewer Park,12178
P5,Stadium Way,3136,3075,Brewer Park,3244
P5,Stadium Way,2297,2236,Brewer Park,2401
P7,Bronson Ave & University Dr,6901,6840,Brewer Park,7382
P5,Stadium Way,808,747,Brewer Park,925
P7,Bronson Ave & University Dr,11374,11313,Brewer Park,11845
P7,Bronson Ave & University Dr,12567,12506,Brewer Park,13044
P7,Bronson Ave & University Dr,6232,6171,Brewer Park,6707
P5,Stadium Way,2033,1972,Brewer Park,2146
P7,Bronson Ave & University Dr,11298,11237,Brewer Park,11764
P2,Colonel By,176,115,Hogs Back Plaza (SW dest.),642
P5,Stadium Way,3046,2985,Brewer Park,3156
P7,Bronson Ave & University Dr,11721,11660,Brewer Park,12510
P7,Bronson Ave & University Dr,12458,12397,Brewer Park,12925
P7,Bronson Ave & University Dr,5137,5076,Brewer Park,5606
P5,Stadium Way,2061,2000,Brewer Park,2172
P7,Bronson Ave & University Dr,6406,6345,Brewer Park,7193
P5,Stadium Way,258,197,Brewer Park,333
P7,Bronson Ave & University Dr,11587,11526,Brewer Park,12048
P7,Bronson Ave & University Dr,11532,11471,Brewer Park,11999
P1,Colonel By,110,49,Hogs Back Plaza (SW dest.),281
P7,Bronson Ave & University Dr,211,150,Brewer Park,3728
P7,Bronson Ave & University Dr,11765,11704,Brewer Park,12224
P5,Stadium Way,291,230,Brewer Park,385
P5,Stadium Way,785,724,Brewer Park,900
P7,Bronson Ave & University Dr,5838,5777,Brewer Park,6295
P1,Colonel By,248,187,Hogs Back Plaza (SW dest.),468
P7,Bronson Ave & University Dr,141,80,Brewer Park,3635
P5,Stadium Way,719,658,Brewer Park,838
P7,Bronson Ave & University Dr,5725,5664,Brewer Park,6182
P7,Bronson Ave & University Dr,6434,6373,Brewer Park,7240
P2,Colonel By,656,595,Hogs Back Plaza (SW dest.),1121
P2,Colonel By,201,140,Hogs Back Plaza (SW dest.),766
P5,Stadium Way,1973,1912,Brewer Park,2081
P7,Bronson Ave & University Dr,5397,5336,Brewer Park,5857
P7,Bronson Ave & University Dr,12407,12346,Brewer Park,12878
P7,Bronson Ave & University Dr,6184,6123,Brewer Park,6650
P7,Bronson Ave & University Dr,11552,11491,Brewer Park,12324
P5,Stadium Way,363,302,Brewer Park,474
P7,Bronson Ave & University Dr,11814,11753,Brewer Park,12594
P7,Bronson Ave & University Dr,12342,12281,Brewer Park,12813
P5,Stadium Way,1010,949,Brewer Park,1119
P5,Stadium Way,304,243,Brewer Park,402
P5,Stadium Way,2431,2370,Brewer Park,2538
P7,Bronson Ave & University Dr,4972,4911,Brewer Park,5439
P7,Bronson Ave & University Dr,259,198,Brewer Park,3797
P7,Bronson Ave & University Dr,11536,11475,Brewer Park,12303
P5,Stadium Way,2547,2486,Brewer Park,2655
P7,Bronson Ave & University Dr,11340,11279,Brewer Park,11798
P7,Bronson Ave & University Dr,7002,6941,Brewer Park,7475
P7,Bronson Ave & University Dr,4727,4666,Brewer Park,5186
P7,Bronson Ave & University Dr,5953,5892,Brewer Park,6412
P7,Bronson Ave & University Dr,5955,5894,Brewer Park,6416
P7,Bronson Ave & University Dr,7052,6991,Brewer Park,7529
P7,Bronson Ave & University Dr,6195,6134,Brewer Park,6667
P5,Stadium Way,2452,2391,Brewer Park,2555
P5,Stadium Way,2085,2024,Brewer Park,2192
P7,Bronson Ave & University Dr,11855,11794,Brewer Park,12639
P5,Stadium Way,2621,2560,Brewer Park,2729
P7,Bronson Ave & University Dr,5984,5923,Brewer Park,6438
P5,Stadium Way,2503,2442,Brewer Park,2605
P5,Stadium Way,823,762,Brewer Park,943
P5,Stadium Way,1019,958,Brewer Park,1132
P7,Bronson Ave & University Dr,7318,7257,Brewer Park,7778
P7,Bronson Ave & University Dr,4868,4807,Brewer Park,5341
P4,Stadium Way,3376,3315,Brewer Park,3478
P5,Stadium Way,2185,2124,Brewer Park,2294
P5,Stadium Way,2947,2886,Brewer Park,3061
P7,Bronson Ave & University Dr,182,121,Brewer Park,3695
P7,Bronson Ave & University Dr,5094,5033,Brewer Park,5581
P7,Bronson Ave & University Dr,5222,5161,Brewer Park,5693
P5,Stadium Way,702,641,Brewer Park,816
P7,Bronson Ave & University Dr,11549,11488,Brewer Park,12023
P1,Colonel By,458,397,Hogs Back Plaza (SW dest.),728
P5,Stadium Way,1073,1012,Brewer Park,1191
P7,Bronson Ave & University Dr,6397,6336,Brewer Park,7176
P5,Stadium Way,169,108,Brewer Park,206
P7,Bronson Ave & University Dr,11831,11770,Brewer Park,12615
P7,Bronson Ave & University Dr,280,219,Brewer Park,3827
P5,Stadium Way,2888,2827,Brewer Park,3000
P7,Bronson Ave & University Dr,6022,5961,Brewer Park,6485
P2,Colonel By,587,526,Hogs Back Plaza (SW dest.),1004
P5,Stadium Way,2269,2208,Brewer Park,2379
P7,Bronson Ave & University Dr,6286,6225,Brewer Park,6762
P5,Stadium Way,1099,1038,Brewer Park,1212
P5,Stadium Way,1427,1366,Brewer Park,1533
P7,Bronson Ave & University Dr,11979,11918,Brewer Park,12795
P1,Colonel By,360,299,Hogs Back Plaza (SW dest.),602
P5,Stadium Way,2596,2535,Brewer Park,2705
P5,Stadium Way,1202,1141,Brewer Park,1310
P7,Bronson Ave & University Dr,6446,6385,Brewer Park,7253
P7,Bronson Ave & University Dr,5878,5817,Brewer Park,6336
P7,Bronson Ave & University Dr,7222,7161,Brewer Park,7686
P7,Bronson Ave & University Dr,6404,6343,Brewer Park,7189
P7,Bronson Ave & University Dr,6527,6466,Brewer Park,7319
P4,Stadium Way,309,248,Brewer Park,411
P7,Bronson Ave & University Dr,6334,6273,Brewer Park,7132
P7,Bronson Ave & University Dr,6290,6229,Brewer Park,7070
P5,Stadium Way,2384,2323,Brewer Park,2500
P7,Bronson Ave & University Dr,4802,4741,Brewer Park,5264
P5,Stadium Way,400,339,Brewer Park,513
P7,Bronson Ave & University Dr,5741,5680,Brewer Park,6203
P7,Bronson Ave & University Dr,5606,5545,Brewer Park,6086
P7,Bronson Ave & University Dr,5404,5343,Brewer Park,5870
P7,Bronson Ave & University Dr,3657,3596,Brewer Park,4971
P7,Bronson Ave & University Dr,11836,11775,Brewer Park,12619
P1,Colonel By,405,344,Hogs Back Plaza (SW dest.),659
P7,Bronson Ave & University Dr,5189,5128,Brewer Park,5672
P5,Stadium Way,544,483,Brewer Park,652
P7,Bronson Ave & University Dr,5614,5553,Brewer Park,6094
P5,Stadium Way,421,360,Brewer Park,533
P7,Bronson Ave & University Dr,7094,7033,Brewer Park,7576
P5,Stadium Way,456,395,Brewer Park,564
P7,Bronson Ave & University Dr,11970,11909,Brewer Park,12782
P7,Bronson Ave & University Dr,5013,4952,Brewer Park,5489
P7,Bronson Ave & University Dr,6723,6662,Brewer Park,7206
P7,Bronson Ave & University Dr,5386,5325,Brewer Park,5844
P7,Bronson Ave & University Dr,6072,6011,Brewer Park,6542
P7,Bronson Ave & University Dr,98,37,Brewer Park,267
P2,Colonel By,488,427,Hogs Back Plaza (SW dest.),833
P7,Bronson Ave & University Dr,11818,11757,Brewer Park,12286
P1,Colonel By,150,89,Hogs Back Plaza (SW dest.),334
P7,Bronson Ave & University Dr,6318,6257,Brewer Park,7118
P7,Bronson Ave & University Dr,6436,6375,Brewer Park,7245
P7,Bronson Ave & University Dr,6949,6888,Brewer Park,7423
P7,Bronson Ave & University Dr,7082,7021,Brewer Park,7564
P7,Bronson Ave & University Dr,5017,4956,Brewer Park,5494
P5,Stadium Way,549,488,Brewer Park,660
P5,Stadium Way,1738,1677,Brewer Park,1847
P7,Bronson Ave & University Dr,6415,6354,Brewer Park,7210
P7,Bronson Ave & University Dr,6283,6222,Brewer Park,7066
P5,Stadium Way,2607,2546,Brewer Park,2713
P7,Bronson Ave & University Dr,11894,11833,Brewer Park,12690
P7,Bronson Ave & University Dr,3658,3597,Brewer Park,4975
P4,Stadium Way,3368,3307,Brewer Park,3474
P1,Colonel By,354,293,Hogs Back Plaza (SW dest.),594
P7,Bronson Ave & University Dr,5226,5165,Brewer Park,5701
P2,Colonel By,427,366,Hogs Back Plaza (SW dest.),819
P7,Bronson Ave & University Dr,215,154,Brewer Park,3733
P5,Stadium Way,657,596,Brewer Park,767
P5,Stadium Way,167,106,Brewer Park,202
P7,Bronson Ave & University Dr,6861,6800,Brewer Park,7341
P5,Stadium Way,412,351,Brewer Park,525
P7,Bronson Ave & University Dr,3709,3648,Brewer Park,5033
P7,Bronson Ave & University Dr,7150,7089,Brewer Park,7620
P7,Bronson Ave & University Dr,5519,5458,Brewer Park,5983
P5,Stadium Way,607,546,Brewer Park,718
P7,Bronson Ave & University Dr,6424,6363,Brewer Park,7222
P7,Bronson Ave & University Dr,7325,7264,Brewer Park,7790
P5,Stadium Way,952,891,Brewer Park,1070
P1,Colonel By,327,266,Hogs Back Plaza (SW dest.),564
P5,Stadium Way,382,321,Brewer Park,490
P4,Stadium Way,3444,3383,Brewer Park,3555
P7,Bronson Ave & University Dr,6081,6020,Brewer Park,6559
P1,Colonel By,132,71,Hogs Back Plaza (SW dest.),312
P4,Stadium Way,3318,3257,Brewer Park,3422
P7,Bronson Ave & University Dr,5513,5452,Brewer Park,5979
P7,Bronson Ave & University Dr,11784,11723,Brewer Park,12253
P7,Bronson Ave & University Dr,7174,7113,Brewer Park,7645
P5,Stadium Way,3162,3101,Brewer Park,3270
P7,Bronson Ave & University Dr,3806,3745,Brewer Park,5125
P7,Bronson Ave & University Dr,7064,7003,Brewer Park,7546
P4,Stadium Way,276,215,Brewer Park,363
P7,Bronson Ave & University Dr,3781,3720,Brewer Park,5112
P7,Bronson Ave & University Dr,4848,4787,Brewer Park,5311
P2,Colonel By,210,149,Hogs Back Plaza (SW dest.),779
P7,Bronson Ave & University Dr,3704,3643,Brewer Park,5025
P5,Stadium Way,200,139,Brewer Park,249
P5,Stadium Way,975,914,Brewer Park,1088
P5,Stadium Way,1194,1133,Brewer Park,1302
P7,Bronson Ave & University Dr,3444,3383,Brewer Park,3899
P7,Bronson Ave & University Dr,6330,6269,Brewer Park,6801
P5,Stadium Way,448,387,Brewer Park,551
P7,Bronson Ave & University Dr,5219,5158,Brewer Park,5689
P7,Bronson Ave & University Dr,6440,6379,Brewer Park,6926
P5,Stadium Way,1609,1548,Brewer Park,1716
P7,Bronson Ave & University Dr,11673,11612,Brewer Park,12152
P5,Stadium Way,1867,1806,Brewer Park,1971
P5,Stadium Way,1895,1834,Brewer Park,2006
P2,Colonel By,625,564,Hogs Back Plaza (SW dest.),1064
P7,Bronson Ave & University Dr,4959,4898,Brewer Park,5426
P5,Stadium Way,1940,1879,Brewer Park,2045
P5,Stadium Way,1462,1401,Brewer Park,1578
P7,Bronson Ave & University Dr,4808,4747,Brewer Park,5272
P7,Bronson Ave & University Dr,11863,11802,Brewer Park,12647
P5,Stadium Way,285,224,Brewer Park,376
P5,Stadium Way,729,668,Brewer Park,847
P7,Bronson Ave & University Dr,5714,5653,Brewer Park,6173
P7,Bronson Ave & University Dr,6293,6232,Brewer Park,6767
P7,Bronson Ave & University Dr,375,314,Brewer Park,3861
P5,Stadium Way,2563,2502,Brewer Park,2671
P4,Stadium Way,3174,3113,Brewer Park,3283
P7,Bronson Ave & University Dr,7169,7108,Brewer Park,7640
P7,Bronson Ave & University Dr,6218,6157,Brewer Park,6987
P7,Bronson Ave & University Dr,5109,5048,Brewer Park,5594
P5,Stadium Way,1731,1670,Brewer Park,1838
P7,Bronson Ave & University Dr,5634,5573,Brewer Park,6102
P5,Stadium Way,416,355,Brewer Park,529
P5,Stadium Way,687,626,Brewer Park,793
P7,Bronson Ave & University Dr,7262,7201,Brewer Park,7738
P7,Bronson Ave & University Dr,5470,5409,Brewer Park,5940
P2,Colonel By,608,547,Hogs Back Plaza (SW dest.),1038
P7,Bronson Ave & University Dr,12355,12294,Brewer Park,12829
P7,Bronson Ave & University Dr,4675,4614,Brewer Park,5159
P7,Bronson Ave & University Dr,5893,5832,Brewer Park,6361
P5,Stadium Way,2802,2741,Brewer Park,2912
P5,Stadium Way,1459,1398,Brewer Park,1574
P7,Bronson Ave & University Dr,12398,12337,Brewer Park,12868
P7,Bronson Ave & University Dr,6501,6440,Brewer Park,7297
P7,Bronson Ave & University Dr,5970,5909,Brewer Park,6429
P4,Stadium Way,3149,3088,Brewer Park,3258
P7,Bronson Ave & University Dr,11607,11546,Brewer Park,12374
P7,Bronson Ave & University Dr,7196,7135,Brewer Park,7665
P2,Colonel By,499,438,Hogs Back Plaza (SW dest.),854
P2,Colonel By,655,594,Hogs Back Plaza (SW dest.),1117
P7,Bronson Ave & University Dr,6471,6410,Brewer Park,7271
P4,Stadium Way,661,600,Brewer Park,775
P5,Stadium Way,851,790,Brewer Park,970
P5,Stadium Way,1768,1707,Brewer Park,1877
P5,Stadium Way,2916,2855,Brewer Park,3026
P7,Bronson Ave & University Dr,11447,11386,Brewer Park,11919
P7,Bronson Ave & University Dr,3447,3386,Brewer Park,3903
P7,Bronson Ave & University Dr,5642,5581,Brewer Park,6106
P7,Bronson Ave & University Dr,11511,11450,Brewer Park,11978
P5,Stadium Way,2849,2788,Brewer Park,2959
P5,Stadium Way,2808,2747,Brewer Park,2924
P5,Stadium Way,3068,3007,Brewer Park,3168
P5,Stadium Way,1619,1558,Brewer Park,1729
P7,Bronson Ave & University Dr,6987,6926,Brewer Park,7462
P7,Bronson Ave & University Dr,12387,12326,Brewer Park,12855
P7,Bronson Ave & University Dr,5478,5417,Brewer Park,5949
P7,Bronson Ave & University Dr,6256,6195,Brewer Park,6737
P5,Stadium Way,1168,1107,Brewer Park,1281
P7,Bronson Ave & University Dr,5146,5085,Brewer Park,5619
P7,Bronson Ave & University Dr,6413,6352,Brewer Park,6887
P5,Stadium Way,2552,2491,Brewer Park,2659
P7,Bronson Ave & University Dr,3443,3382,Brewer Park,3895
P7,Bronson Ave & University Dr,5039,4978,Brewer Park,5514
P5,Stadium Way,1627,1566,Brewer Park,1742
P7,Bronson Ave & University Dr,5333,5272,Brewer Park,5803
P7,Bronson Ave & University Dr,11394,11333,Brewer Park,11861
P4,Stadium Way,3386,3325,Brewer Park,3490
P7,Bronson Ave & University Dr,5911,5850,Brewer Park,6378
P2,Colonel By,538,477,Hogs Back Plaza (SW dest.),939
P4,Stadium Way,2358,2297,Brewer Park,2465
P7,Bronson Ave & University Dr,243,182,Brewer Park,3777
P7,Bronson Ave & University Dr,5733,5672,Brewer Park,6195
P5,Stadium Way,330,269,Brewer Park,442
P7,Bronson Ave & University Dr,12466,12405,Brewer Park,12934
P5,Stadium Way,2053,1992,Brewer Park,2163
P7,Bronson Ave & University Dr,5158,5097,Brewer Park,5644
P7,Bronson Ave & University Dr,5775,5714,Brewer Park,6240
P7,Bronson Ave & University Dr,5992,5931,Brewer Park,6442
P7,Bronson Ave & University Dr,11870,11809,Brewer Park,12660
P5,Stadium Way,1204,1143,Brewer Park,1315
P7,Bronson Ave & University Dr,11277,11216,Brewer Park,11742
P7,Bronson Ave & University Dr,3568,3507,Brewer Park,4006
P4,Stadium Way,2842,2781,Brewer Park,2955
P7,Bronson Ave & University Dr,5808,5747,Brewer Park,6274
P5,Stadium Way,359,298,Brewer Park,470
P7,Bronson Ave & University Dr,3903,3842,Brewer Park,5142
P5,Stadium Way,1906,1845,Brewer Park,2018
P7,Bronson Ave & University Dr,3674,3613,Brewer Park,4995
P1,Colonel By,161,100,Hogs Back Plaza (SW dest.),347
P5,Stadium Way,1559,1498,Brewer Park,1665
P7,Bronson Ave & University Dr,246,185,Brewer Park,3781
P5,Stadium Way,647,586,Brewer Park,759
P1,Colonel By,203,142,Hogs Back Plaza (SW dest.),405
P7,Bronson Ave & University Dr,3587,3526,Brewer Park,4894
P7,Bronson Ave & University Dr,5889,5828,Brewer Park,6352
P5,Stadium Way,1226,1165,Brewer Park,1332
P7,Bronson Ave & University Dr,6300,6239,Brewer Park,7092
P7,Bronson Ave & University Dr,3735,3674,Brewer Park,5049
P5,Stadium Way,2630,2569,Brewer Park,2739
P7,Bronson Ave & University Dr,5388,5327,Brewer Park,5848
P5,Stadium Way,2068,2007,Brewer Park,2176
P5,Stadium Way,279,218,Brewer Park,368
P7,Bronson Ave & University Dr,5785,5724,Brewer Park,6252
P5,Stadium Way,2079,2018,Brewer Park,2188
P2,Colonel By,535,474,Hogs Back Plaza (SW dest.),930
P7,Bronson Ave & University Dr,7187,7126,Brewer Park,7657
P5,Stadium Way,469,408,Brewer Park,576
P1,Colonel By,235,174,Hogs Back Plaza (SW dest.),450
P7,Bronson Ave & University Dr,5667,5606,Brewer Park,6136
P5,Stadium Way,2306,2245,Brewer Park,2414
P5,Stadium Way,2370,2309,Brewer Park,2478
P7,Bronson Ave & University Dr,5111,5050,Brewer Park,5598
P7,Bronson Ave & University Dr,6036,5975,Brewer Park,6507
P7,Bronson Ave & University Dr,5304,5243,Brewer Park,5769
P7,Bronson Ave & University Dr,5895,5834,Brewer Park,6369
P7,Bronson Ave & University Dr,4749,4688,Brewer Park,5215
P7,Bronson Ave & University Dr,3573,3512,Brewer Park,4014
P5,Stadium Way,2077,2016,Brewer Park,2184
P7,Bronson Ave & University Dr,6091,6030,Brewer Park,6567
P2,Colonel By,515,454,Hogs Back Plaza (SW dest.),892
P7,Bronson Ave & University Dr,7286,7225,Brewer Park,7752
P7,Bronson Ave & University Dr,11708,11647,Brewer Park,12497
P7,Bronson Ave & University Dr,11624,11563,Brewer Park,12091
P5,Stadium Way,2056,1995,Brewer Park,2167
P5,Stadium Way,2174,2113,Brewer Park,2282
P5,Stadium Way,465,404,Brewer Park,572
P2,Colonel By,554,493,Hogs Back Plaza (SW dest.),955
P5,Stadium Way,1528,1467,Brewer Park,1628
P7,Bronson Ave & University Dr,3630,3569,Brewer Park,4949
P7,Bronson Ave & University Dr,5863,5802,Brewer Park,6324
P7,Bronson Ave & University Dr,12504,12443,Brewer Park,12961
P7,Bronson Ave & University Dr,11348,11287,Brewer Park,11807
P7,Bronson Ave & University Dr,3912,3851,Brewer Park,5150
P4,Stadium Way,3269,3208,Brewer Park,3380
P4,Stadium Way,3324,3263,Brewer Park,3431
P5,Stadium Way,2994,2933,Brewer Park,3107
P7,Bronson Ave & University Dr,7132,7071,Brewer Park,7608
P5,Stadium Way,773,712,Brewer Park,887
P7,Bronson Ave & University Dr,266,205,Brewer Park,3801
P7,Bronson Ave & University Dr,360,299,Brewer Park,3840
P5,Stadium Way,2691,2630,Brewer Park,2803
P7,Bronson Ave & University Dr,6354,6293,Brewer Park,6840
P5,Stadium Way,2610,2549,Brewer Park,2718
P7,Bronson Ave & University Dr,4958,4897,Brewer Park,5422
P5,Stadium Way,1452,1391,Brewer Park,1562
P7,Bronson Ave & University Dr,6347,6286,Brewer Park,6827
P7,Bronson Ave & University Dr,3600,3539,Brewer Park,4903
P5,Stadium Way,2347,2286,Brewer Park,2453
P5,Stadium Way,2634,2573,Brewer Park,2747
P7,Bronson Ave & University Dr,12385,12324,Brewer Park,12850
P1,Colonel By,93,32,Hogs Back Plaza (SW dest.),262
P5,Stadium Way,1488,1427,Brewer Park,1587
P7,Bronson Ave & University Dr,5064,5003,Brewer Park,5539
P7,Bronson Ave & University Dr,4992,4931,Brewer Park,5467
P7,Bronson Ave & University Dr,5423,5362,Brewer Park,5900
P7,Bronson Ave & University Dr,6408,6347,Brewer Park,6878
P7,Bronson Ave & University Dr,11803,11742,Brewer Park,12581
P1,Colonel By,461,400,Hogs Back Plaza (SW dest.),732
P7,Bronson Ave & University Dr,11638,11577,Brewer Park,12417
P7,Bronson Ave & University Dr,11427,11366,Brewer Park,11899
P7,Bronson Ave & University Dr,5538,5477,Brewer Park,5995
P7,Bronson Ave & University Dr,11949,11888,Brewer Park,12760
P4,Stadium Way,3297,3236,Brewer Park,3405
P5,Stadium Way,352,291,Brewer Park,458
P7,Bronson Ave & University Dr,5362,5301,Brewer Park,5835
P7,Bronson Ave & University Dr,3628,3567,Brewer Park,4945
P7,Bronson Ave & University Dr,366,305,Brewer Park,3848
P5,Stadium Way,682,621,Brewer Park,784
P7,Bronson Ave & University Dr,4776,4715,Brewer Park,5237
P5,Stadium Way,1666,1605,Brewer Park,1776
P7,Bronson Ave & University Dr,6417,6356,Brewer Park,6895
P5,Stadium Way,603,542,Brewer Park,714
P7,Bronson Ave & University Dr,11439,11378,Brewer Park,11908
P4,Stadium Way,3392,3331,Brewer Park,3499
P7,Bronson Ave & University Dr,7117,7056,Brewer Park,7590
P5,Stadium Way,738,677,Brewer Park,851
P7,Bronson Ave & University Dr,4774,4713,Brewer Park,5232
P5,Stadium Way,1171,1110,Brewer Park,1286
P5,Stadium Way,1994,1933,Brewer Park,2107
P7,Bronson Ave & University Dr,11389,11328,Brewer Park,11853
P5,Stadium Way,745,684,Brewer Park,860
P7,Bronson Ave & University Dr,11296,11235,Brewer Park,11760
P4,Stadium Way,3256,3195,Brewer Park,3368
P2,Colonel By,206,145,Hogs Back Plaza (SW dest.),775
P7,Bronson Ave & University Dr,5032,4971,Brewer Park,5506
P5,Stadium Way,929,868,Brewer Park,1044
P7,Bronson Ave & University Dr,3512,3451,Brewer Park,3977
P7,Bronson Ave & University Dr,6864,6803,Brewer Park,7347
P7,Bronson Ave & University Dr,6411,6350,Brewer Park,6883
P5,Stadium Way,1735,1674,Brewer Park,1842
P7,Bronson Ave & University Dr,11954,11893,Brewer Park,12769
P7,Bronson Ave & University Dr,5545,5484,Brewer Park,6000
P7,Bronson Ave & University Dr,6210,6149,Brewer Park,6690
P5,Stadium Way,699,638,Brewer Park,812
P5,Stadium Way,1209,1148,Brewer Park,1319
P5,Stadium Way,489,428,Brewer Park,593
P5,Stadium Way,249,188,Brewer Park,320
P7,Bronson Ave & University Dr,7152,7091,Brewer Park,7624
P5,Stadium Way,494,433,Brewer Park,601
P5,Stadium Way,315,254,Brewer Park,420
P7,Bronson Ave & University Dr,5010,4949,Brewer Park,5485
P5,Stadium Way,748,687,Brewer Park,864
P5,Stadium Way,1964,1903,Brewer Park,2072
P5,Stadium Way,693,632,Brewer Park,802
P5,Stadium Way,154,93,Brewer Park,181
P7,Bronson Ave & University Dr,11634,11573,Brewer Park,12107
P5,Stadium Way,2481,2420,Brewer Park,2589
P7,Bronson Ave & University Dr,6255,6194,Brewer Park,7028
P7,Bronson Ave & University Dr,5801,5740,Brewer Park,6264
P7,Bronson Ave & University Dr,12338,12277,Brewer Park,12809
P7,Bronson Ave & University Dr,11278,11217,Brewer Park,11746
P7,Bronson Ave & University Dr,7247,7186,Brewer Park,7730
P4,Stadium Way,3366,3305,Brewer Park,3470
P5,Stadium Way,2354,2293,Brewer Park,2458
P5,Stadium Way,992,931,Brewer Park,1106
P7,Bronson Ave & University Dr,114,53,Brewer Park,656
P7,Bronson Ave & University Dr,5898,5837,Brewer Park,6374
P5,Stadium Way,1575,1514,Brewer Park,1691
P7,Bronson Ave & University Dr,6847,6786,Brewer Park,7328
P7,Bronson Ave & University Dr,11321,11260,Brewer Park,11786
P7,Bronson Ave & University Dr,7256,7195,Brewer Park,7734
P2,Colonel By,567,506,Hogs Back Plaza (SW dest.),983
P7,Bronson Ave & University Dr,151,90,Brewer Park,3647
P7,Bronson Ave & University Dr,11525,11464,Brewer Park,12295
P2,Colonel By,654,593,Hogs Back Plaza (SW dest.),1113
P7,Bronson Ave & University Dr,6486,6425,Brewer Park,7282
P7,Bronson Ave & University Dr,5169,5108,Brewer Park,5655
P7,Bronson Ave & University Dr,5697,5636,Brewer Park,6145
P5,Stadium Way,1648,1587,Brewer Park,1755
P7,Bronson Ave & University Dr,5438,5377,Brewer Park,5913
P7,Bronson Ave & University Dr,6982,6921,Brewer Park,7453
P7,Bronson Ave & University Dr,4964,4903,Brewer Park,5430
P5,Stadium Way,3081,3020,Brewer Park,3190
P7,Bronson Ave & University Dr,5810,5749,Brewer Park,6278
P1,Colonel By,153,92,Hogs Back Plaza (SW dest.),338
P7,Bronson Ave & University Dr,6638,6577,Brewer Park,7123
P7,Bronson Ave & University Dr,6480,6419,Brewer Park,7278
P4,Stadium Way,3183,3122,Brewer Park,3290
P5,Stadium Way,1612,1551,Brewer Park,1720
P7,Bronson Ave & University Dr,4780,4719,Brewer Park,5244
P7,Bronson Ave & University Dr,6262,6201,Brewer Park,7037
P7,Bronson Ave & University Dr,203,142,Brewer Park,3720
P7,Bronson Ave & University Dr,7295,7234,Brewer Park,7764
P7,Bronson Ave & University Dr,6424,6363,Brewer Park,6899
P7,Bronson Ave & University Dr,7130,7069,Brewer Park,7604
P2,Colonel By,191,130,Hogs Back Plaza (SW dest.),749
P5,Stadium Way,927,866,Brewer Park,1040
P7,Bronson Ave & University Dr,5416,5355,Brewer Park,5892
P4,Stadium Way,3490,3429,Brewer Park,3598
P7,Bronson Ave & University Dr,12561,12500,Brewer Park,13032
P7,Bronson Ave & University Dr,5290,5229,Brewer Park,5761
P7,Bronson Ave & University Dr,5300,5239,Brewer Park,5764
P7,Bronson Ave & University Dr,5730,5669,Brewer Park,6190
P5,Stadium Way,1299,1238,Brewer Park,1415
P5,Stadium Way,2364,2303,Brewer Park,2470
P1,Colonel By,387,326,Hogs Back Plaza (SW dest.),633
P5,Stadium Way,1159,1098,Brewer Park,1274
P7,Bronson Ave & University Dr,5483,5422,Brewer Park,5957
P2,Colonel By,601,540,Hogs Back Plaza (SW dest.),1029
P7,Bronson Ave & University Dr,5887,5826,Brewer Park,6348
P5,Stadium Way,1559,1498,Brewer Park,1675
P5,Stadium Way,1921,1860,Brewer Park,2023
P7,Bronson Ave & University Dr,6039,5978,Brewer Park,6511
P7,Bronson Ave & University Dr,6972,6911,Brewer Park,7436
P4,Stadium Way,3479,3418,Brewer Park,3581
P7,Bronson Ave & University Dr,11724,11663,Brewer Park,12514
P7,Bronson Ave & University Dr,241,180,Brewer Park,3773
P7,Bronson Ave & University Dr,5582,5521,Brewer Park,6055
P7,Bronson Ave & University Dr,11540,11479,Brewer Park,12307
P7,Bronson Ave & University Dr,6265,6204,Brewer Park,6746
P7,Bronson Ave & University Dr,5511,5450,Brewer Park,5975
P5,Stadium Way,1325,1264,Brewer Park,1432
P7,Bronson Ave & University Dr,6254,6193,Brewer Park,6732
P7,Bronson Ave & University Dr,5604,5543,Brewer Park,6081
P7,Bronson Ave & University Dr,131,70,Brewer Park,3622
P5,Stadium Way,1246,1185,Brewer Park,1357
P5,Stadium Way,1555,1494,Brewer Park,1656
P7,Bronson Ave & University Dr,364,303,Brewer Park,3844
P7,Bronson Ave & University Dr,5847,5786,Brewer Park,6311
P5,Stadium Way,3160,3099,Brewer Park,3266
P2,Colonel By,182,121,Hogs Back Plaza (SW dest.),707
P5,Stadium Way,569,508,Brewer Park,678
