line,station_id,minutes
L300,10214786633,0
L300,10214786631,3
L300,10214786629,3
L300,12193026763,3
L300,10214786626,3
L300,10166999151,3
L300,6650871379,3
L300,10166999062,3
L300,10166999061,3
L300,12193026760,3
L300,10214764668,3
L300,12179426945,3
L300,2387487893,3
L300,10162128101,3
L300,5067639207,4
L300,10214764666,3
L300,10213133339,3
L300,10162128103,3
L300,10162128106,3
L300,6204178211,3
