lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P4,Stadium Way,4190,4129,Brewer Park,4305
P7,Bronson Ave & University Dr,5875,5814,Brewer Park,6345
P5,Stadium Way,239,178,Brewer Park,290
P5,Stadium Way,2743,2682,Brewer Park,2853
P7,Bronson Ave & University Dr,11647,11586,Brewer Park,12429
P7,Bronson Ave & University Dr,7006,6945,Brewer Park,7474
P7,Bronson Ave & University Dr,7064,7003,Brewer Park,7529
P5,Stadium Way,2207,2146,Brewer Park,2317
P7,Bronson Ave & University Dr,169,108,Brewer Park,4525
P5,Stadium Way,1637,1576,Brewer Park,1750
P7,Bronson Ave & University Dr,6311,6250,Brewer Park,6783
P7,Bronson Ave & University Dr,6797,6736,Brewer Park,7266
P7,Bronson Ave & University Dr,5769,5708,Brewer Park,6237
P7,Bronson Ave & University Dr,6916,6855,Brewer Park,7377
P7,Bronson Ave & University Dr,11765,11704,Brewer Park,12246
P7,Bronson Ave & University Dr,11669,11608,Brewer Park,12449
P7,Bronson Ave & University Dr,4985,4924,Brewer Park,5452
P7,Bronson Ave & University Dr,11685,11624,Brewer Park,12146
P5,Stadium Way,1197,1136,Brewer Park,1308
P7,Bronson Ave & University Dr,4256,4195,Brewer Park,4730
P4,Stadium Way,3352,3291,Brewer Park,3470
P3,Stadium Way,3419,3358,Brewer Park,3533
P3,Stadium Way,3354,3293,Brewer Park,3474
P5,Stadium Way,824,763,Brewer Park,930
P5,Stadium Way,2143,2082,Brewer Park,2257
P7,Bronson Ave & University Dr,275,214,Brewer Park,4668
P5,Stadium Way,2079,2018,Brewer Park,2182
P2,Colonel By,578,517,Hogs Back Plaza (SW dest.),982
P3,Stadium Way,3547,3486,Brewer Park,3662
P7,Bronson Ave & University Dr,6261,6200,Brewer Park,6733
P1,Colonel By,250,189,Hogs Back Plaza (SW dest.),473
P5,Stadium Way,2595,2534,Brewer Park,2704
P2,Colonel By,199,138,Hogs Back Plaza (SW dest.),774
P7,Bronson Ave & University Dr,6867,6806,Brewer Park,7334
P4,Stadium Way,4295,4234,Brewer Park,4407
P5,Stadium Way,2783,2722,Brewer Park,2901
P7,Bronson Ave & University Dr,5206,5145,Brewer Park,5682
P7,Bronson Ave & University Dr,5211,5150,Brewer Park,5689
P7,Bronson Ave & University Dr,5943,5882,Brewer Park,6416
P5,Stadium Way,1194,1133,Brewer Park,1303
P3,Stadium Way,3533,3472,Brewer Park,3648
P7,Bronson Ave & University Dr,6439,6378,Brewer Park,7210
P5,Stadium Way,363,302,Brewer Park,461
P7,Bronson Ave & University Dr,4672,4611,Brewer Park,5127
P5,Stadium Way,343,282,Brewer Park,428
P7,Bronson Ave & University Dr,6804,6743,Brewer Park,7274
P3,Stadium Way,3422,3361,Brewer Park,3537
P7,Bronson Ave & University Dr,12489,12428,Brewer Park,12933
P5,Stadium Way,1204,1143,Brewer Park,1317
P3,Stadium Way,3736,3675,Brewer Park,3842
P5,Stadium Way,2391,2330,Brewer Park,2499
P4,Stadium Way,523,462,Brewer Park,631
P7,Bronson Ave & University Dr,4808,4747,Brewer Park,5280
P7,Bronson Ave & University Dr,6233,6172,Brewer Park,6689
P5,Stadium Way,2749,2688,Brewer Park,2857
P7,Bronson Ave & University Dr,7255,7194,Brewer Park,7739
P5,Stadium Way,2559,2498,Brewer Park,2667
P5,Stadium Way,341,280,Brewer Park,424
P5,Stadium Way,2513,2452,Brewer Park,2618
P7,Bronson Ave & University Dr,5095,5034,Brewer Park,5559
P7,Bronson Ave & University Dr,11609,11548,Brewer Park,12074
P7,Bronson Ave & University Dr,6017,5956,Brewer Park,6486
P7,Bronson Ave & University Dr,11499,11438,Brewer Park,11974
P5,Stadium Way,157,96,Brewer Park,182
P7,Bronson Ave & University Dr,116,55,Brewer Park,535
P2,Colonel By,508,447,Hogs Back Plaza (SW dest.),850
P4,Stadium Way,4332,4271,Brewer Park,4442
P7,Bronson Ave & University Dr,11540,11479,Brewer Park,12019
P7,Bronson Ave & University Dr,5756,5695,Brewer Park,6232
P7,Bronson Ave & University Dr,11763,11702,Brewer Park,12548
P7,Bronson Ave & University Dr,11774,11713,Brewer Park,12564
P4,Stadium Way,4085,4024,Brewer Park,4191
P7,Bronson Ave & University Dr,131,70,Brewer Park,4472
P5,Stadium Way,175,114,Brewer Park,205
P5,Stadium Way,2688,2627,Brewer Park,2796
P7,Bronson Ave & University Dr,11700,11639,Brewer Park,12168
P1,Colonel By,381,320,Hogs Back Plaza (SW dest.),631
P7,Bronson Ave & University Dr,11713,11652,Brewer Park,12188
P7,Bronson Ave & University Dr,11901,11840,Brewer Park,12699
P7,Bronson Ave & University Dr,11622,11561,Brewer Park,12092
P5,Stadium Way,2581,2520,Brewer Park,2688
P4,Stadium Way,4087,4026,Brewer Park,4195
P7,Bronson Ave & University Dr,255,194,Brewer Park,4643
P1,Colonel By,232,171,Hogs Back Plaza (SW dest.),446
P7,Bronson Ave & University Dr,11702,11641,Brewer Park,12172
P4,Stadium Way,4096,4035,Brewer Park,4208
P7,Bronson Ave & University Dr,4677,4616,Brewer Park,5136
P7,Bronson Ave & University Dr,12457,12396,Brewer Park,12923
P2,Colonel By,181,120,Hogs Back Plaza (SW dest.),752
P2,Colonel By,378,317,Hogs Back Plaza (SW dest.),823
P5,Stadium Way,457,396,Brewer Park,578
P5,Stadium Way,930,869,Brewer Park,1035
P7,Bronson Ave & University Dr,5667,5606,Brewer Park,6144
P7,Bronson Ave & University Dr,6409,6348,Brewer Park,6887
P7,Bronson Ave & University Dr,11774,11713,Brewer Park,12568
P5,Stadium Way,2544,2483,Brewer Park,2655
P7,Bronson Ave & University Dr,6344,6283,Brewer Park,7123
P7,Bronson Ave & University Dr,11887,11826,Brewer Park,12686
P5,Stadium Way,293,232,Brewer Park,363
P3,Stadium Way,3401,3340,Brewer Park,3508
P3,Stadium Way,3819,3758,Brewer Park,3930
P5,Stadium Way,1691,1630,Brewer Park,1806
P7,Bronson Ave & University Dr,5863,5802,Brewer Park,6332
P7,Bronson Ave & University Dr,4609,4548,Brewer Park,5076
P5,Stadium Way,1781,1720,Brewer Park,1891
P7,Bronson Ave & University Dr,11354,11293,Brewer Park,11827
P7,Bronson Ave & University Dr,4635,4574,Brewer Park,5105
P7,Bronson Ave & University Dr,7249,7188,Brewer Park,7730
P7,Bronson Ave & University Dr,4296,4235,Brewer Park,4761
P5,Stadium Way,2999,2938,Brewer Park,3114
P7,Bronson Ave & University Dr,5209,5148,Brewer Park,5685
P7,Bronson Ave & University Dr,4990,4929,Brewer Park,5461
P7,Bronson Ave & University Dr,4856,4795,Brewer Park,5330
P5,Stadium Way,1299,1238,Brewer Park,1409
P5,Stadium Way,333,272,Brewer Park,411
P5,Stadium Way,2493,2432,Brewer Park,2605
P7,Bronson Ave & University Dr,7130,7069,Brewer Park,7599
P5,Stadium Way,966,905,Brewer Park,1083
P5,Stadium Way,2073,2012,Brewer Park,2179
P3,Stadium Way,3838,3777,Brewer Park,3950
P5,Stadium Way,1693,1632,Brewer Park,1810
P5,Stadium Way,1275,1214,Brewer Park,1388
P7,Bronson Ave & University Dr,4690,4629,Brewer Park,5154
P7,Bronson Ave & University Dr,11909,11848,Brewer Park,12707
P7,Bronson Ave & University Dr,4992,4931,Brewer Park,5465
P7,Bronson Ave & University Dr,7051,6990,Brewer Park,7516
P7,Bronson Ave & University Dr,11455,11394,Brewer Park,11940
P3,Stadium Way,3785,3724,Brewer Park,3898
P5,Stadium Way,379,318,Brewer Park,487
P5,Stadium Way,1018,957,Brewer Park,1130
P7,Bronson Ave & University Dr,5523,5462,Brewer Park,6001
P7,Bronson Ave & University Dr,7266,7205,Brewer Park,7748
P7,Bronson Ave & University Dr,376,315,Brewer Park,4709
P4,Stadium Way,4204,4143,Brewer Park,4318
P7,Bronson Ave & University Dr,4703,4642,Brewer Park,5179
P7,Bronson Ave & University Dr,11717,11656,Brewer Park,12505
P1,Colonel By,166,105,Hogs Back Plaza (SW dest.),357
P5,Stadium Way,2043,1982,Brewer Park,2153
P7,Bronson Ave & University Dr,7125,7064,Brewer Park,7590
P5,Stadium Way,3099,3038,Brewer Park,3209
P7,Bronson Ave & University Dr,5681,5620,Brewer Park,6157
P7,Bronson Ave & University Dr,11361,11300,Brewer Park,11836
P7,Bronson Ave & University Dr,6202,6141,Brewer Park,6982
P5,Stadium Way,2259,2198,Brewer Park,2363
P7,Bronson Ave & University Dr,6275,6214,Brewer Park,7045
P2,Colonel By,369,308,Hogs Back Plaza (SW dest.),809
P5,Stadium Way,212,151,Brewer Park,256
P7,Bronson Ave & University Dr,5128,5067,Brewer Park,5604
P5,Stadium Way,215,154,Brewer Park,260
P4,Stadium Way,4090,4029,Brewer Park,4199
P7,Bronson Ave & University Dr,4604,4543,Brewer Park,5072
P1,Colonel By,228,167,Hogs Back Plaza (SW dest.),441
P5,Stadium Way,907,846,Brewer Park,1008
P5,Stadium Way,896,835,Brewer Park,1004
P7,Bronson Ave & University Dr,190,129,Brewer Park,4555
P7,Bronson Ave & University Dr,5683,5622,Brewer Park,6161
P7,Bronson Ave & University Dr,5338,5277,Brewer Park,5797
P7,Bronson Ave & University Dr,6057,5996,Brewer Park,6529
P7,Bronson Ave & University Dr,4589,4528,Brewer Park,5050
P5,Stadium Way,1134,1073,Brewer Park,1243
P3,Stadium Way,3892,3831,Brewer Park,4005
P7,Bronson Ave & University Dr,6981,6920,Brewer Park,7452
P7,Bronson Ave & University Dr,11847,11786,Brewer Park,12652
P5,Stadium Way,2447,2386,Brewer Park,2558
P5,Stadium Way,1417,1356,Brewer Park,1528
P5,Stadium Way,2247,2186,Brewer Park,2347
P5,Stadium Way,1340,1279,Brewer Park,1444
P7,Bronson Ave & University Dr,4757,4696,Brewer Park,5233
P5,Stadium Way,396,335,Brewer Park,508
P7,Bronson Ave & University Dr,5966,5905,Brewer Park,6441
P7,Bronson Ave & University Dr,11705,11644,Brewer Park,12179
P1,Colonel By,262,201,Hogs Back Plaza (SW dest.),487
P7,Bronson Ave & University Dr,12507,12446,Brewer Park,12954
P7,Bronson Ave & University Dr,6090,6029,Brewer Park,6564
P5,Stadium Way,2005,1944,Brewer Park,2111
P7,Bronson Ave & University Dr,4626,4565,Brewer Park,5097
P3,Stadium Way,3957,3896,Brewer Park,4064
P7,Bronson Ave & University Dr,4774,4713,Brewer Park,5251
P4,Stadium Way,4116,4055,Brewer Park,4229
P5,Stadium Way,1606,1545,Brewer Park,1720
P7,Bronson Ave & University Dr,12439,12378,Brewer Park,12901
P5,Stadium Way,2537,2476,Brewer Park,2646
P5,Stadium Way,1521,1460,Brewer Park,1632
P7,Bronson Ave & University Dr,11654,11593,Brewer Park,12122
P7,Bronson Ave & University Dr,4908,4847,Brewer Park,5389
P2,Colonel By,206,145,Hogs Back Plaza (SW dest.),783
P7,Bronson Ave & University Dr,7241,7180,Brewer Park,7725
P1,Colonel By,130,69,Hogs Back Plaza (SW dest.),309
P5,Stadium Way,1356,1295,Brewer Park,1460
P7,Bronson Ave & University Dr,6024,5963,Brewer Park,6500
P7,Bronson Ave & University Dr,4777,4716,Brewer Park,5255
P7,Bronson Ave & University Dr,11598,11537,Brewer Park,12389
P5,Stadium Way,353,292,Brewer Park,444
P7,Bronson Ave & University Dr,7086,7025,Brewer Park,7566
P4,Stadium Way,4336,4275,Brewer Park,4446
P5,Stadium Way,178,117,Brewer Park,209
P7,Bronson Ave & University Dr,6013,5952,Brewer Park,6478
P7,Bronson Ave & University Dr,251,190,Brewer Park,4638
P7,Bronson Ave & University Dr,11853,11792,Brewer Park,12662
P7,Bronson Ave & University Dr,7194,7133,Brewer Park,7656
P4,Stadium Way,4180,4119,Brewer Park,4292
P7,Bronson Ave & University Dr,4428,4367,Brewer Park,4896
P7,Bronson Ave & University Dr,6361,6300,Brewer Park,6820
P3,Stadium Way,3779,3718,Brewer Park,3894
P1,Colonel By,290,229,Hogs Back Plaza (SW dest.),521
P7,Bronson Ave & University Dr,5453,5392,Brewer Park,5912
P2,Colonel By,630,569,Hogs Back Plaza (SW dest.),1074
P7,Bronson Ave & University Dr,5099,5038,Brewer Park,5567
P4,Stadium Way,4162,4101,Brewer Park,4271
P5,Stadium Way,2341,2280,Brewer Park,2453
P7,Bronson Ave & University Dr,4545,4484,Brewer Park,5016
P5,Stadium Way,472,411,Brewer Park,590
P7,Bronson Ave & University Dr,5289,5228,Brewer Park,5754
P7,Bronson Ave & University Dr,4425,4364,Brewer Park,4891
P7,Bronson Ave & University Dr,6400,6339,Brewer Park,7189
P5,Stadium Way,535,474,Brewer Park,640
P7,Bronson Ave & University Dr,6365,6304,Brewer Park,7149
P7,Bronson Ave & University Dr,11429,11368,Brewer Park,11903
P4,Stadium Way,4169,4108,Brewer Park,4275
P1,Colonel By,459,398,Hogs Back Plaza (SW dest.),722
P5,Stadium Way,1717,1656,Brewer Park,1832
P3,Stadium Way,3708,3647,Brewer Park,3812
P5,Stadium Way,1610,1549,Brewer Park,1724
P1,Colonel By,197,136,Hogs Back Plaza (SW dest.),403
P3,Stadium Way,3231,3170,Brewer Park,3340
P5,Stadium Way,1484,1423,Brewer Park,1592
P7,Bronson Ave & University Dr,5724,5663,Brewer Park,6198
P5,Stadium Way,732,671,Brewer Park,843
P5,Stadium Way,2983,2922,Brewer Park,3101
P5,Stadium Way,2771,2710,Brewer Park,2889
P7,Bronson Ave & University Dr,5913,5852,Brewer Park,6398
P3,Stadium Way,3321,3260,Brewer Park,3430
P7,Bronson Ave & University Dr,6893,6832,Brewer Park,7360
P7,Bronson Ave & University Dr,5016,4955,Brewer Park,5482
P2,Colonel By,536,475,Hogs Back Plaza (SW dest.),904
P7,Bronson Ave & University Dr,4732,4671,Brewer Park,5204
P3,Stadium Way,3859,3798,Brewer Park,3971
P4,Stadium Way,3300,3239,Brewer Park,3409
P4,Stadium Way,233,172,Brewer Park,282
P5,Stadium Way,166,105,Brewer Park,191
P7,Bronson Ave & University Dr,11399,11338,Brewer Park,11877
P7,Bronson Ave & University Dr,11327,11266,Brewer Park,11795
P7,Bronson Ave & University Dr,7000,6939,Brewer Park,7464
P5,Stadium Way,3025,2964,Brewer Park,3138
P7,Bronson Ave & University Dr,6170,6109,Brewer Park,6939
P7,Bronson Ave & University Dr,11976,11915,Brewer Park,12762
P5,Stadium Way,3022,2961,Brewer Park,3134
P7,Bronson Ave & University Dr,5363,5302,Brewer Park,5831
P4,Stadium Way,3163,3102,Brewer Park,3275
P4,Stadium Way,4233,4172,Brewer Park,4348
P2,Colonel By,664,603,Hogs Back Plaza (SW dest.),1133
P7,Bronson Ave & University Dr,5698,5637,Brewer Park,6178
P5,Stadium Way,1904,1843,Brewer Park,2017
P5,Stadium Way,1213,1152,Brewer Park,1325
P7,Bronson Ave & University Dr,111,50,Brewer Park,482
P7,Bronson Ave & University Dr,7198,7137,Brewer Park,7664
P5,Stadium Way,655,594,Brewer Park,763
P3,Stadium Way,3536,3475,Brewer Park,3653
P7,Bronson Ave & University Dr,5974,5913,Brewer Park,6445
P5,Stadium Way,173,112,Brewer Park,201
P7,Bronson Ave & University Dr,11315,11254,Brewer Park,11782
P3,Stadium Way,3336,3275,Brewer Park,3443
P3,Stadium Way,3812,3751,Brewer Park,3918
P7,Bronson Ave & University Dr,11831,11770,Brewer Park,12289
P7,Bronson Ave & University Dr,11710,11649,Brewer Park,12497
P7,Bronson Ave & University Dr,6383,6322,Brewer Park,7171
P7,Bronson Ave & University Dr,12366,12305,Brewer Park,12842
P5,Stadium Way,675,614,Brewer Park,789
P7,Bronson Ave & University Dr,5119,5058,Brewer Park,5596
P3,Stadium Way,3281,3220,Brewer Park,3392
P5,Stadium Way,256,195,Brewer Park,312
P5,Stadium Way,1152,1091,Brewer Park,1256
P7,Bronson Ave & University Dr,4660,4599,Brewer Park,5123
P2,Colonel By,501,440,Hogs Back Plaza (SW dest.),841
P7,Bronson Ave & University Dr,5074,5013,Brewer Park,5543
P7,Bronson Ave & University Dr,11463,11402,Brewer Park,12234
P7,Bronson Ave & University Dr,11509,11448,Brewer Park,11983
P3,Stadium Way,3739,3678,Brewer Park,3846
P3,Stadium Way,3328,3267,Brewer Park,3434
P7,Bronson Ave & University Dr,11695,11634,Brewer Park,12159
P7,Bronson Ave & University Dr,6262,6201,Brewer Park,7032
P7,Bronson Ave & University Dr,11394,11333,Brewer Park,11873
P3,Stadium Way,3665,3604,Brewer Park,3774
P7,Bronson Ave & University Dr,160,99,Brewer Park,4513
P7,Bronson Ave & University Dr,12494,12433,Brewer Park,12936
P2,Colonel By,530,469,Hogs Back Plaza (SW dest.),895
P2,Colonel By,621,560,Hogs Back Plaza (SW dest.),1058
P7,Bronson Ave & University Dr,5822,5761,Brewer Park,6294
P3,Stadium Way,3432,3371,Brewer Park,3551
P5,Stadium Way,1731,1670,Brewer Park,1844
P3,Stadium Way,3470,3409,Brewer Park,3585
P5,Stadium Way,1491,1430,Brewer Park,1588
P7,Bronson Ave & University Dr,7044,6983,Brewer Park,7512
P7,Bronson Ave & University Dr,11885,11824,Brewer Park,12681
P7,Bronson Ave & University Dr,6863,6802,Brewer Park,7330
P7,Bronson Ave & University Dr,4816,4755,Brewer Park,5292
P3,Stadium Way,3940,3879,Brewer Park,4050
P4,Stadium Way,4258,4197,Brewer Park,4369
P3,Stadium Way,3977,3916,Brewer Park,4085
P5,Stadium Way,2491,2430,Brewer Park,2600
P7,Bronson Ave & University Dr,5743,5682,Brewer Park,6219
P7,Bronson Ave & University Dr,11553,11492,Brewer Park,12332
P7,Bronson Ave & University Dr,12541,12480,Brewer Park,12998
P7,Bronson Ave & University Dr,6167,6106,Brewer Park,6930
P5,Stadium Way,2449,2388,Brewer Park,2562
P7,Bronson Ave & University Dr,4371,4310,Brewer Park,4834
P7,Bronson Ave & University Dr,12412,12351,Brewer Park,12877
P7,Bronson Ave & University Dr,5343,5282,Brewer Park,5805
P5,Stadium Way,1575,1514,Brewer Park,1682
P7,Bronson Ave & University Dr,12391,12330,Brewer Park,12860
P7,Bronson Ave & University Dr,6254,6193,Brewer Park,6724
P7,Bronson Ave & University Dr,4329,4268,Brewer Park,4790
P5,Stadium Way,2012,1951,Brewer Park,2118
P5,Stadium Way,2058,1997,Brewer Park,2166
P5,Stadium Way,436,375,Brewer Park,552
P3,Stadium Way,3688,3627,Brewer Park,3795
P7,Bronson Ave & University Dr,11661,11600,Brewer Park,12130
P2,Colonel By,634,573,Hogs Back Plaza (SW dest.),1082
P3,Stadium Way,3398,3337,Brewer Park,3503
P5,Stadium Way,2572,2511,Brewer Park,2680
P7,Bronson Ave & University Dr,4277,4216,Brewer Park,4744
P4,Stadium Way,4262,4201,Brewer Park,4373
P7,Bronson Ave & University Dr,12460,12399,Brewer Park,12928
P5,Stadium Way,848,787,Brewer Park,952
P5,Stadium Way,2812,2751,Brewer Park,2923
P7,Bronson Ave & University Dr,5919,5858,Brewer Park,6407
P7,Bronson Ave & University Dr,5305,5244,Brewer Park,5772
P7,Bronson Ave & University Dr,6315,6254,Brewer Park,7089
P7,Bronson Ave & University Dr,4868,4807,Brewer Park,5342
P5,Stadium Way,394,333,Brewer Park,504
P7,Bronson Ave & University Dr,11569,11508,Brewer Park,12032
P7,Bronson Ave & University Dr,11608,11547,Brewer Park,12398
P3,Stadium Way,3894,3833,Brewer Park,4009
P5,Stadium Way,418,357,Brewer Park,530
P5,Stadium Way,2159,2098,Brewer Park,2266
P7,Bronson Ave & University Dr,5147,5086,Brewer Park,5626
P5,Stadium Way,2064,2003,Brewer Park,2170
P5,Stadium Way,1086,1025,Brewer Park,1204
P1,Colonel By,476,415,Hogs Back Plaza (SW dest.),748
P4,Stadium Way,4238,4177,Brewer Park,4352
P7,Bronson Ave & University Dr,7189,7128,Brewer Park,7647
P5,Stadium Way,1702,1641,Brewer Park,1819
P1,Colonel By,278,217,Hogs Back Plaza (SW dest.),509
P7,Bronson Ave & University Dr,6054,5993,Brewer Park,6524
P7,Bronson Ave & University Dr,11983,11922,Brewer Park,12776
P3,Stadium Way,3492,3431,Brewer Park,3607
P7,Bronson Ave & University Dr,11644,11583,Brewer Park,12433
P7,Bronson Ave & University Dr,12551,12490,Brewer Park,12993
P5,Stadium Way,980,919,Brewer Park,1096
P5,Stadium Way,1068,1007,Brewer Park,1181
P4,Stadium Way,4326,4265,Brewer Park,4437
P5,Stadium Way,1320,1259,Brewer Park,1428
P7,Bronson Ave & University Dr,11393,11332,Brewer Park,11869
P3,Stadium Way,3711,3650,Brewer Park,3816
P7,Bronson Ave & University Dr,12557,12496,Brewer Park,13026
P2,Colonel By,592,531,Hogs Back Plaza (SW dest.),1003
P7,Bronson Ave & University Dr,5489,5428,Brewer Park,5948
P4,Stadium Way,4343,4282,Brewer Park,4451
P1,Colonel By,106,45,Hogs Back Plaza (SW dest.),276
P7,Bronson Ave & University Dr,12414,12353,Brewer Park,12882
P7,Bronson Ave & University Dr,11726,11665,Brewer Park,12518
P3,Stadium Way,3383,3322,Brewer Park,3495
P5,Stadium Way,1793,1732,Brewer Park,1907
P7,Bronson Ave & University Dr,5774,5713,Brewer Park,6246
P7,Bronson Ave & University Dr,4853,4792,Brewer Park,5326
P7,Bronson Ave & University Dr,6156,6095,Brewer Park,6637
P7,Bronson Ave & University Dr,6388,6327,Brewer Park,6871
P5,Stadium Way,1566,1505,Brewer Park,1668
P7,Bronson Ave & University Dr,6896,6835,Brewer Park,7364
P7,Bronson Ave & University Dr,6084,6023,Brewer Park,6859
P5,Stadium Way,2255,2194,Brewer Park,2360
P7,Bronson Ave & University Dr,245,184,Brewer Park,4630
P2,Colonel By,505,444,Hogs Back Plaza (SW dest.),845
P7,Bronson Ave & University Dr,6231,6170,Brewer Park,6685
P7,Bronson Ave & University Dr,5024,4963,Brewer Park,5495
P5,Stadium Way,2875,2814,Brewer Park,2986
P5,Stadium Way,324,263,Brewer Park,397
P5,Stadium Way,692,631,Brewer Park,802
P5,Stadium Way,242,181,Brewer Park,295
P2,Colonel By,619,558,Hogs Back Plaza (SW dest.),1054
P5,Stadium Way,2656,2595,Brewer Park,2762
P7,Bronson Ave & University Dr,7140,7079,Brewer Park,7607
P7,Bronson Ave & University Dr,5304,5243,Brewer Park,5768
P7,Bronson Ave & University Dr,11367,11306,Brewer Park,11844
P7,Bronson Ave & University Dr,141,80,Brewer Park,4485
P7,Bronson Ave & University Dr,5314,5253,Brewer Park,5780
P3,Stadium Way,3769,3708,Brewer Park,3880
P3,Stadium Way,3950,3889,Brewer Park,4060
P5,Stadium Way,336,275,Brewer Park,415
P7,Bronson Ave & University Dr,98,37,Brewer Park,304
P5,Stadium Way,2115,2054,Brewer Park,2217
P5,Stadium Way,149,88,Brewer Park,174
P7,Bronson Ave & University Dr,6106,6045,Brewer Park,6582
P5,Stadium Way,3120,3059,Brewer Park,3229
P7,Bronson Ave & University Dr,4738,4677,Brewer Park,5213
P5,Stadium Way,1486,1425,Brewer Park,1584
P5,Stadium Way,2546,2485,Brewer Park,2658
P5,Stadium Way,1849,1788,Brewer Park,1949
P7,Bronson Ave & University Dr,7187,7126,Brewer Park,7643
P7,Bronson Ave & University Dr,11703,11642,Brewer Park,12176
P5,Stadium Way,2424,2363,Brewer Park,2524
P7,Bronson Ave & University Dr,11776,11715,Brewer Park,12572
P7,Bronson Ave & University Dr,4341,4280,Brewer Park,4807
P7,Bronson Ave & University Dr,94,33,Brewer Park,269
P3,Stadium Way,3904,3843,Brewer Park,4017
P7,Bronson Ave & University Dr,6249,6188,Brewer Park,6720
P1,Colonel By,449,388,Hogs Back Plaza (SW dest.),709
P3,Stadium Way,4035,3974,Brewer Park,4144
P7,Bronson Ave & University Dr,6294,6233,Brewer Park,6766
P7,Bronson Ave & University Dr,11585,11524,Brewer Park,12053
P7,Bronson Ave & University Dr,5351,5290,Brewer Park,5818
P5,Stadium Way,2805,2744,Brewer Park,2918
P5,Stadium Way,2855,2794,Brewer Park,2965
P1,Colonel By,350,289,Hogs Back Plaza (SW dest.),592
P7,Bronson Ave & University Dr,5014,4953,Brewer Park,5478
P7,Bronson Ave & University Dr,5662,5601,Brewer Park,6139
P7,Bronson Ave & University Dr,6872,6811,Brewer Park,7338
P5,Stadium Way,2023,1962,Brewer Park,2127
P3,Stadium Way,3561,3500,Brewer Park,3676
P7,Bronson Ave & University Dr,4750,4689,Brewer Park,5225
P5,Stadium Way,866,805,Brewer Park,970
P7,Bronson Ave & University Dr,4303,4242,Brewer Park,4773
P7,Bronson Ave & University Dr,11583,11522,Brewer Park,12362
P7,Bronson Ave & University Dr,6373,6312,Brewer Park,6842
P5,Stadium Way,2372,2311,Brewer Park,2481
P7,Bronson Ave & University Dr,5031,4970,Brewer Park,5505
P5,Stadium Way,1641,1580,Brewer Park,1755
P5,Stadium Way,2677,2616,Brewer Park,2778
P4,Stadium Way,4139,4078,Brewer Park,4253
P7,Bronson Ave & University Dr,4810,4749,Brewer Park,5284
P3,Stadium Way,3964,3903,Brewer Park,4073
P7,Bronson Ave & University Dr,6287,6226,Brewer Park,6758
P5,Stadium Way,1699,1638,Brewer Park,1814
P7,Bronson Ave & University Dr,11895,11834,Brewer Park,12690
P5,Stadium Way,541,480,Brewer Park,649
P5,Stadium Way,572,511,Brewer Park,679
P7,Bronson Ave & University Dr,6374,6313,Brewer Park,6846
P5,Stadium Way,1874,1813,Brewer Park,1985
P7,Bronson Ave & University Dr,6367,6306,Brewer Park,6834
P3,Stadium Way,3371,3310,Brewer Park,3483
P7,Bronson Ave & University Dr,4994,4933,Brewer Park,5469
P2,Colonel By,153,92,Hogs Back Plaza (SW dest.),344
P7,Bronson Ave & University Dr,103,42,Brewer Park,341
P3,Stadium Way,3234,3173,Brewer Park,3344
P7,Bronson Ave & University Dr,4722,4661,Brewer Park,5196
P7,Bronson Ave & University Dr,4547,4486,Brewer Park,5020
P7,Bronson Ave & University Dr,11515,11454,Brewer Park,12303
P5,Stadium Way,2325,2264,Brewer Park,2435
P5,Stadium Way,1113,1052,Brewer Park,1225
P7,Bronson Ave & University Dr,11820,11759,Brewer Park,12615
P7,Bronson Ave & University Dr,5711,5650,Brewer Park,6185
P5,Stadium Way,2409,2348,Brewer Park,2516
P3,Stadium Way,3717,3656,Brewer Park,3824
P5,Stadium Way,2036,1975,Brewer Park,2144
P5,Stadium Way,1121,1060,Brewer Park,1234
P7,Bronson Ave & University Dr,5247,5186,Brewer Park,5723
P7,Bronson Ave & University Dr,11331,11270,Brewer Park,11804
P7,Bronson Ave & University Dr,6242,6181,Brewer Park,7021
P5,Stadium Way,1387,1326,Brewer Park,1494
P4,Stadium Way,2385,2324,Brewer Park,2495
P7,Bronson Ave & University Dr,7020,6959,Brewer Park,7482
P5,Stadium Way,2944,2883,Brewer Park,3056
P5,Stadium Way,786,725,Brewer Park,897
P5,Stadium Way,1875,1814,Brewer Park,1989
P5,Stadium Way,1757,1696,Brewer Park,1857
P7,Bronson Ave & University Dr,5527,5466,Brewer Park,6013
P7,Bronson Ave & University Dr,4837,4776,Brewer Park,5309
P5,Stadium Way,1484,1423,Brewer Park,1581
P7,Bronson Ave & University Dr,7251,7190,Brewer Park,7735
P7,Bronson Ave & University Dr,5354,5293,Brewer Park,5823
P7,Bronson Ave & University Dr,5497,5436,Brewer Park,5961
P7,Bronson Ave & University Dr,11747,11686,Brewer Park,12229
P7,Bronson Ave & University Dr,380,319,Brewer Park,4718
P3,Stadium Way,3246,3185,Brewer Park,3362
P3,Stadium Way,3674,3613,Brewer Park,3787
P5,Stadium Way,2264,2203,Brewer Park,2376
P7,Bronson Ave & University Dr,5292,5231,Brewer Park,5758
P7,Bronson Ave & University Dr,11987,11926,Brewer Park,12780
P5,Stadium Way,190,129,Brewer Park,227
P7,Bronson Ave & University Dr,5861,5800,Brewer Park,6328
