lon,lat
9.983355408998033,53.54322561435902
9.98340664450706,53.54351996161837
9.982652819006821,53.54425646616115
9.981874611293776,53.54407768307357
9.980859983899583,53.54410112570022
9.978353341936856,53.54408197857054
9.976967650032826,53.5439723763381
9.97614611191557,53.54411513198157
9.975709010215418,53.54442102556196
9.973806925148248,53.5450336240517
9.97254579480545,53.54537644571709
9.971758469163277,53.54535261330921
9.9694491734814,53.54597931017804
9.969814084789995,53.546339620268526
9.970792720548266,53.54695900705602
9.971157848674311,53.547386857434034
9.971077853477674,53.547772972936784
9.969441767245936,53.55003857603983
9.969966523111117,53.550786357256456
9.97145544486927,53.55012993989846
9.973445645759949,53.549750965887725
9.975034531953494,53.55162029484485
9.976091362539306,53.5527658902051
9.97940600776303,53.55559955302875
9.97814042707175,53.55576107295719
9.976414673761834,53.55633447709657
9.975312651280099,53.556434166421774
9.976747278385487,53.55754862308153
9.975516790077588,53.55868671861629
9.975426553686379,53.560282222830544
9.975548710486619,53.56108163806307
9.97604892803966,53.562503018349446
9.977308541335477,53.56427645410931
9.978569820394993,53.56419245028888
9.979883351766206,53.56417224930049
9.981697957439678,53.56413469574794
9.983012098371448,53.56414090888223
9.984329910392288,53.56403181567663
9.984986794705664,53.5638903616068
9.985766212623814,53.56355894050714
9.988362131812194,53.56218461008617
9.989804491174239,53.561431984255364
9.990712316836206,53.56062330422416
9.990081302244736,53.559695097387994
9.989106320895154,53.55816885894116
9.988615421310694,53.557258380849525
9.98815846507694,53.55671419079899
9.98780516785765,53.55598774717921
9.987727140303074,53.555635047784186
9.984269244383373,53.55567678129224
9.981947797791612,53.55562544178801
9.981036058025825,53.55555596110311
9.980242251040066,53.55526014357514
9.979431563617931,53.555606901904376
9.979390050646645,53.55600782383334
9.978449749144271,53.55651435781151
9.97735817702497,53.55706746937344
9.976773009033733,53.557563529244895
9.976073965573184,53.56248769775651
9.981474191841663,53.56009009055772
9.982135817899023,53.5597445429716
9.98376312988866,53.55766118123931
9.984143624629064,53.557100637332375
9.984249287594036,53.55563726521603
9.984228780037204,53.55502711300582
9.984932079857764,53.55387026237039
9.985606760484457,53.55227533965868
9.985796400109916,53.551752857315506
9.986068266633028,53.54979872095931
9.987237982549889,53.54879895138226
9.987540309762407,53.548701978248225
9.986777372697833,53.54782019137456
9.986464663630757,53.547743409515014
9.98419789809741,53.54822691357269
9.983389166399968,53.548377171434375
9.981292666120181,53.54881764913033
9.979385057536303,53.54919607788
9.9779800907145,53.54935873837026
9.976546603628448,53.54938556837454
9.975076785171936,53.54948825896611
9.973432783400801,53.549743512426055
9.986464598047457,53.547740576675736
9.985911097651849,53.547131984816616
9.985297467957494,53.54639256267315
9.984056183384562,53.54485335898269
9.98266607512241,53.544280921277974
9.98266607512241,53.544280921277974
9.981925447571298,53.54408104475482
9.984077826295609,53.54277751884582
9.984608392435923,53.54267489540254
9.985052780484693,53.542686352052606
9.985288053590358,53.541342838369836
9.985375585868706,53.54128732038274
9.988901067084694,53.54147362630337
9.993605014902483,53.541725624292006
9.99367740313835,53.54143025387741
9.996399094088957,53.54156254980902
9.995958170830702,53.54223890077911
9.995434946681858,53.54292349327554
9.99515520300079,53.54343977755921
9.99416252062818,53.54331576610091
9.993164650334203,53.54324091764656
9.989021401637594,53.5429615913804
9.98503696587236,53.542688371862425
9.982119777998014,53.55973711653121
9.979177880354404,53.55896815300804
9.978058213667543,53.558250265614674
9.976747844092046,53.55757318243864
9.979432087206431,53.55562957206942
9.981548736374185,53.55686687315321
9.9826897959016,53.557356341428786
9.983686894657396,53.55765802918059
9.984657308758559,53.55790324220601
9.985586586056595,53.55801651871621
9.988307643502367,53.558213251881206
9.989107378514603,53.558214199119995
9.993604926419913,53.54172184593846
9.99337433826682,53.5432542923545
9.986439767160489,53.54776155488078
9.988831998876721,53.547345856052715
9.99065063948177,53.547164764361035
9.992431908785244,53.54722024368924
9.993785253426525,53.5473175703227
9.996867635818898,53.54752820521412
9.999901202374303,53.5477136241862
10.001422041357134,53.54763703703495
10.002317603711518,53.54741879047211
10.003562560575613,53.54746582544638
10.004585560998088,53.54764882202637
10.005396273507438,53.54792300134519
10.009189659949024,53.54792936774173
10.011731396139444,53.547946209145465
10.012906869202828,53.54777660428705
10.01414390914183,53.54749151432616
10.014822393168664,53.54716644923947
10.015549598522037,53.54618957488441
10.015954234580288,53.545624153030886
10.017218146021088,53.54512167193498
10.022529247133035,53.54326908335863
10.025003378972842,53.54271784769506
10.028832878365202,53.54180047303323
10.03113829748953,53.540931250684466
10.032688187630718,53.540298413959995
10.03267886390397,53.53991532192778
10.032215478493505,53.53893584645906
10.031178271436614,53.537723432469846
