time_s,cars_on_campus,cumulative_spawned,cumulative_exited
386,3070,3200,130
387,3070,3200,130
388,3068,3200,132
389,3068,3200,132
390,3068,3200,132
391,3068,3200,132
392,3066,3200,134
393,3066,3200,134
394,3065,3200,135
395,3065,3200,135
396,3065,3200,135
397,3063,3200,137
398,3063,3200,137
399,3062,3200,138
400,3062,3200,138
401,3061,3200,139
402,3061,3200,139
403,3061,3200,139
404,3059,3200,141
405,3059,3200,141
406,3059,3200,141
407,3058,3200,142
408,3057,3200,143
409,3057,3200,143
410,3056,3200,144
411,3055,3200,145
412,3054,3200,146
413,3054,3200,146
414,3053,3200,147
415,3053,3200,147
416,3053,3200,147
417,3053,3200,147
418,3051,3200,149
419,3051,3200,149
420,3050,3200,150
421,3049,3200,151
422,3048,3200,152
423,3048,3200,152
424,3047,3200,153
425,3047,3200,153
426,3046,3200,154
427,3046,3200,154
428,3044,3200,156
429,3044,3200,156
430,3043,3200,157
431,3043,3200,157
432,3043,3200,157
433,3042,3200,158
434,3042,3200,158
435,3039,3200,161
436,3039,3200,161
437,3039,3200,161
438,3038,3200,162
439,3038,3200,162
440,3038,3200,162
441,3037,3200,163
442,3036,3200,164
443,3035,3200,165
444,3035,3200,165
445,3033,3200,167
446,3032,3200,168
447,3031,3200,169
448,3031,3200,169
449,3030,3200,170
450,3029,3200,171
451,3029,3200,171
452,3029,3200,171
453,3029,3200,171
454,3029,3200,171
455,3027,3200,173
456,3025,3200,175
457,3025,3200,175
458,3025,3200,175
459,3025,3200,175
460,3024,3200,176
461,3023,3200,177
462,3023,3200,177
463,3021,3200,179
464,3021,3200,179
465,3020,3200,180
466,3020,3200,180
467,3020,3200,180
468,3020,3200,180
469,3020,3200,180
470,3019,3200,181
471,3018,3200,182
472,3017,3200,183
473,3017,3200,183
474,3017,3200,183
475,3016,3200,184
476,3015,3200,185
477,3015,3200,185
478,3015,3200,185
479,3015,3200,185
480,3015,3200,185
481,3013,3200,187
482,3013,3200,187
483,3013,3200,187
484,3012,3200,188
485,3012,3200,188
486,3012,3200,188
487,3011,3200,189
488,3010,3200,190
489,3010,3200,190
490,3010,3200,190
491,3010,3200,190
492,3010,3200,190
493,3009,3200,191
494,3008,3200,192
495,3008,3200,192
496,3008,3200,192
497,3006,3200,194
498,3006,3200,194
499,3005,3200,195
500,3004,3200,196
501,3003,3200,197
502,3003,3200,197
503,3002,3200,198
504,3001,3200,199
505,3001,3200,199
506,3000,3200,200
507,3000,3200,200
508,3000,3200,200
509,3000,3200,200
510,3000,3200,200
511,3000,3200,200
512,2999,3200,201
513,2998,3200,202
514,2998,3200,202
515,2998,3200,202
516,2997,3200,203
517,2997,3200,203
518,2996,3200,204
519,2996,3200,204
520,2995,3200,205
521,2995,3200,205
522,2994,3200,206
523,2994,3200,206
524,2994,3200,206
525,2994,3200,206
526,2993,3200,207
527,2992,3200,208
528,2992,3200,208
529,2991,3200,209
530,2991,3200,209
531,2991,3200,209
532,2990,3200,210
533,2989,3200,211
534,2989,3200,211
535,2987,3200,213
536,2987,3200,213
537,2987,3200,213
538,2985,3200,215
539,2985,3200,215
540,2983,3200,217
541,2983,3200,217
542,2983,3200,217
543,2982,3200,218
544,2981,3200,219
545,2981,3200,219
546,2980,3200,220
547,2980,3200,220
548,2980,3200,220
549,2979,3200,221
550,2979,3200,221
551,2979,3200,221
552,2979,3200,221
553,2978,3200,222
554,2977,3200,223
555,2976,3200,224
556,2976,3200,224
557,2974,3200,226
558,2974,3200,226
559,2973,3200,227
560,2973,3200,227
561,2971,3200,229
562,2971,3200,229
563,2969,3200,231
564,2968,3200,232
565,2968,3200,232
566,2967,3200,233
567,2967,3200,233
568,2967,3200,233
569,2966,3200,234
570,2966,3200,234
571,2966,3200,234
572,2964,3200,236
573,2964,3200,236
574,2963,3200,237
575,2963,3200,237
576,2962,3200,238
577,2961,3200,239
578,2961,3200,239
579,2961,3200,239
580,2960,3200,240
581,2959,3200,241
582,2958,3200,242
583,2958,3200,242
584,2957,3200,243
585,2957,3200,243
586,2956,3200,244
587,2956,3200,244
588,2956,3200,244
589,2954,3200,246
590,2954,3200,246
591,2952,3200,248
592,2952,3200,248
593,2952,3200,248
594,2951,3200,249
595,2950,3200,250
596,2950,3200,250
597,2949,3200,251
598,2949,3200,251
599,2948,3200,252
600,2948,3200,252
601,2946,3200,254
602,2946,3200,254
603,2944,3200,256
604,2944,3200,256
605,2943,3200,257
606,2942,3200,258
607,2942,3200,258
608,2941,3200,259
609,2940,3200,260
610,2939,3200,261
611,2939,3200,261
612,2937,3200,263
613,2937,3200,263
614,2936,3200,264
615,2936,3200,264
616,2936,3200,264
617,2935,3200,265
618,2935,3200,265
619,2935,3200,265
620,2934,3200,266
621,2934,3200,266
622,2934,3200,266
623,2933,3200,267
624,2932,3200,268
625,2932,3200,268
626,2931,3200,269
627,2930,3200,270
628,2930,3200,270
629,2929,3200,271
630,2929,3200,271
631,2928,3200,272
632,2928,3200,272
633,2927,3200,273
634,2927,3200,273
635,2926,3200,274
636,2926,3200,274
637,2925,3200,275
638,2925,3200,275
639,2923,3200,277
640,2923,3200,277
641,2923,3200,277
642,2922,3200,278
643,2921,3200,279
644,2921,3200,279
645,2921,3200,279
646,2921,3200,279
647,2920,3200,280
648,2919,3200,281
649,2919,3200,281
650,2917,3200,283
651,2917,3200,283
652,2917,3200,283
653,2915,3200,285
654,2915,3200,285
655,2915,3200,285
656,2914,3200,286
657,2914,3200,286
658,2914,3200,286
659,2912,3200,288
660,2912,3200,288
661,2911,3200,289
662,2911,3200,289
663,2911,3200,289
664,2909,3200,291
665,2909,3200,291
666,2908,3200,292
667,2908,3200,292
668,2907,3200,293
669,2906,3200,294
670,2905,3200,295
671,2904,3200,296
672,2904,3200,296
673,2904,3200,296
674,2902,3200,298
675,2902,3200,298
676,2902,3200,298
677,2901,3200,299
678,2901,3200,299
679,2901,3200,299
680,2900,3200,300
681,2900,3200,300
682,2899,3200,301
683,2898,3200,302
684,2898,3200,302
685,2898,3200,302
686,2897,3200,303
687,2897,3200,303
688,2897,3200,303
689,2896,3200,304
690,2896,3200,304
691,2896,3200,304
692,2894,3200,306
693,2894,3200,306
694,2894,3200,306
695,2893,3200,307
696,2891,3200,309
697,2891,3200,309
698,2891,3200,309
699,2890,3200,310
700,2890,3200,310
701,2889,3200,311
702,2888,3200,312
703,2888,3200,312
704,2888,3200,312
705,2888,3200,312
706,2886,3200,314
707,2886,3200,314
708,2886,3200,314
709,2885,3200,315
710,2885,3200,315
711,2885,3200,315
712,2884,3200,316
713,2884,3200,316
714,2883,3200,317
715,2882,3200,318
716,2881,3200,319
717,2881,3200,319
718,2880,3200,320
719,2880,3200,320
720,2879,3200,321
721,2879,3200,321
722,2879,3200,321
723,2878,3200,322
724,2878,3200,322
725,2877,3200,323
726,2877,3200,323
727,2876,3200,324
728,2875,3200,325
729,2874,3200,326
730,2873,3200,327
731,2873,3200,327
732,2872,3200,328
733,2870,3200,330
734,2870,3200,330
735,2870,3200,330
736,2869,3200,331
737,2869,3200,331
738,2868,3200,332
739,2868,3200,332
740,2867,3200,333
741,2866,3200,334
742,2866,3200,334
743,2864,3200,336
744,2864,3200,336
745,2864,3200,336
746,2863,3200,337
747,2863,3200,337
748,2862,3200,338
749,2861,3200,339
750,2861,3200,339
751,2860,3200,340
752,2860,3200,340
753,2860,3200,340
754,2859,3200,341
755,2858,3200,342
756,2858,3200,342
757,2857,3200,343
758,2857,3200,343
759,2856,3200,344
760,2855,3200,345
761,2855,3200,345
762,2853,3200,347
763,2853,3200,347
764,2852,3200,348
765,2851,3200,349
766,2851,3200,349
767,2850,3200,350
768,2850,3200,350
769,2850,3200,350
770,2849,3200,351
771,2848,3200,352
772,2848,3200,352
773,2846,3200,354
774,2846,3200,354
775,2846,3200,354
776,2845,3200,355
777,2845,3200,355
778,2845,3200,355
779,2844,3200,356
780,2843,3200,357
781,2843,3200,357
782,2842,3200,358
783,2841,3200,359
784,2840,3200,360
785,2839,3200,361
786,2839,3200,361
787,2838,3200,362
788,2837,3200,363
789,2836,3200,364
790,2836,3200,364
791,2836,3200,364
792,2835,3200,365
793,2835,3200,365
794,2835,3200,365
795,2835,3200,365
796,2833,3200,367
797,2833,3200,367
798,2833,3200,367
799,2832,3200,368
800,2832,3200,368
801,2832,3200,368
802,2831,3200,369
803,2831,3200,369
804,2830,3200,370
805,2830,3200,370
806,2830,3200,370
807,2829,3200,371
808,2828,3200,372
809,2828,3200,372
810,2827,3200,373
811,2826,3200,374
812,2826,3200,374
813,2825,3200,375
814,2825,3200,375
815,2824,3200,376
816,2824,3200,376
817,2824,3200,376
818,2823,3200,377
819,2822,3200,378
820,2822,3200,378
821,2821,3200,379
822,2821,3200,379
823,2821,3200,379
824,2820,3200,380
825,2819,3200,381
826,2817,3200,383
827,2817,3200,383
828,2817,3200,383
829,2817,3200,383
830,2816,3200,384
831,2816,3200,384
832,2815,3200,385
833,2814,3200,386
834,2814,3200,386
835,2813,3200,387
836,2813,3200,387
837,2812,3200,388
838,2812,3200,388
839,2811,3200,389
840,2810,3200,390
841,2809,3200,391
842,2808,3200,392
843,2808,3200,392
844,2807,3200,393
845,2806,3200,394
846,2806,3200,394
847,2805,3200,395
848,2805,3200,395
849,2803,3200,397
850,2802,3200,398
851,2801,3200,399
852,2801,3200,399
853,2800,3200,400
854,2800,3200,400
855,2799,3200,401
856,2798,3200,402
857,2797,3200,403
858,2797,3200,403
859,2797,3200,403
860,2797,3200,403
861,2795,3200,405
862,2795,3200,405
863,2794,3200,406
864,2794,3200,406
865,2794,3200,406
866,2793,3200,407
867,2792,3200,408
868,2792,3200,408
869,2792,3200,408
870,2790,3200,410
871,2790,3200,410
872,2790,3200,410
873,2790,3200,410
874,2788,3200,412
875,2788,3200,412
876,2788,3200,412
877,2787,3200,413
878,2787,3200,413
879,2786,3200,414
880,2785,3200,415
881,2785,3200,415
882,2785,3200,415
883,2784,3200,416
884,2784,3200,416
885,2782,3200,418
886,2782,3200,418
887,2782,3200,418
888,2781,3200,419
889,2781,3200,419
890,2781,3200,419
891,2780,3200,420
892,2780,3200,420
893,2780,3200,420
894,2779,3200,421
895,2777,3200,423
896,2777,3200,423
897,2776,3200,424
898,2776,3200,424
899,2776,3200,424
900,2775,3200,425
901,2775,3200,425
902,2774,3200,426
903,2773,3200,427
904,2773,3200,427
905,2773,3200,427
906,2772,3200,428
907,2772,3200,428
908,2772,3200,428
909,2771,3200,429
910,2771,3200,429
911,2770,3200,430
912,2769,3200,431
913,2769,3200,431
914,2768,3200,432
915,2767,3200,433
916,2767,3200,433
917,2766,3200,434
918,2766,3200,434
919,2765,3200,435
920,2764,3200,436
921,2764,3200,436
922,2763,3200,437
923,2762,3200,438
924,2761,3200,439
925,2761,3200,439
926,2759,3200,441
927,2759,3200,441
928,2758,3200,442
929,2758,3200,442
930,2758,3200,442
931,2758,3200,442
932,2757,3200,443
933,2756,3200,444
934,2756,3200,444
935,2755,3200,445
936,2755,3200,445
937,2755,3200,445
938,2754,3200,446
939,2753,3200,447
940,2753,3200,447
941,2751,3200,449
942,2751,3200,449
943,2751,3200,449
944,2750,3200,450
945,2750,3200,450
946,2749,3200,451
947,2748,3200,452
948,2748,3200,452
949,2748,3200,452
950,2746,3200,454
951,2745,3200,455
952,2745,3200,455
953,2744,3200,456
954,2744,3200,456
955,2742,3200,458
956,2741,3200,459
957,2741,3200,459
958,2740,3200,460
959,2740,3200,460
960,2740,3200,460
961,2739,3200,461
962,2739,3200,461
963,2738,3200,462
964,2738,3200,462
965,2738,3200,462
966,2737,3200,463
967,2737,3200,463
968,2737,3200,463
969,2736,3200,464
970,2736,3200,464
971,2735,3200,465
972,2735,3200,465
973,2735,3200,465
974,2734,3200,466
975,2734,3200,466
976,2734,3200,466
977,2733,3200,467
978,2733,3200,467
979,2733,3200,467
980,2732,3200,468
981,2732,3200,468
982,2732,3200,468
983,2731,3200,469
984,2731,3200,469
985,2731,3200,469
986,2730,3200,470
987,2730,3200,470
988,2730,3200,470
989,2729,3200,471
990,2729,3200,471
991,2729,3200,471
