lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Colonel By,6373,2772,Hogs Back Plaza (SW dest.),7440
P5,Colonel By,5578,1977,Hogs Back Plaza (SW dest.),6649
P5,Colonel By,4394,793,Hogs Back Plaza (SW dest.),5316
P5,Stadium Way,4133,532,Hogs Back Plaza (SW dest.),4992
P5,Colonel By,5741,2140,Hogs Back Plaza (SW dest.),6819
P5,Stadium Way,4216,615,Hogs Back Plaza (SW dest.),5108
P5,Colonel By,6272,2671,Hogs Back Plaza (SW dest.),7336
P5,Colonel By,5783,2182,Hogs Back Plaza (SW dest.),6844
P5,Colonel By,5489,1888,Hogs Back Plaza (SW dest.),6567
P5,Stadium Way,4420,819,Hogs Back Plaza (SW dest.),5346
P5,Stadium Way,4371,770,Hogs Back Plaza (SW dest.),5291
P5,Colonel By,6063,2462,Hogs Back Plaza (SW dest.),7117
P5,Colonel By,5708,2107,Hogs Back Plaza (SW dest.),6768
P5,Colonel By,4834,1233,Hogs Back Plaza (SW dest.),5844
P5,Colonel By,3966,365,Hogs Back Plaza (SW dest.),4809
P5,Colonel By,3814,213,Hogs Back Plaza (SW dest.),4649
P5,Colonel By,5230,1629,Hogs Back Plaza (SW dest.),6296
P5,Colonel By,4320,719,Hogs Back Plaza (SW dest.),5232
P5,Colonel By,5834,2233,Hogs Back Plaza (SW dest.),6897
P5,Colonel By,5372,1771,Hogs Back Plaza (SW dest.),6444
P5,Colonel By,4284,683,Hogs Back Plaza (SW dest.),5188
P5,Colonel By,5266,1665,Hogs Back Plaza (SW dest.),6339
P5,Colonel By,3986,385,Hogs Back Plaza (SW dest.),4838
P5,Colonel By,4221,620,Hogs Back Plaza (SW dest.),5117
P5,Colonel By,5301,1700,Hogs Back Plaza (SW dest.),6385
P5,Colonel By,4253,652,Hogs Back Plaza (SW dest.),5152
P5,Colonel By,6315,2714,Hogs Back Plaza (SW dest.),7383
P5,Colonel By,6262,2661,Hogs Back Plaza (SW dest.),7327
P5,Colonel By,6106,2505,Hogs Back Plaza (SW dest.),7170
P5,Colonel By,5007,1406,Hogs Back Plaza (SW dest.),6045
P5,Stadium Way,4172,571,Hogs Back Plaza (SW dest.),5053
P5,Colonel By,4781,1180,Hogs Back Plaza (SW dest.),5785
P5,Stadium Way,4213,612,Hogs Back Plaza (SW dest.),5104
P5,Colonel By,4638,1037,Hogs Back Plaza (SW dest.),5613
P5,Colonel By,5065,1464,Hogs Back Plaza (SW dest.),6110
P5,Colonel By,4303,702,Hogs Back Plaza (SW dest.),5214
P5,Colonel By,5864,2263,Hogs Back Plaza (SW dest.),6924
P5,Colonel By,4616,1015,Hogs Back Plaza (SW dest.),5580
P5,Colonel By,4798,1197,Hogs Back Plaza (SW dest.),5802
P5,Colonel By,4092,491,Hogs Back Plaza (SW dest.),4933
P5,Colonel By,4576,975,Hogs Back Plaza (SW dest.),5537
P5,Colonel By,5648,2047,Hogs Back Plaza (SW dest.),6705
P5,Stadium Way,4143,542,Hogs Back Plaza (SW dest.),5005
P5,Colonel By,4102,501,Hogs Back Plaza (SW dest.),4946
P5,Colonel By,3900,299,Hogs Back Plaza (SW dest.),4721
P5,Colonel By,3906,305,Hogs Back Plaza (SW dest.),4729
P5,Stadium Way,4315,714,Hogs Back Plaza (SW dest.),5227
P5,Stadium Way,4155,554,Hogs Back Plaza (SW dest.),5022
P5,Colonel By,5619,2018,Hogs Back Plaza (SW dest.),6688
P5,Colonel By,5523,1922,Hogs Back Plaza (SW dest.),6594
P5,Colonel By,4311,710,Hogs Back Plaza (SW dest.),5223
P5,Colonel By,5190,1589,Hogs Back Plaza (SW dest.),6251
P5,Colonel By,5343,1742,Hogs Back Plaza (SW dest.),6426
P5,Colonel By,4741,1140,Hogs Back Plaza (SW dest.),5736
P5,Colonel By,4701,1100,Hogs Back Plaza (SW dest.),5686
P5,Colonel By,3866,265,Hogs Back Plaza (SW dest.),4696
P5,Colonel By,4063,462,Hogs Back Plaza (SW dest.),4904
P5,Colonel By,5263,1662,Hogs Back Plaza (SW dest.),6335
P5,Colonel By,5040,1439,Hogs Back Plaza (SW dest.),6080
P5,Colonel By,5505,1904,Hogs Back Plaza (SW dest.),6580
P5,Colonel By,5216,1615,Hogs Back Plaza (SW dest.),6280
P5,Colonel By,4926,1325,Hogs Back Plaza (SW dest.),5947
P5,Colonel By,5501,1900,Hogs Back Plaza (SW dest.),6575
P5,Colonel By,4878,1277,Hogs Back Plaza (SW dest.),5901
P5,Colonel By,6084,2483,Hogs Back Plaza (SW dest.),7146
P5,Stadium Way,3988,387,Hogs Back Plaza (SW dest.),4842
P5,Colonel By,5799,2198,Hogs Back Plaza (SW dest.),6862
P5,Colonel By,3931,330,Hogs Back Plaza (SW dest.),4763
P5,Colonel By,5662,2061,Hogs Back Plaza (SW dest.),6717
P5,Colonel By,4841,1240,Hogs Back Plaza (SW dest.),5853
P5,Colonel By,5437,1836,Hogs Back Plaza (SW dest.),6510
P5,Colonel By,6541,2940,Hogs Back Plaza (SW dest.),7586
P5,Colonel By,5240,1639,Hogs Back Plaza (SW dest.),6309
P5,Colonel By,5037,1436,Hogs Back Plaza (SW dest.),6076
P5,Colonel By,5878,2277,Hogs Back Plaza (SW dest.),6946
P5,Stadium Way,4450,849,Hogs Back Plaza (SW dest.),5390
P5,Colonel By,4783,1182,Hogs Back Plaza (SW dest.),5789
P5,Colonel By,4546,945,Hogs Back Plaza (SW dest.),5504
P5,Colonel By,5719,2118,Hogs Back Plaza (SW dest.),6789
P5,Stadium Way,4354,753,Hogs Back Plaza (SW dest.),5272
P5,Colonel By,6006,2405,Hogs Back Plaza (SW dest.),7050
P5,Colonel By,3850,249,Hogs Back Plaza (SW dest.),4675
P5,Colonel By,4489,888,Hogs Back Plaza (SW dest.),5439
P5,Stadium Way,4606,1005,Hogs Back Plaza (SW dest.),5567
P5,Colonel By,6402,2801,Hogs Back Plaza (SW dest.),7470
P5,Colonel By,4961,1360,Hogs Back Plaza (SW dest.),5993
P5,Colonel By,5408,1807,Hogs Back Plaza (SW dest.),6478
P5,Stadium Way,4185,584,Hogs Back Plaza (SW dest.),5065
P5,Colonel By,5220,1619,Hogs Back Plaza (SW dest.),6284
P5,Colonel By,6396,2795,Hogs Back Plaza (SW dest.),7457
P5,Stadium Way,4432,831,Hogs Back Plaza (SW dest.),5363
P5,Colonel By,4727,1126,Hogs Back Plaza (SW dest.),5716
P5,Colonel By,4067,466,Hogs Back Plaza (SW dest.),4908
P5,Colonel By,3817,216,Hogs Back Plaza (SW dest.),4652
P5,Colonel By,4387,786,Hogs Back Plaza (SW dest.),5308
P5,Colonel By,4125,524,Hogs Back Plaza (SW dest.),4980
P5,Stadium Way,4524,923,Hogs Back Plaza (SW dest.),5478
P5,Colonel By,4632,1031,Hogs Back Plaza (SW dest.),5604
P5,Stadium Way,4660,1059,Hogs Back Plaza (SW dest.),5635
P5,Colonel By,4729,1128,Hogs Back Plaza (SW dest.),5720
P5,Colonel By,3804,203,Hogs Back Plaza (SW dest.),4637
P5,Colonel By,5203,1602,Hogs Back Plaza (SW dest.),6268
P5,Colonel By,4909,1308,Hogs Back Plaza (SW dest.),5926
P5,Colonel By,5363,1762,Hogs Back Plaza (SW dest.),6440
P5,Stadium Way,4099,498,Hogs Back Plaza (SW dest.),4942
P5,Colonel By,5970,2369,Hogs Back Plaza (SW dest.),7037
P5,Colonel By,6144,2543,Hogs Back Plaza (SW dest.),7193
P5,Colonel By,5688,2087,Hogs Back Plaza (SW dest.),6743
P5,Colonel By,6327,2726,Hogs Back Plaza (SW dest.),7401
P5,Colonel By,5476,1875,Hogs Back Plaza (SW dest.),6550
P5,Colonel By,3945,344,Hogs Back Plaza (SW dest.),4779
P5,Colonel By,3811,210,Hogs Back Plaza (SW dest.),4645
P5,Colonel By,5162,1561,Hogs Back Plaza (SW dest.),6220
P5,Colonel By,5596,1995,Hogs Back Plaza (SW dest.),6680
P5,Colonel By,5296,1695,Hogs Back Plaza (SW dest.),6375
P5,Colonel By,4543,942,Hogs Back Plaza (SW dest.),5500
P5,Colonel By,5047,1446,Hogs Back Plaza (SW dest.),6088
P5,Colonel By,5044,1443,Hogs Back Plaza (SW dest.),6084
P5,Colonel By,5152,1551,Hogs Back Plaza (SW dest.),6211
P5,Stadium Way,4127,526,Hogs Back Plaza (SW dest.),4984
P5,Colonel By,5933,2332,Hogs Back Plaza (SW dest.),7003
P5,Colonel By,5873,2272,Hogs Back Plaza (SW dest.),6938
P5,Colonel By,4348,747,Hogs Back Plaza (SW dest.),5264
P5,Colonel By,4527,926,Hogs Back Plaza (SW dest.),5482
P5,Colonel By,5575,1974,Hogs Back Plaza (SW dest.),6644
P5,Colonel By,6162,2561,Hogs Back Plaza (SW dest.),7215
P5,Colonel By,4198,597,Hogs Back Plaza (SW dest.),5079
P5,Colonel By,5082,1481,Hogs Back Plaza (SW dest.),6136
P5,Colonel By,5587,1986,Hogs Back Plaza (SW dest.),6662
P5,Colonel By,5810,2209,Hogs Back Plaza (SW dest.),6875
P5,Colonel By,3781,180,Hogs Back Plaza (SW dest.),4616
P5,Colonel By,3786,185,Hogs Back Plaza (SW dest.),4620
P5,Colonel By,6251,2650,Hogs Back Plaza (SW dest.),7311
P5,Colonel By,6290,2689,Hogs Back Plaza (SW dest.),7357
P5,Colonel By,4995,1394,Hogs Back Plaza (SW dest.),6031
P5,Colonel By,5918,2317,Hogs Back Plaza (SW dest.),6980
P5,Colonel By,4899,1298,Hogs Back Plaza (SW dest.),5918
P5,Colonel By,5087,1486,Hogs Back Plaza (SW dest.),6145
P5,Colonel By,6280,2679,Hogs Back Plaza (SW dest.),7345
P5,Colonel By,4870,1269,Hogs Back Plaza (SW dest.),5889
P5,Colonel By,6038,2437,Hogs Back Plaza (SW dest.),7083
P5,Colonel By,6398,2797,Hogs Back Plaza (SW dest.),7462
P5,Colonel By,4680,1079,Hogs Back Plaza (SW dest.),5662
P5,Colonel By,6169,2568,Hogs Back Plaza (SW dest.),7224
P5,Colonel By,5116,1515,Hogs Back Plaza (SW dest.),6179
P5,Colonel By,3942,341,Hogs Back Plaza (SW dest.),4775
P5,Colonel By,4824,1223,Hogs Back Plaza (SW dest.),5831
P5,Colonel By,4412,811,Hogs Back Plaza (SW dest.),5338
P5,Colonel By,5910,2309,Hogs Back Plaza (SW dest.),6975
P5,Stadium Way,4357,756,Hogs Back Plaza (SW dest.),5277
P5,Colonel By,6183,2582,Hogs Back Plaza (SW dest.),7241
P5,Colonel By,4366,765,Hogs Back Plaza (SW dest.),5286
P5,Colonel By,3896,295,Hogs Back Plaza (SW dest.),4717
P5,Colonel By,5843,2242,Hogs Back Plaza (SW dest.),6915
P5,Colonel By,4692,1091,Hogs Back Plaza (SW dest.),5678
P5,Stadium Way,4361,760,Hogs Back Plaza (SW dest.),5281
P5,Colonel By,6091,2490,Hogs Back Plaza (SW dest.),7158
P5,Stadium Way,4644,1043,Hogs Back Plaza (SW dest.),5622
P5,Colonel By,5625,2024,Hogs Back Plaza (SW dest.),6692
P5,Colonel By,5017,1416,Hogs Back Plaza (SW dest.),6060
P5,Colonel By,5901,2300,Hogs Back Plaza (SW dest.),6968
P5,Colonel By,3886,285,Hogs Back Plaza (SW dest.),4708
P5,Colonel By,5103,1502,Hogs Back Plaza (SW dest.),6162
P5,Stadium Way,4153,552,Hogs Back Plaza (SW dest.),5018
P5,Colonel By,6013,2412,Hogs Back Plaza (SW dest.),7054
P5,Colonel By,5887,2286,Hogs Back Plaza (SW dest.),6959
P5,Stadium Way,4257,656,Hogs Back Plaza (SW dest.),5157
P5,Colonel By,4975,1374,Hogs Back Plaza (SW dest.),6010
P5,Colonel By,3928,327,Hogs Back Plaza (SW dest.),4759
P5,Colonel By,5734,2133,Hogs Back Plaza (SW dest.),6810
P5,Colonel By,6066,2465,Hogs Back Plaza (SW dest.),7121
P5,Colonel By,5199,1598,Hogs Back Plaza (SW dest.),6264
P5,Colonel By,6417,2816,Hogs Back Plaza (SW dest.),7487
P5,Stadium Way,4382,781,Hogs Back Plaza (SW dest.),5303
P5,Colonel By,5710,2109,Hogs Back Plaza (SW dest.),6772
P5,Colonel By,4967,1366,Hogs Back Plaza (SW dest.),6001
P5,Stadium Way,4111,510,Hogs Back Plaza (SW dest.),4959
P5,Colonel By,4952,1351,Hogs Back Plaza (SW dest.),5980
P5,Colonel By,4883,1282,Hogs Back Plaza (SW dest.),5906
P5,Colonel By,4949,1348,Hogs Back Plaza (SW dest.),5977
P5,Stadium Way,4287,686,Hogs Back Plaza (SW dest.),5192
P5,Stadium Way,4496,895,Hogs Back Plaza (SW dest.),5448
P5,Colonel By,4732,1131,Hogs Back Plaza (SW dest.),5724
P5,Stadium Way,4247,646,Hogs Back Plaza (SW dest.),5147
P5,Colonel By,5179,1578,Hogs Back Plaza (SW dest.),6238
P5,Colonel By,5096,1495,Hogs Back Plaza (SW dest.),6154
P5,Colonel By,5942,2341,Hogs Back Plaza (SW dest.),7012
P5,Colonel By,6158,2557,Hogs Back Plaza (SW dest.),7210
P5,Colonel By,6514,2913,Hogs Back Plaza (SW dest.),7573
P5,Colonel By,4808,1207,Hogs Back Plaza (SW dest.),5811
P5,Colonel By,6443,2842,Hogs Back Plaza (SW dest.),7515
P5,Colonel By,4166,565,Hogs Back Plaza (SW dest.),5044
P5,Colonel By,5293,1692,Hogs Back Plaza (SW dest.),6372
P5,Colonel By,5015,1414,Hogs Back Plaza (SW dest.),6056
P5,Stadium Way,4159,558,Hogs Back Plaza (SW dest.),5030
P5,Colonel By,4075,474,Hogs Back Plaza (SW dest.),4917
P5,Colonel By,4932,1331,Hogs Back Plaza (SW dest.),5956
P5,Colonel By,4828,1227,Hogs Back Plaza (SW dest.),5835
P5,Stadium Way,4556,955,Hogs Back Plaza (SW dest.),5516
P5,Colonel By,4778,1177,Hogs Back Plaza (SW dest.),5780
P5,Colonel By,5581,1980,Hogs Back Plaza (SW dest.),6653
P5,Colonel By,5750,2149,Hogs Back Plaza (SW dest.),6827
P5,Colonel By,5574,1973,Hogs Back Plaza (SW dest.),6640
P5,Colonel By,5050,1449,Hogs Back Plaza (SW dest.),6092
P5,Colonel By,4550,949,Hogs Back Plaza (SW dest.),5508
P5,Colonel By,5428,1827,Hogs Back Plaza (SW dest.),6496
P5,Colonel By,5212,1611,Hogs Back Plaza (SW dest.),6276
P5,Stadium Way,4621,1020,Hogs Back Plaza (SW dest.),5588
P5,Colonel By,6055,2454,Hogs Back Plaza (SW dest.),7105
P5,Colonel By,5508,1907,Hogs Back Plaza (SW dest.),6584
P5,Colonel By,4954,1353,Hogs Back Plaza (SW dest.),5984
P5,Colonel By,5562,1961,Hogs Back Plaza (SW dest.),6624
P5,Colonel By,4149,548,Hogs Back Plaza (SW dest.),5013
P5,Colonel By,4831,1230,Hogs Back Plaza (SW dest.),5839
P5,Colonel By,4341,740,Hogs Back Plaza (SW dest.),5253
P5,Colonel By,5676,2075,Hogs Back Plaza (SW dest.),6733
P5,Colonel By,5839,2238,Hogs Back Plaza (SW dest.),6911
P5,Colonel By,3977,376,Hogs Back Plaza (SW dest.),4824
P5,Colonel By,4630,1029,Hogs Back Plaza (SW dest.),5600
P5,Colonel By,4979,1378,Hogs Back Plaza (SW dest.),6014
P5,Colonel By,5851,2250,Hogs Back Plaza (SW dest.),6919
P5,Colonel By,3974,373,Hogs Back Plaza (SW dest.),4820
P5,Colonel By,5286,1685,Hogs Back Plaza (SW dest.),6363
P5,Colonel By,6324,2723,Hogs Back Plaza (SW dest.),7397
P5,Colonel By,6295,2694,Hogs Back Plaza (SW dest.),7366
P5,Colonel By,6129,2528,Hogs Back Plaza (SW dest.),7174
P5,Colonel By,6208,2607,Hogs Back Plaza (SW dest.),7277
P5,Colonel By,4803,1202,Hogs Back Plaza (SW dest.),5806
P5,Colonel By,5184,1583,Hogs Back Plaza (SW dest.),6243
P5,Colonel By,4446,845,Hogs Back Plaza (SW dest.),5385
P5,Colonel By,3949,348,Hogs Back Plaza (SW dest.),4784
P5,Colonel By,5547,1946,Hogs Back Plaza (SW dest.),6611
P5,Colonel By,5936,2335,Hogs Back Plaza (SW dest.),7008
P5,Colonel By,6163,2562,Hogs Back Plaza (SW dest.),7219
P5,Stadium Way,4118,517,Hogs Back Plaza (SW dest.),4968
P5,Colonel By,4520,919,Hogs Back Plaza (SW dest.),5474
P5,Colonel By,6227,2626,Hogs Back Plaza (SW dest.),7302
P5,Colonel By,6431,2830,Hogs Back Plaza (SW dest.),7494
P5,Colonel By,3983,382,Hogs Back Plaza (SW dest.),4833
P5,Colonel By,3829,228,Hogs Back Plaza (SW dest.),4660
P5,Colonel By,6289,2688,Hogs Back Plaza (SW dest.),7353
P5,Colonel By,6435,2834,Hogs Back Plaza (SW dest.),7502
P5,Colonel By,6172,2571,Hogs Back Plaza (SW dest.),7232
P5,Stadium Way,4000,399,Hogs Back Plaza (SW dest.),4858
P5,Colonel By,6143,2542,Hogs Back Plaza (SW dest.),7188
P5,Colonel By,6335,2734,Hogs Back Plaza (SW dest.),7406
P5,Colonel By,5697,2096,Hogs Back Plaza (SW dest.),6760
P5,Colonel By,5801,2200,Hogs Back Plaza (SW dest.),6867
P5,Colonel By,5725,2124,Hogs Back Plaza (SW dest.),6793
P5,Colonel By,6385,2784,Hogs Back Plaza (SW dest.),7452
P5,Colonel By,4008,407,Hogs Back Plaza (SW dest.),4866
P5,Colonel By,3993,392,Hogs Back Plaza (SW dest.),4850
P5,Colonel By,5243,1642,Hogs Back Plaza (SW dest.),6313
P5,Colonel By,5374,1773,Hogs Back Plaza (SW dest.),6448
P5,Colonel By,3968,367,Hogs Back Plaza (SW dest.),4813
P5,Colonel By,5429,1828,Hogs Back Plaza (SW dest.),6500
P5,Colonel By,3980,379,Hogs Back Plaza (SW dest.),4829
P5,Colonel By,5486,1885,Hogs Back Plaza (SW dest.),6562
P5,Stadium Way,4612,1011,Hogs Back Plaza (SW dest.),5575
P5,Colonel By,4423,822,Hogs Back Plaza (SW dest.),5350
P5,Colonel By,3915,314,Hogs Back Plaza (SW dest.),4742
P5,Colonel By,4817,1216,Hogs Back Plaza (SW dest.),5823
P5,Colonel By,6309,2708,Hogs Back Plaza (SW dest.),7378
P5,Colonel By,5694,2093,Hogs Back Plaza (SW dest.),6752
P5,Colonel By,5630,2029,Hogs Back Plaza (SW dest.),6696
P5,Colonel By,4104,503,Hogs Back Plaza (SW dest.),4950
P5,Colonel By,6079,2478,Hogs Back Plaza (SW dest.),7142
P5,Colonel By,4678,1077,Hogs Back Plaza (SW dest.),5657
P5,Colonel By,5528,1927,Hogs Back Plaza (SW dest.),6598
P5,Colonel By,5348,1747,Hogs Back Plaza (SW dest.),6430
P5,Colonel By,5659,2058,Hogs Back Plaza (SW dest.),6713
P5,Colonel By,6300,2699,Hogs Back Plaza (SW dest.),7374
P5,Colonel By,6338,2737,Hogs Back Plaza (SW dest.),7411
P5,Colonel By,5499,1898,Hogs Back Plaza (SW dest.),6572
P5,Colonel By,5885,2284,Hogs Back Plaza (SW dest.),6955
P5,Colonel By,5233,1632,Hogs Back Plaza (SW dest.),6300
P5,Colonel By,6356,2755,Hogs Back Plaza (SW dest.),7419
P5,Stadium Way,4325,724,Hogs Back Plaza (SW dest.),5235
P5,Colonel By,4913,1312,Hogs Back Plaza (SW dest.),5930
P5,Colonel By,5078,1477,Hogs Back Plaza (SW dest.),6126
P5,Colonel By,6448,2847,Hogs Back Plaza (SW dest.),7523
P5,Colonel By,6291,2690,Hogs Back Plaza (SW dest.),7362
P5,Colonel By,6101,2500,Hogs Back Plaza (SW dest.),7166
P5,Colonel By,5223,1622,Hogs Back Plaza (SW dest.),6288
P5,Stadium Way,3997,396,Hogs Back Plaza (SW dest.),4854
P5,Colonel By,5728,2127,Hogs Back Plaza (SW dest.),6797
P5,Colonel By,5024,1423,Hogs Back Plaza (SW dest.),6068
P5,Colonel By,5112,1511,Hogs Back Plaza (SW dest.),6174
P5,Colonel By,5928,2327,Hogs Back Plaza (SW dest.),6994
P5,Colonel By,5127,1526,Hogs Back Plaza (SW dest.),6191
P5,Colonel By,3856,255,Hogs Back Plaza (SW dest.),4683
P5,Colonel By,6489,2888,Hogs Back Plaza (SW dest.),7545
P5,Stadium Way,4672,1071,Hogs Back Plaza (SW dest.),5649
P5,Stadium Way,4164,563,Hogs Back Plaza (SW dest.),5038
P5,Colonel By,6217,2616,Hogs Back Plaza (SW dest.),7286
P5,Colonel By,5704,2103,Hogs Back Plaza (SW dest.),6764
P5,Colonel By,4753,1152,Hogs Back Plaza (SW dest.),5751
P5,Colonel By,6456,2855,Hogs Back Plaza (SW dest.),7527
P5,Colonel By,4697,1096,Hogs Back Plaza (SW dest.),5683
P5,Colonel By,6370,2769,Hogs Back Plaza (SW dest.),7436
P5,Colonel By,4460,859,Hogs Back Plaza (SW dest.),5403
P5,Colonel By,6077,2476,Hogs Back Plaza (SW dest.),7134
P5,Colonel By,6087,2486,Hogs Back Plaza (SW dest.),7150
P5,Colonel By,4683,1082,Hogs Back Plaza (SW dest.),5665
P5,Stadium Way,4378,777,Hogs Back Plaza (SW dest.),5299
P5,Colonel By,5326,1725,Hogs Back Plaza (SW dest.),6406
P5,Colonel By,6317,2716,Hogs Back Plaza (SW dest.),7388
P5,Colonel By,5414,1813,Hogs Back Plaza (SW dest.),6486
P5,Colonel By,6445,2844,Hogs Back Plaza (SW dest.),7519
P5,Colonel By,6194,2593,Hogs Back Plaza (SW dest.),7261
P5,Colonel By,4855,1254,Hogs Back Plaza (SW dest.),5871
P5,Stadium Way,4337,736,Hogs Back Plaza (SW dest.),5249
P5,Colonel By,5336,1735,Hogs Back Plaza (SW dest.),6414
P5,Colonel By,5963,2362,Hogs Back Plaza (SW dest.),7029
P5,Colonel By,5085,1484,Hogs Back Plaza (SW dest.),6141
P5,Colonel By,4770,1169,Hogs Back Plaza (SW dest.),5768
P5,Colonel By,5284,1683,Hogs Back Plaza (SW dest.),6358
P5,Colonel By,6043,2442,Hogs Back Plaza (SW dest.),7091
P5,Colonel By,4971,1370,Hogs Back Plaza (SW dest.),6005
P5,Colonel By,4122,521,Hogs Back Plaza (SW dest.),4975
P5,Colonel By,6415,2814,Hogs Back Plaza (SW dest.),7483
P5,Colonel By,6399,2798,Hogs Back Plaza (SW dest.),7466
P5,Colonel By,6437,2836,Hogs Back Plaza (SW dest.),7506
P5,Colonel By,5411,1810,Hogs Back Plaza (SW dest.),6482
P5,Stadium Way,4300,699,Hogs Back Plaza (SW dest.),5210
P5,Colonel By,6361,2760,Hogs Back Plaza (SW dest.),7424
P5,Colonel By,4844,1243,Hogs Back Plaza (SW dest.),5857
P5,Colonel By,6424,2823,Hogs Back Plaza (SW dest.),7491
P5,Colonel By,5480,1879,Hogs Back Plaza (SW dest.),6554
P5,Colonel By,5565,1964,Hogs Back Plaza (SW dest.),6627
P5,Colonel By,5109,1508,Hogs Back Plaza (SW dest.),6170
P5,Colonel By,4958,1357,Hogs Back Plaza (SW dest.),5989
P5,Colonel By,6037,2436,Hogs Back Plaza (SW dest.),7079
P5,Colonel By,6343,2742,Hogs Back Plaza (SW dest.),7415
P5,Colonel By,5930,2329,Hogs Back Plaza (SW dest.),6998
P5,Colonel By,5171,1570,Hogs Back Plaza (SW dest.),6229
P5,Colonel By,4946,1345,Hogs Back Plaza (SW dest.),5973
P5,Colonel By,5147,1546,Hogs Back Plaza (SW dest.),6207
P5,Colonel By,6182,2581,Hogs Back Plaza (SW dest.),7237
P5,Colonel By,5967,2366,Hogs Back Plaza (SW dest.),7033
P3,Stadium Way,5890,489,Brewer Park,6006
P3,Stadium Way,6759,1358,Brewer Park,6874
P3,Stadium Way,6854,1453,Brewer Park,6963
P3,Stadium Way,5820,419,Brewer Park,5925
P3,Stadium Way,6269,868,Brewer Park,6383
P3,Stadium Way,6929,1528,Brewer Park,7035
P3,Stadium Way,6590,1189,Brewer Park,6703
P3,Stadium Way,6729,1328,Brewer Park,6846
P3,Stadium Way,6892,1491,Brewer Park,7002
P3,Stadium Way,6457,1056,Brewer Park,6573
P3,Stadium Way,6986,1585,Brewer Park,7102
P3,Stadium Way,6663,1262,Brewer Park,6772
P3,Stadium Way,6287,886,Brewer Park,6400
P3,Stadium Way,6452,1051,Brewer Park,6564
P3,Stadium Way,5818,417,Brewer Park,5921
P3,Stadium Way,6692,1291,Brewer Park,6812
P3,Stadium Way,6174,773,Brewer Park,6284
P3,Stadium Way,6932,1531,Brewer Park,7040
P3,Stadium Way,6405,1004,Brewer Park,6521
P3,Stadium Way,6859,1458,Brewer Park,6971
P3,Stadium Way,6210,809,Brewer Park,6324
P3,Stadium Way,6084,683,Brewer Park,6198
P3,Stadium Way,6410,1009,Brewer Park,6530
P3,Stadium Way,5686,285,Brewer Park,5799
P3,Stadium Way,6718,1317,Brewer Park,6828
P3,Stadium Way,6715,1314,Brewer Park,6824
P3,Stadium Way,6634,1233,Brewer Park,6746
P3,Stadium Way,6493,1092,Brewer Park,6607
P3,Stadium Way,6921,1520,Brewer Park,7031
P3,Stadium Way,6959,1558,Brewer Park,7066
P3,Stadium Way,6530,1129,Brewer Park,6643
P3,Stadium Way,6013,612,Brewer Park,6126
P3,Stadium Way,6578,1177,Brewer Park,6689
P3,Stadium Way,6866,1465,Brewer Park,6980
P3,Stadium Way,6573,1172,Brewer Park,6681
P3,Stadium Way,6585,1184,Brewer Park,6694
P3,Stadium Way,6200,799,Brewer Park,6306
P3,Stadium Way,5868,467,Brewer Park,5984
P3,Stadium Way,6861,1460,Brewer Park,6976
P3,Stadium Way,5707,306,Brewer Park,5820
P3,Stadium Way,6744,1343,Brewer Park,6856
P3,Stadium Way,6607,1206,Brewer Park,6716
P3,Stadium Way,5842,441,Brewer Park,5957
P3,Stadium Way,6332,931,Brewer Park,6440
P3,Stadium Way,5967,566,Brewer Park,6075
P3,Stadium Way,6895,1494,Brewer Park,7006
P3,Stadium Way,6813,1412,Brewer Park,6928
P3,Stadium Way,6191,790,Brewer Park,6292
P3,Stadium Way,6612,1211,Brewer Park,6726
P3,Stadium Way,6878,1477,Brewer Park,6988
P3,Stadium Way,6908,1507,Brewer Park,7023
P3,Stadium Way,6031,630,Brewer Park,6144
P3,Stadium Way,6907,1506,Brewer Park,7020
P3,Stadium Way,6587,1186,Brewer Park,6699
P3,Stadium Way,6941,1540,Brewer Park,7053
P3,Stadium Way,6359,958,Brewer Park,6464
P3,Stadium Way,6849,1448,Brewer Park,6958
P3,Stadium Way,6746,1345,Brewer Park,6860
P3,Stadium Way,6764,1363,Brewer Park,6878
P3,Stadium Way,6810,1409,Brewer Park,6924
P3,Stadium Way,6992,1591,Brewer Park,7110
P3,Stadium Way,6661,1260,Brewer Park,6768
P3,Stadium Way,6092,691,Brewer Park,6208
P3,Stadium Way,5935,534,Brewer Park,6040
P3,Stadium Way,6788,1387,Brewer Park,6904
P3,Stadium Way,6299,898,Brewer Park,6415
P3,Stadium Way,6938,1537,Brewer Park,7049
P3,Stadium Way,6276,875,Brewer Park,6387
P3,Stadium Way,6565,1164,Brewer Park,6677
P3,Stadium Way,6688,1287,Brewer Park,6804
P3,Stadium Way,6403,1002,Brewer Park,6516
P3,Stadium Way,6207,806,Brewer Park,6319
P3,Stadium Way,6329,928,Brewer Park,6436
P3,Stadium Way,5697,296,Brewer Park,5812
P3,Stadium Way,6979,1578,Brewer Park,7092
P3,Stadium Way,7000,1599,Brewer Park,7114
P3,Stadium Way,6838,1437,Brewer Park,6950
P3,Stadium Way,6982,1581,Brewer Park,7097
P3,Stadium Way,6188,787,Brewer Park,6288
P3,Stadium Way,6559,1158,Brewer Park,6669
P3,Stadium Way,6781,1380,Brewer Park,6891
P3,Stadium Way,6248,847,Brewer Park,6362
