time,Library Rd & P1 to Library Rd & University Dr,Library Rd & P1 to Campus Ave & Library Rd,Library Rd & University Dr to Library Rd & P1,Campus Ave & Library Rd to Library Rd & P1,Campus Ave & Library Rd to Campus Ave & P2,Campus Ave & P2 to Campus Ave & University Dr,Campus Ave & University Dr to Library Rd & University Dr,Library Rd & University Dr to Campus Ave & University Dr,Campus Ave & University Dr to Raven Rd & University Dr,Raven Rd & University Dr to Campus Ave & University Dr,Raven Rd & University Dr to P3 & Raven Rd,P3 & Raven Rd to Raven Rd & University Dr,P3 & Raven Rd to Bronson Ave & Raven Rd,Library Rd & University Dr to Colonel By Dr & University Dr,Raven Rd & University Dr to P4 & University Dr,P4 & University Dr to Raven Rd & University Dr,P4 & University Dr to Stadium Way & University Dr,Stadium Way & University Dr to P4 & University Dr,Stadium Way & University Dr to P5 & Stadium Way,P5 & Stadium Way to Stadium Way & University Dr,P5 & Stadium Way to Bronson Ave & Stadium Way,Stadium Way & University Dr to Roundabout,Roundabout to Stadium Way & University Dr,Roundabout to Bronson Ave & University Dr,Roundabout to Campus Ave & P6,Campus Ave & P6 to Roundabout,Campus Ave & P6 to Campus Ave & Library Rd,Raven Rd & University Dr to Bronson Ave & Raven Rd
360.0,14.685527695035775,0.0,0.0,0.0,0.0,0.0,14.317102535064155,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,154.50956591386077,0.0,0.0,43.880979858243876,53.13182527247699,0.0,0.0,0.0
370.0,13.216974925532197,0.0,0.0,0.0,0.0,0.0,14.317102535064155,0.0,0.0,0.0,0.0,0.0,0.0,26.19429943344942,0.0,0.0,0.0,0.0,0.0,0.0,153.9822295114244,0.0,0.0,42.46546437894569,55.30047120196585,0.0,0.0,0.0
380.0,12.237939745863146,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,0.0,0.0,0.0,26.19429943344942,0.0,0.0,0.0,0.0,0.0,0.0,154.50956591386077,0.0,0.0,41.75770663929659,56.38479416671027,0.0,0.0,0.0
390.0,10.769386976359568,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,153.9822295114244,0.0,0.0,43.880979858243876,53.13182527247699,0.0,0.0,0.0
400.0,9.790351796690516,0.0,0.0,0.0,0.0,0.0,13.930153817900258,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,45.29649533754207,53.13182527247699,0.0,0.0,0.0
410.0,8.32179902718694,0.0,0.0,0.0,0.0,0.0,13.73667945931831,0.0,0.0,0.0,0.0,0.0,0.0,32.01525486310485,0.0,0.0,0.0,0.0,0.0,0.0,151.34554749924246,0.0,0.0,45.29649533754207,55.30047120196585,0.0,0.0,0.0
420.0,7.342763847517888,0.0,0.0,0.0,0.0,0.0,13.73667945931831,0.0,0.0,0.0,0.0,0.0,0.0,32.01525486310485,0.0,0.0,0.0,0.0,0.0,0.0,150.8182110968061,0.0,0.0,45.29649533754207,56.38479416671027,0.0,0.0,0.0
430.0,5.8742110780143095,0.0,0.0,0.0,0.0,0.0,13.73667945931831,0.0,0.0,0.0,0.0,0.0,0.0,32.01525486310485,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,45.29649533754207,56.38479416671027,0.0,0.0,0.0
440.0,4.405658308510732,0.0,0.0,0.0,0.0,0.0,14.317102535064155,0.0,0.0,0.0,0.0,0.0,0.0,32.01525486310485,0.0,0.0,0.0,0.0,0.0,0.0,152.92755670655163,0.0,0.0,43.880979858243876,56.38479416671027,0.0,0.0,0.0
450.0,2.9371055390071548,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,43.880979858243876,56.38479416671027,0.0,0.0,0.0
460.0,1.4685527695035774,0.0,0.0,0.0,0.0,0.0,15.477948686555843,0.0,0.0,0.0,0.0,0.0,0.0,32.01525486310485,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,42.46546437894569,56.38479416671027,0.0,0.0,0.0
470.0,0.0,0.0,0.0,0.0,0.0,0.0,15.477948686555843,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,153.9822295114244,0.0,0.0,42.46546437894569,55.30047120196585,0.0,0.0,0.0
480.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704051252228052,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,154.50956591386077,0.0,0.0,44.58873759789297,53.13182527247699,0.0,0.0,0.0
490.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73667945931831,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,153.9822295114244,0.0,0.0,44.58873759789297,54.21614823722142,0.0,0.0,0.0
500.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76930766640857,0.0,0.0,0.0,0.0,0.0,0.0,43.6571657224157,0.0,0.0,0.0,0.0,0.0,0.0,155.56423871873355,0.0,0.0,44.58873759789297,55.30047120196585,0.0,0.0,0.0
510.0,0.0,0.0,0.0,0.0,0.0,0.0,12.962782024990519,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,156.09157512116994,0.0,0.0,43.173222118594786,55.30047120196585,0.0,0.0,0.0
520.0,0.0,0.0,0.0,0.0,0.0,0.0,13.156256383572467,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,157.1462479260427,0.0,0.0,43.173222118594786,55.30047120196585,0.0,0.0,0.0
530.0,0.0,0.0,0.0,0.0,0.0,0.0,13.156256383572467,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,157.67358432847908,0.0,0.0,43.880979858243876,54.21614823722142,0.0,0.0,0.0
540.0,0.0,0.0,0.0,0.0,0.0,0.0,12.962782024990519,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,156.61891152360633,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
550.0,0.0,0.0,0.0,0.0,0.0,0.0,11.80193587349883,0.0,0.0,0.0,0.0,0.0,0.0,43.6571657224157,0.0,0.0,0.0,0.0,0.0,0.0,156.09157512116994,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
560.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83456408058909,0.0,0.0,0.0,0.0,0.0,0.0,49.478121152071125,0.0,0.0,0.0,0.0,0.0,0.0,156.61891152360633,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
570.0,0.0,0.0,0.0,0.0,0.0,0.0,10.060666646261298,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,156.09157512116994,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
580.0,0.0,0.0,0.0,0.0,0.0,0.0,9.480243570515453,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,155.56423871873355,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
590.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89982049476961,0.0,0.0,0.0,0.0,0.0,0.0,49.478121152071125,0.0,0.0,0.0,0.0,0.0,0.0,155.56423871873355,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
600.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93244870185987,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,155.56423871873355,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
610.0,0.0,0.0,0.0,0.0,0.0,0.0,6.965076908950129,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,154.50956591386077,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
620.0,0.0,0.0,0.0,0.0,0.0,0.0,6.384653833204285,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,155.03690231629716,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
630.0,0.0,0.0,0.0,0.0,0.0,0.0,5.804230757458441,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,153.45489310898802,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
640.0,0.0,0.0,0.0,0.0,0.0,0.0,5.030333323130649,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
650.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256435888802857,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
660.0,0.0,0.0,0.0,0.0,0.0,0.0,3.676012813057013,0.0,0.0,0.0,0.0,0.0,0.0,49.478121152071125,0.0,0.0,0.0,0.0,0.0,0.0,153.45489310898802,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
670.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7086410201472724,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,153.45489310898802,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
680.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9347435858194804,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,152.40022030411524,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1608461514916881,0.0,0.0,0.0,0.0,0.0,0.0,55.29907658172655,0.0,0.0,0.0,0.0,0.0,0.0,151.34554749924246,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804230757458441,0.0,0.0,0.0,0.0,0.0,0.0,52.38859886689884,0.0,0.0,0.0,0.0,0.0,0.0,151.34554749924246,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.478121152071125,0.0,0.0,0.0,0.0,0.0,0.0,149.76353829193332,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83621029276027,0.0,0.0,0.0,0.0,0.0,0.0,149.76353829193332,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.104777148277133,0.0,0.0,0.0,0.0,0.0,0.0,150.2908746943697,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46286628896628,0.0,0.0,0.0,0.0,0.0,0.0,148.70886548706054,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8209554296554264,0.0,0.0,0.0,0.0,0.0,0.0,147.65419268218778,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.65419268218778,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.599519877315,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.65419268218778,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.599519877315,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0721834748786,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.54484707244222,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.49017426756947,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.4355014626967,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.96283786513308,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9081650602603,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.4355014626967,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.3808286578239,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.85349225538755,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.32615585295116,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.27148304807838,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.79881945051477,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.744146645642,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68947384076924,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.63480103589646,0.0,0.0,43.880979858243876,55.30047120196585,0.0,0.0,0.0
