time_s,cars_on_campus,cumulative_spawned,cumulative_exited
360,2968,2000,232
361,2967,2000,233
362,2967,2000,233
363,2966,2000,234
364,2966,2000,234
365,2965,2000,235
366,2965,2000,235
367,2964,2000,236
368,2963,2000,237
369,2963,2000,237
370,2962,2000,238
371,2961,2000,239
372,2961,2000,239
373,2961,2000,239
374,2961,2000,239
375,2959,2000,241
376,2956,2000,244
377,2956,2000,244
378,2956,2000,244
379,2954,2000,246
380,2952,2000,248
381,2952,2000,248
382,2952,2000,248
383,2951,2000,249
384,2950,2000,250
385,2950,2000,250
386,2950,2000,250
387,2950,2000,250
388,2949,2000,251
389,2949,2000,251
390,2949,2000,251
391,2947,2000,253
392,2947,2000,253
393,2947,2000,253
394,2946,2000,254
395,2945,2000,255
396,2945,2000,255
397,2944,2000,256
398,2943,2000,257
399,2941,2000,259
400,2941,2000,259
401,2940,2000,260
402,2939,2000,261
403,2939,2000,261
404,2939,2000,261
405,2939,2000,261
406,2939,2000,261
407,2937,2000,263
408,2937,2000,263
409,2937,2000,263
410,2937,2000,263
411,2937,2000,263
412,2936,2000,264
413,2935,2000,265
414,2934,2000,266
415,2933,2000,267
416,2931,2000,269
417,2931,2000,269
418,2931,2000,269
419,2931,2000,269
420,2931,2000,269
421,2931,2000,269
422,2930,2000,270
423,2929,2000,271
424,2929,2000,271
425,2928,2000,272
426,2927,2000,273
427,2927,2000,273
428,2927,2000,273
429,2926,2000,274
430,2925,2000,275
431,2925,2000,275
432,2925,2000,275
433,2924,2000,276
434,2923,2000,277
435,2923,2000,277
436,2921,2000,279
437,2921,2000,279
438,2921,2000,279
439,2920,2000,280
440,2920,2000,280
441,2920,2000,280
442,2918,2000,282
443,2918,2000,282
444,2918,2000,282
445,2918,2000,282
446,2916,2000,284
447,2916,2000,284
448,2916,2000,284
449,2916,2000,284
450,2915,2000,285
451,2915,2000,285
452,2914,2000,286
453,2914,2000,286
454,2913,2000,287
455,2913,2000,287
456,2913,2000,287
457,2913,2000,287
458,2912,2000,288
459,2912,2000,288
460,2912,2000,288
461,2912,2000,288
462,2910,2000,290
463,2910,2000,290
464,2910,2000,290
465,2909,2000,291
466,2909,2000,291
467,2907,2000,293
468,2907,2000,293
469,2907,2000,293
470,2906,2000,294
471,2906,2000,294
472,2906,2000,294
473,2906,2000,294
474,2904,2000,296
475,2904,2000,296
476,2903,2000,297
477,2903,2000,297
478,2901,2000,299
479,2901,2000,299
480,2899,2000,301
481,2898,2000,302
482,2897,2000,303
483,2897,2000,303
484,2896,2000,304
485,2896,2000,304
486,2896,2000,304
487,2895,2000,305
488,2895,2000,305
489,2895,2000,305
490,2895,2000,305
491,2893,2000,307
492,2891,2000,309
493,2891,2000,309
494,2891,2000,309
495,2890,2000,310
496,2889,2000,311
497,2888,2000,312
498,2888,2000,312
499,2888,2000,312
500,2887,2000,313
501,2887,2000,313
502,2886,2000,314
503,2886,2000,314
504,2885,2000,315
505,2883,2000,317
506,2883,2000,317
507,2883,2000,317
508,2883,2000,317
509,2883,2000,317
510,2883,2000,317
511,2883,2000,317
512,2882,2000,318
513,2882,2000,318
514,2881,2000,319
515,2880,2000,320
516,2880,2000,320
517,2879,2000,321
518,2878,2000,322
519,2878,2000,322
520,2877,2000,323
521,2877,2000,323
522,2877,2000,323
523,2877,2000,323
524,2877,2000,323
525,2876,2000,324
526,2876,2000,324
527,2875,2000,325
528,2873,2000,327
529,2873,2000,327
530,2873,2000,327
531,2872,2000,328
532,2872,2000,328
533,2870,2000,330
534,2869,2000,331
535,2869,2000,331
536,2868,2000,332
537,2868,2000,332
538,2868,2000,332
539,2867,2000,333
540,2867,2000,333
541,2867,2000,333
542,2866,2000,334
543,2865,2000,335
544,2863,2000,337
545,2863,2000,337
546,2863,2000,337
547,2862,2000,338
548,2861,2000,339
549,2861,2000,339
550,2861,2000,339
551,2860,2000,340
552,2858,2000,342
553,2858,2000,342
554,2858,2000,342
555,2856,2000,344
556,2855,2000,345
557,2855,2000,345
558,2854,2000,346
559,2854,2000,346
560,2854,2000,346
561,2853,2000,347
562,2853,2000,347
563,2851,2000,349
564,2851,2000,349
565,2849,2000,351
566,2847,2000,353
567,2846,2000,354
568,2846,2000,354
569,2845,2000,355
570,2845,2000,355
571,2845,2000,355
572,2845,2000,355
573,2843,2000,357
574,2842,2000,358
575,2841,2000,359
576,2840,2000,360
577,2840,2000,360
578,2840,2000,360
579,2840,2000,360
580,2839,2000,361
581,2839,2000,361
582,2839,2000,361
583,2839,2000,361
584,2838,2000,362
585,2838,2000,362
586,2837,2000,363
587,2837,2000,363
588,2836,2000,364
589,2836,2000,364
590,2836,2000,364
591,2836,2000,364
592,2835,2000,365
593,2834,2000,366
594,2833,2000,367
595,2832,2000,368
596,2832,2000,368
597,2832,2000,368
598,2830,2000,370
599,2830,2000,370
600,2830,2000,370
601,2829,2000,371
602,2829,2000,371
603,2827,2000,373
604,2826,2000,374
605,2826,2000,374
606,2826,2000,374
607,2825,2000,375
608,2825,2000,375
609,2824,2000,376
610,2824,2000,376
611,2823,2000,377
612,2823,2000,377
613,2822,2000,378
614,2822,2000,378
615,2821,2000,379
616,2820,2000,380
617,2820,2000,380
618,2819,2000,381
619,2818,2000,382
620,2817,2000,383
621,2816,2000,384
622,2816,2000,384
623,2815,2000,385
624,2815,2000,385
625,2815,2000,385
626,2814,2000,386
627,2813,2000,387
628,2812,2000,388
629,2811,2000,389
630,2810,2000,390
631,2810,2000,390
632,2808,2000,392
633,2808,2000,392
634,2808,2000,392
635,2808,2000,392
636,2807,2000,393
637,2806,2000,394
638,2806,2000,394
639,2805,2000,395
640,2804,2000,396
641,2803,2000,397
642,2803,2000,397
643,2802,2000,398
644,2800,2000,400
645,2800,2000,400
646,2800,2000,400
647,2800,2000,400
648,2800,2000,400
649,2799,2000,401
650,2798,2000,402
651,2798,2000,402
652,2798,2000,402
653,2797,2000,403
654,2796,2000,404
655,2796,2000,404
656,2794,2000,406
657,2794,2000,406
658,2793,2000,407
659,2792,2000,408
660,2792,2000,408
661,2792,2000,408
662,2792,2000,408
663,2792,2000,408
664,2792,2000,408
665,2791,2000,409
666,2790,2000,410
667,2790,2000,410
668,2790,2000,410
669,2790,2000,410
670,2789,2000,411
671,2789,2000,411
672,2789,2000,411
673,2789,2000,411
674,2789,2000,411
675,2789,2000,411
676,2788,2000,412
677,2788,2000,412
678,2788,2000,412
679,2787,2000,413
680,2787,2000,413
681,2787,2000,413
682,2786,2000,414
683,2786,2000,414
684,2786,2000,414
685,2786,2000,414
686,2786,2000,414
687,2786,2000,414
688,2786,2000,414
689,2786,2000,414
690,2786,2000,414
691,2785,2000,415
692,2785,2000,415
693,2784,2000,416
694,2784,2000,416
695,2784,2000,416
696,2784,2000,416
697,2783,2000,417
698,2783,2000,417
699,2782,2000,418
700,2782,2000,418
701,2782,2000,418
702,2781,2000,419
703,2781,2000,419
704,2780,2000,420
705,2780,2000,420
706,2780,2000,420
707,2780,2000,420
708,2780,2000,420
709,2780,2000,420
710,2780,2000,420
711,2779,2000,421
712,2779,2000,421
713,2779,2000,421
714,2779,2000,421
715,2778,2000,422
716,2778,2000,422
717,2778,2000,422
718,2778,2000,422
719,2778,2000,422
720,2777,2000,423
721,2777,2000,423
722,2776,2000,424
723,2776,2000,424
724,2776,2000,424
725,2776,2000,424
726,2776,2000,424
727,2776,2000,424
728,2775,2000,425
729,2775,2000,425
730,2775,2000,425
731,2774,2000,426
732,2774,2000,426
733,2774,2000,426
734,2774,2000,426
735,2774,2000,426
736,2774,2000,426
737,2774,2000,426
738,2774,2000,426
739,2774,2000,426
740,2774,2000,426
741,2773,2000,427
742,2773,2000,427
743,2772,2000,428
744,2772,2000,428
745,2772,2000,428
746,2772,2000,428
747,2772,2000,428
748,2771,2000,429
749,2771,2000,429
750,2770,2000,430
751,2770,2000,430
752,2769,2000,431
753,2769,2000,431
754,2769,2000,431
755,2769,2000,431
756,2769,2000,431
757,2768,2000,432
758,2768,2000,432
759,2767,2000,433
760,2767,2000,433
761,2767,2000,433
762,2767,2000,433
763,2767,2000,433
764,2766,2000,434
765,2766,2000,434
766,2766,2000,434
767,2766,2000,434
768,2766,2000,434
769,2766,2000,434
770,2766,2000,434
771,2766,2000,434
772,2765,2000,435
773,2764,2000,436
774,2764,2000,436
775,2764,2000,436
776,2764,2000,436
777,2763,2000,437
778,2763,2000,437
779,2763,2000,437
780,2763,2000,437
781,2763,2000,437
782,2763,2000,437
783,2763,2000,437
784,2763,2000,437
785,2763,2000,437
786,2762,2000,438
787,2762,2000,438
788,2761,2000,439
789,2760,2000,440
790,2760,2000,440
791,2760,2000,440
792,2760,2000,440
793,2760,2000,440
794,2760,2000,440
795,2759,2000,441
796,2759,2000,441
797,2759,2000,441
798,2758,2000,442
799,2757,2000,443
800,2757,2000,443
801,2757,2000,443
802,2757,2000,443
803,2757,2000,443
804,2757,2000,443
805,2757,2000,443
806,2756,2000,444
807,2756,2000,444
808,2756,2000,444
809,2756,2000,444
810,2755,2000,445
811,2755,2000,445
812,2755,2000,445
813,2755,2000,445
814,2755,2000,445
815,2754,2000,446
816,2754,2000,446
817,2753,2000,447
818,2753,2000,447
819,2752,2000,448
820,2752,2000,448
821,2752,2000,448
822,2752,2000,448
823,2752,2000,448
824,2752,2000,448
825,2752,2000,448
826,2752,2000,448
827,2752,2000,448
828,2751,2000,449
829,2751,2000,449
830,2751,2000,449
831,2750,2000,450
832,2750,2000,450
833,2750,2000,450
834,2749,2000,451
835,2749,2000,451
836,2748,2000,452
837,2748,2000,452
838,2748,2000,452
839,2748,2000,452
840,2748,2000,452
841,2748,2000,452
842,2748,2000,452
843,2748,2000,452
844,2747,2000,453
845,2747,2000,453
846,2746,2000,454
847,2746,2000,454
848,2746,2000,454
849,2746,2000,454
850,2746,2000,454
851,2746,2000,454
852,2746,2000,454
853,2746,2000,454
854,2745,2000,455
855,2745,2000,455
856,2745,2000,455
857,2745,2000,455
858,2744,2000,456
859,2744,2000,456
860,2743,2000,457
861,2743,2000,457
862,2743,2000,457
863,2743,2000,457
864,2743,2000,457
865,2743,2000,457
866,2742,2000,458
867,2742,2000,458
868,2742,2000,458
869,2742,2000,458
870,2742,2000,458
871,2742,2000,458
872,2741,2000,459
873,2741,2000,459
874,2741,2000,459
875,2741,2000,459
876,2741,2000,459
877,2740,2000,460
878,2740,2000,460
879,2740,2000,460
880,2740,2000,460
881,2739,2000,461
882,2739,2000,461
883,2739,2000,461
884,2738,2000,462
885,2738,2000,462
886,2738,2000,462
887,2737,2000,463
888,2737,2000,463
889,2737,2000,463
890,2736,2000,464
891,2736,2000,464
892,2736,2000,464
893,2736,2000,464
894,2736,2000,464
895,2736,2000,464
896,2736,2000,464
897,2736,2000,464
898,2736,2000,464
899,2735,2000,465
900,2735,2000,465
901,2735,2000,465
902,2735,2000,465
903,2735,2000,465
904,2734,2000,466
905,2734,2000,466
906,2734,2000,466
907,2734,2000,466
908,2733,2000,467
909,2733,2000,467
910,2732,2000,468
911,2731,2000,469
912,2731,2000,469
913,2731,2000,469
914,2731,2000,469
915,2730,2000,470
916,2730,2000,470
917,2730,2000,470
918,2730,2000,470
919,2730,2000,470
920,2729,2000,471
921,2729,2000,471
922,2729,2000,471
923,2729,2000,471
924,2729,2000,471
925,2729,2000,471
926,2729,2000,471
927,2728,2000,472
928,2728,2000,472
929,2728,2000,472
930,2728,2000,472
931,2728,2000,472
932,2728,2000,472
933,2728,2000,472
934,2728,2000,472
935,2728,2000,472
936,2728,2000,472
937,2727,2000,473
938,2727,2000,473
939,2727,2000,473
940,2727,2000,473
941,2727,2000,473
942,2727,2000,473
943,2726,2000,474
944,2726,2000,474
945,2726,2000,474
946,2725,2000,475
947,2725,2000,475
948,2725,2000,475
949,2724,2000,476
950,2724,2000,476
951,2724,2000,476
952,2723,2000,477
953,2723,2000,477
954,2723,2000,477
955,2723,2000,477
956,2722,2000,478
957,2722,2000,478
958,2722,2000,478
959,2722,2000,478
960,2721,2000,479
961,2721,2000,479
962,2720,2000,480
963,2720,2000,480
964,2720,2000,480
965,2720,2000,480
966,2720,2000,480
967,2719,2000,481
968,2719,2000,481
969,2719,2000,481
970,2719,2000,481
971,2718,2000,482
972,2718,2000,482
973,2718,2000,482
974,2718,2000,482
975,2718,2000,482
976,2718,2000,482
977,2718,2000,482
978,2717,2000,483
979,2717,2000,483
980,2717,2000,483
981,2717,2000,483
982,2716,2000,484
983,2716,2000,484
984,2716,2000,484
985,2715,2000,485
986,2715,2000,485
987,2715,2000,485
988,2714,2000,486
989,2714,2000,486
990,2714,2000,486
991,2713,2000,487
992,2713,2000,487
993,2713,2000,487
994,2713,2000,487
995,2713,2000,487
996,2713,2000,487
997,2712,2000,488
998,2712,2000,488
999,2712,2000,488
1000,2712,2000,488
1001,2712,2000,488
1002,2712,2000,488
1003,2712,2000,488
1004,2712,2000,488
1005,2712,2000,488
1006,2712,2000,488
1007,2711,2000,489
1008,2711,2000,489
1009,2710,2000,490
1010,2710,2000,490
1011,2710,2000,490
1012,2710,2000,490
1013,2710,2000,490
1014,2710,2000,490
1015,2710,2000,490
1016,2710,2000,490
1017,2710,2000,490
1018,2710,2000,490
1019,2710,2000,490
1020,2710,2000,490
1021,2710,2000,490
1022,2710,2000,490
1023,2709,2000,491
1024,2709,2000,491
1025,2708,2000,492
1026,2708,2000,492
1027,2708,2000,492
1028,2707,2000,493
1029,2707,2000,493
1030,2706,2000,494
1031,2706,2000,494
1032,2706,2000,494
1033,2706,2000,494
1034,2706,2000,494
1035,2705,2000,495
1036,2705,2000,495
1037,2704,2000,496
1038,2704,2000,496
1039,2704,2000,496
1040,2703,2000,497
1041,2703,2000,497
1042,2702,2000,498
1043,2702,2000,498
1044,2702,2000,498
1045,2702,2000,498
1046,2701,2000,499
1047,2701,2000,499
1048,2701,2000,499
1049,2701,2000,499
1050,2701,2000,499
1051,2701,2000,499
1052,2701,2000,499
1053,2701,2000,499
1054,2700,2000,500
1055,2700,2000,500
1056,2699,2000,501
1057,2699,2000,501
1058,2699,2000,501
1059,2698,2000,502
1060,2698,2000,502
1061,2698,2000,502
1062,2698,2000,502
1063,2698,2000,502
1064,2698,2000,502
1065,2698,2000,502
1066,2698,2000,502
1067,2697,2000,503
1068,2697,2000,503
1069,2696,2000,504
1070,2696,2000,504
1071,2696,2000,504
1072,2695,2000,505
1073,2695,2000,505
1074,2695,2000,505
1075,2695,2000,505
1076,2695,2000,505
1077,2695,2000,505
1078,2695,2000,505
1079,2694,2000,506
1080,2694,2000,506
1081,2694,2000,506
1082,2693,2000,507
1083,2693,2000,507
1084,2693,2000,507
1085,2692,2000,508
1086,2692,2000,508
1087,2692,2000,508
1088,2692,2000,508
1089,2692,2000,508
1090,2692,2000,508
1091,2691,2000,509
1092,2691,2000,509
1093,2690,2000,510
1094,2690,2000,510
1095,2690,2000,510
1096,2690,2000,510
1097,2690,2000,510
1098,2689,2000,511
1099,2689,2000,511
1100,2689,2000,511
1101,2689,2000,511
1102,2688,2000,512
1103,2688,2000,512
1104,2688,2000,512
1105,2688,2000,512
1106,2688,2000,512
1107,2687,2000,513
1108,2687,2000,513
1109,2687,2000,513
1110,2686,2000,514
1111,2686,2000,514
1112,2686,2000,514
1113,2685,2000,515
1114,2684,2000,516
1115,2684,2000,516
1116,2684,2000,516
1117,2684,2000,516
1118,2684,2000,516
1119,2684,2000,516
1120,2684,2000,516
1121,2684,2000,516
1122,2684,2000,516
1123,2684,2000,516
1124,2684,2000,516
1125,2683,2000,517
1126,2682,2000,518
1127,2682,2000,518
1128,2682,2000,518
1129,2682,2000,518
1130,2682,2000,518
1131,2681,2000,519
1132,2681,2000,519
1133,2681,2000,519
1134,2680,2000,520
1135,2679,2000,521
1136,2679,2000,521
1137,2679,2000,521
1138,2678,2000,522
1139,2678,2000,522
1140,2678,2000,522
1141,2677,2000,523
1142,2677,2000,523
1143,2677,2000,523
1144,2676,2000,524
1145,2676,2000,524
1146,2676,2000,524
1147,2675,2000,525
1148,2675,2000,525
1149,2675,2000,525
1150,2675,2000,525
1151,2675,2000,525
1152,2675,2000,525
1153,2675,2000,525
1154,2674,2000,526
1155,2674,2000,526
1156,2674,2000,526
1157,2674,2000,526
1158,2674,2000,526
1159,2673,2000,527
1160,2673,2000,527
1161,2673,2000,527
1162,2673,2000,527
1163,2673,2000,527
1164,2673,2000,527
1165,2673,2000,527
1166,2673,2000,527
1167,2673,2000,527
1168,2673,2000,527
1169,2672,2000,528
1170,2672,2000,528
1171,2672,2000,528
1172,2672,2000,528
1173,2672,2000,528
1174,2672,2000,528
1175,2672,2000,528
1176,2672,2000,528
1177,2671,2000,529
1178,2670,2000,530
1179,2670,2000,530
1180,2670,2000,530
1181,2670,2000,530
1182,2669,2000,531
1183,2669,2000,531
1184,2669,2000,531
1185,2668,2000,532
1186,2668,2000,532
1187,2668,2000,532
1188,2668,2000,532
1189,2668,2000,532
1190,2668,2000,532
1191,2667,2000,533
1192,2667,2000,533
1193,2667,2000,533
1194,2667,2000,533
1195,2666,2000,534
1196,2666,2000,534
1197,2666,2000,534
1198,2665,2000,535
1199,2665,2000,535
1200,2665,2000,535
1201,2665,2000,535
1202,2665,2000,535
1203,2665,2000,535
1204,2665,2000,535
1205,2665,2000,535
1206,2664,2000,536
1207,2664,2000,536
1208,2664,2000,536
1209,2664,2000,536
1210,2663,2000,537
1211,2663,2000,537
1212,2663,2000,537
1213,2663,2000,537
1214,2662,2000,538
1215,2662,2000,538
1216,2662,2000,538
1217,2662,2000,538
1218,2661,2000,539
1219,2661,2000,539
1220,2660,2000,540
1221,2660,2000,540
1222,2660,2000,540
1223,2660,2000,540
1224,2660,2000,540
1225,2660,2000,540
1226,2659,2000,541
1227,2659,2000,541
1228,2659,2000,541
1229,2659,2000,541
1230,2659,2000,541
1231,2659,2000,541
1232,2659,2000,541
1233,2658,2000,542
1234,2658,2000,542
1235,2658,2000,542
1236,2658,2000,542
1237,2657,2000,543
1238,2657,2000,543
1239,2656,2000,544
1240,2656,2000,544
1241,2656,2000,544
1242,2656,2000,544
1243,2656,2000,544
1244,2655,2000,545
1245,2655,2000,545
1246,2655,2000,545
1247,2655,2000,545
1248,2654,2000,546
1249,2654,2000,546
1250,2654,2000,546
1251,2654,2000,546
1252,2653,2000,547
1253,2653,2000,547
1254,2653,2000,547
1255,2652,2000,548
1256,2652,2000,548
1257,2652,2000,548
1258,2652,2000,548
1259,2652,2000,548
1260,2652,2000,548
1261,2652,2000,548
1262,2652,2000,548
1263,2652,2000,548
1264,2652,2000,548
1265,2652,2000,548
1266,2651,2000,549
1267,2651,2000,549
1268,2650,2000,550
1269,2650,2000,550
1270,2650,2000,550
1271,2650,2000,550
1272,2650,2000,550
1273,2650,2000,550
1274,2649,2000,551
1275,2649,2000,551
1276,2649,2000,551
1277,2648,2000,552
1278,2648,2000,552
1279,2648,2000,552
1280,2648,2000,552
1281,2648,2000,552
1282,2648,2000,552
1283,2648,2000,552
1284,2647,2000,553
1285,2647,2000,553
1286,2647,2000,553
1287,2647,2000,553
1288,2647,2000,553
1289,2647,2000,553
1290,2647,2000,553
1291,2646,2000,554
1292,2646,2000,554
1293,2646,2000,554
1294,2646,2000,554
1295,2645,2000,555
1296,2645,2000,555
1297,2645,2000,555
1298,2645,2000,555
1299,2645,2000,555
1300,2644,2000,556
1301,2644,2000,556
1302,2643,2000,557
1303,2643,2000,557
1304,2642,2000,558
1305,2642,2000,558
1306,2642,2000,558
1307,2641,2000,559
1308,2640,2000,560
1309,2640,2000,560
1310,2640,2000,560
1311,2640,2000,560
1312,2640,2000,560
1313,2640,2000,560
1314,2640,2000,560
1315,2640,2000,560
1316,2640,2000,560
1317,2640,2000,560
1318,2640,2000,560
1319,2640,2000,560
1320,2639,2000,561
1321,2639,2000,561
1322,2639,2000,561
1323,2639,2000,561
1324,2638,2000,562
1325,2638,2000,562
1326,2638,2000,562
1327,2637,2000,563
1328,2637,2000,563
1329,2637,2000,563
1330,2637,2000,563
1331,2636,2000,564
1332,2636,2000,564
1333,2636,2000,564
1334,2636,2000,564
1335,2636,2000,564
1336,2635,2000,565
1337,2635,2000,565
1338,2635,2000,565
1339,2635,2000,565
1340,2635,2000,565
1341,2635,2000,565
1342,2634,2000,566
1343,2633,2000,567
1344,2633,2000,567
1345,2633,2000,567
1346,2632,2000,568
1347,2631,2000,569
1348,2631,2000,569
1349,2631,2000,569
1350,2631,2000,569
1351,2630,2000,570
1352,2630,2000,570
1353,2630,2000,570
1354,2630,2000,570
1355,2630,2000,570
1356,2630,2000,570
1357,2630,2000,570
1358,2630,2000,570
1359,2629,2000,571
1360,2629,2000,571
1361,2628,2000,572
1362,2628,2000,572
