startTime,endTime,spawningIntervalInMinutes,spawningAmount,hasBike,hasCar,prefersBike,prefersCar,usesBikeAndsdRide,usesOwnBikeOutside,usesOwnCar,source,destination,discriminator
18:00,20:30,2,20,0,0,0,0,0,0,0,"POLYGON((9.9905 53.5505,9.9920 53.5505,9.9920 53.5498,9.9905 53.5498,9.9905 53.5505))","POLYGON((9.992230367450674 53.550967416608785,9.993077605872003 53.55039694865533,9.993672555518117 53.55069672493096,9.992893096170604 53.55126495174483,9.992230367450674 53.550967416608785))",2
18:00,20:30,2,20,0,0,0,0,0,0,0,"POLYGON((9.9900 53.5520,9.9915 53.5520,9.9915 53.5513,9.9900 53.5513,9.9900 53.5520))","POLYGON((9.992230367450674 53.550967416608785,9.993077605872003 53.55039694865533,9.993672555518117 53.55069672493096,9.992893096170604 53.55126495174483,9.992230367450674 53.550967416608785))",3
18:00,20:30,2,20,0,0,0,0,0,0,0,"POLYGON((9.9940 53.5495,9.9955 53.5495,9.9955 53.5488,9.9940 53.5488,9.9940 53.5495))","POLYGON((9.992230367450674 53.550967416608785,9.993077605872003 53.55039694865533,9.993672555518117 53.55069672493096,9.992893096170604 53.55126495174483,9.992230367450674 53.550967416608785))",4
18:00,20:30,2,20,0,0,0,0,0,0,0,"POLYGON((9.9950 53.5515,9.9965 53.5515,9.9965 53.5508,9.9950 53.5508,9.9950 53.5515))","POLYGON((9.992230367450674 53.550967416608785,9.993077605872003 53.55039694865533,9.993672555518117 53.55069672493096,9.992893096170604 53.55126495174483,9.992230367450674 53.550967416608785))",5
