time,Library Rd & P1 to Library Rd & University Dr,Library Rd & P1 to Campus Ave & Library Rd,Library Rd & University Dr to Library Rd & P1,Campus Ave & Library Rd to Library Rd & P1,Campus Ave & Library Rd to Campus Ave & P2,Campus Ave & P2 to Campus Ave & University Dr,Campus Ave & University Dr to Library Rd & University Dr,Library Rd & University Dr to Campus Ave & University Dr,Campus Ave & University Dr to Raven Rd & University Dr,Raven Rd & University Dr to Campus Ave & University Dr,Raven Rd & University Dr to P3 & Raven Rd,P3 & Raven Rd to Raven Rd & University Dr,P3 & Raven Rd to Bronson Ave & Raven Rd,Library Rd & University Dr to Colonel By Dr & University Dr,Raven Rd & University Dr to P4 & University Dr,P4 & University Dr to Raven Rd & University Dr,P4 & University Dr to Stadium Way & University Dr,Stadium Way & University Dr to P4 & University Dr,Stadium Way & University Dr to P5 & Stadium Way,P5 & Stadium Way to Stadium Way & University Dr,P5 & Stadium Way to Bronson Ave & Stadium Way,Stadium Way & University Dr to Roundabout,Roundabout to Stadium Way & University Dr,Roundabout to Bronson Ave & University Dr,Roundabout to Campus Ave & P6,Campus Ave & P6 to Roundabout,Campus Ave & P6 to Campus Ave & Library Rd,Raven Rd & University Dr to Bronson Ave & Raven Rd
320.0,20.07022118321556,0.0,0.0,0.0,0.0,0.0,13.156256383572467,0.0,0.0,0.0,33.97394330099936,0.0,4.514290799320542,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.8182110968061,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,3.1578947368421053
330.0,20.07022118321556,0.0,0.0,0.0,0.0,0.0,13.349730742154415,0.0,0.0,0.0,32.35613647714224,0.0,6.019054399094056,29.104777148277133,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.34554749924246,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,2.807017543859649
340.0,19.58070359338103,0.0,0.0,0.0,0.0,0.0,13.930153817900258,0.0,0.0,0.0,30.73832965328513,0.0,6.771436198980813,29.104777148277133,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.34554749924246,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,2.807017543859649
350.0,18.112150823877457,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,29.12052282942802,0.0,7.52381799886757,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.87288390167885,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,3.1578947368421053
360.0,17.133115644208402,0.0,0.0,0.0,0.0,0.0,14.510576893646103,0.0,0.0,0.0,27.502716005570907,0.0,9.028581598641084,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.34554749924246,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,2.807017543859649
370.0,15.1750452848703,0.0,0.0,0.0,0.0,0.0,14.704051252228052,0.0,0.0,0.0,25.884909181713795,0.0,9.780963398527842,34.92573257793256,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.34554749924246,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,3.1578947368421053
380.0,13.706492515366723,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,24.267102357856682,0.0,12.79049059807487,37.83621029276027,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.40022030411524,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,2.807017543859649
390.0,12.237939745863146,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,22.64929553399957,0.0,13.542872397961625,37.83621029276027,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.92755670655163,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,2.807017543859649
400.0,11.258904566194094,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,21.031488710142458,0.0,13.542872397961625,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.92755670655163,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,3.508771929824561
410.0,9.790351796690516,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,19.413681886285346,0.0,12.79049059807487,26.19429943344942,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.40022030411524,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,4.56140350877193
420.0,8.32179902718694,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,18.33514400371394,0.0,14.295254197848383,26.19429943344942,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.40022030411524,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,4.2105263157894735
430.0,7.342763847517888,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,16.17806823857112,0.0,14.295254197848383,26.19429943344942,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.87288390167885,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,4.912280701754386
440.0,5.8742110780143095,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,14.56026141471401,0.0,14.295254197848383,26.19429943344942,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,152.40022030411524,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,5.263157894736842
450.0,4.405658308510732,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,14.56026141471401,0.0,14.295254197848383,29.104777148277133,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.8182110968061,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,5.964912280701754
460.0,3.4266231288416806,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,13.481723532142603,0.0,15.800017797621898,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.2908746943697,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,6.315789473684211
470.0,2.447587949172629,0.0,0.0,0.0,0.0,0.0,14.704051252228052,0.0,0.0,0.0,15.099530355999715,0.0,13.542872397961625,29.104777148277133,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.2908746943697,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,7.017543859649122
480.0,0.4895175898345258,0.0,0.0,0.0,0.0,0.0,14.89752561081,0.0,0.0,0.0,15.099530355999715,0.0,15.04763599773514,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,7.368421052631579
490.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704051252228052,0.0,0.0,0.0,15.099530355999715,0.0,14.295254197848383,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,7.368421052631579
500.0,0.0,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,14.56026141471401,0.0,14.295254197848383,37.83621029276027,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.8182110968061,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,7.719298245614035
510.0,0.0,0.0,0.0,0.0,0.0,0.0,13.349730742154415,0.0,0.0,0.0,14.56026141471401,0.0,14.295254197848383,43.6571657224157,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,151.34554749924246,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
520.0,0.0,0.0,0.0,0.0,0.0,0.0,12.575833307826622,0.0,0.0,0.0,15.099530355999715,0.0,14.295254197848383,49.478121152071125,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
530.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76930766640857,0.0,0.0,0.0,15.638799297285418,0.0,13.542872397961625,49.478121152071125,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
540.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76930766640857,0.0,0.0,0.0,17.25660612114253,0.0,12.79049059807487,46.56764343724341,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
550.0,0.0,0.0,0.0,0.0,0.0,0.0,11.608461514916883,0.0,0.0,0.0,16.717337179856827,0.0,14.295254197848383,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
560.0,0.0,0.0,0.0,0.0,0.0,0.0,10.254141004843246,0.0,0.0,0.0,16.17806823857112,0.0,14.295254197848383,64.0305097262097,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
570.0,0.0,0.0,0.0,0.0,0.0,0.0,9.673717929097402,0.0,0.0,0.0,16.717337179856827,0.0,13.542872397961625,61.12003201138198,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,148.70886548706054,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
580.0,0.0,0.0,0.0,0.0,0.0,0.0,9.093294853351559,0.0,0.0,0.0,17.795875062428234,0.0,13.542872397961625,55.29907658172655,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
590.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512871777605714,0.0,0.0,0.0,17.25660612114253,0.0,14.295254197848383,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
600.0,0.0,0.0,0.0,0.0,0.0,0.0,7.738974343277921,0.0,0.0,0.0,16.717337179856827,0.0,14.295254197848383,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
610.0,0.0,0.0,0.0,0.0,0.0,0.0,6.965076908950129,0.0,0.0,0.0,16.717337179856827,0.0,12.79049059807487,55.29907658172655,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.76353829193332,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
620.0,0.0,0.0,0.0,0.0,0.0,0.0,6.191179474622337,0.0,0.0,0.0,17.795875062428234,0.0,13.542872397961625,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.2908746943697,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
630.0,0.0,0.0,0.0,0.0,0.0,0.0,5.610756398876493,0.0,0.0,0.0,16.717337179856827,0.0,12.79049059807487,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.8182110968061,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
640.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6433846059667525,0.0,0.0,0.0,16.17806823857112,0.0,12.79049059807487,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,150.8182110968061,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
650.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8694871716389607,0.0,0.0,0.0,15.099530355999715,0.0,15.04763599773514,58.209554296554266,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.070175438596491
660.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0955897373111685,0.0,0.0,0.0,14.56026141471401,0.0,14.295254197848383,55.29907658172655,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
670.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5151666615653245,0.0,0.0,0.0,15.638799297285418,0.0,13.542872397961625,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
680.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1282179444014284,0.0,0.0,0.0,16.17806823857112,0.0,14.295254197848383,46.56764343724341,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,149.23620188949693,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1608461514916881,0.0,0.0,0.0,16.717337179856827,0.0,13.542872397961625,52.38859886689884,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,148.70886548706054,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38694871716389606,0.0,0.0,0.0,16.717337179856827,0.0,13.542872397961625,49.478121152071125,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,147.1268562797514,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.473684210526315
710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25660612114253,0.0,12.038108798188112,43.6571657224157,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,147.1268562797514,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.473684210526315
720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25660612114253,0.0,12.038108798188112,32.01525486310485,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,147.1268562797514,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17806823857112,0.0,11.285726998301355,20.373344003793992,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,147.65419268218778,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17806823857112,0.0,13.542872397961625,8.73143314448314,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,146.0721834748786,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.070175438596491
750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.638799297285418,0.0,13.542872397961625,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,146.0721834748786,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17806823857112,0.0,13.542872397961625,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,146.599519877315,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25660612114253,0.0,14.295254197848383,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,146.0721834748786,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17806823857112,0.0,13.542872397961625,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,145.54484707244222,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,9.12280701754386
790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.717337179856827,0.0,13.542872397961625,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,145.54484707244222,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.771929824561402
800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25660612114253,0.0,14.295254197848383,0.0,8.390861794496688,0.0,15.089784276525524,0.0,13.64277905675755,0.0,144.49017426756947,15.038418605681654,0.0,0.0,112.76958833342054,0.0,0.0,8.421052631578947
