lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P7,Colonel By,9951,9890,Brewer Park,10707
P7,Stadium Way,11920,11859,Brewer Park,12027
P4,Stadium Way,4636,4575,Brewer Park,4748
P6,Stadium Way,7178,7117,Brewer Park,7291
P5,Stadium Way,2315,2254,Brewer Park,2410
P5,Stadium Way,1380,1319,Brewer Park,1486
P6,Stadium Way,7038,6977,Brewer Park,7149
P4,Stadium Way,4194,4133,Brewer Park,4302
P2,Colonel By,545,484,Hogs Back Plaza (SW dest.),943
P5,Stadium Way,2178,2117,Brewer Park,2289
P5,Stadium Way,1883,1822,Brewer Park,1996
P7,Stadium Way,9843,9782,Brewer Park,9952
P5,Stadium Way,2865,2804,Brewer Park,2979
P3,Raven Rd emergency,438,377,Brewer Park,1021
P7,Stadium Way,8283,8222,Brewer Park,8394
P3,Raven Rd emergency,654,593,Brewer Park,1288
P6,Stadium Way,6391,6330,Brewer Park,6494
P7,Stadium Way,8761,8700,Brewer Park,8870
P5,Stadium Way,573,512,Brewer Park,689
P6,Stadium Way,7403,7342,Brewer Park,7513
P7,Stadium Way,9084,9023,Brewer Park,9191
P3,Raven Rd emergency,1023,962,Brewer Park,1644
P6,Stadium Way,6483,6422,Brewer Park,6586
P5,Stadium Way,3595,3534,Brewer Park,3710
P6,Stadium Way,6538,6477,Brewer Park,6641
P6,Stadium Way,6812,6751,Brewer Park,6923
P7,Stadium Way,11880,11819,Brewer Park,11993
P3,Raven Rd emergency,123,62,Brewer Park,240
P6,Stadium Way,6740,6679,Brewer Park,6859
P6,Stadium Way,7348,7287,Brewer Park,7466
P6,Stadium Way,5376,5315,Brewer Park,5486
P7,Stadium Way,10092,10031,Brewer Park,10198
P3,Raven Rd emergency,177,116,Brewer Park,343
P6,Stadium Way,6117,6056,Brewer Park,6228
P6,Stadium Way,6682,6621,Brewer Park,6795
P5,Stadium Way,1981,1920,Brewer Park,2096
P6,Stadium Way,7794,7733,Brewer Park,7902
P3,Raven Rd emergency,297,236,Brewer Park,633
P7,Stadium Way,10564,10503,Brewer Park,10672
P7,Stadium Way,10994,10933,Brewer Park,11106
P6,Stadium Way,6487,6426,Brewer Park,6590
P7,Stadium Way,11137,11076,Brewer Park,11245
P4,Stadium Way,4289,4228,Brewer Park,4401
P5,Stadium Way,3299,3238,Brewer Park,3412
P7,Stadium Way,10281,10220,Brewer Park,10390
P6,Stadium Way,6489,6428,Brewer Park,6594
P7,Stadium Way,11154,11093,Brewer Park,11258
P6,Stadium Way,5523,5462,Brewer Park,5627
P6,Stadium Way,5945,5884,Brewer Park,6057
P7,Stadium Way,9463,9402,Brewer Park,9571
P6,Stadium Way,5858,5797,Brewer Park,5968
P5,Stadium Way,2019,1958,Brewer Park,2134
P5,Stadium Way,3796,3735,Brewer Park,3898
P7,Stadium Way,8367,8306,Brewer Park,8478
P2,Colonel By,539,478,Hogs Back Plaza (SW dest.),934
P5,Stadium Way,1825,1764,Brewer Park,1934
P7,Stadium Way,9927,9866,Brewer Park,10036
P4,Stadium Way,4743,4682,Brewer Park,4855
P6,Stadium Way,5752,5691,Brewer Park,5868
P5,Stadium Way,3598,3537,Brewer Park,3714
P5,Stadium Way,2579,2518,Brewer Park,2691
P6,Stadium Way,4735,4674,Brewer Park,4847
P6,Stadium Way,4245,4184,Brewer Park,4356
P7,Stadium Way,8290,8229,Brewer Park,8398
P6,Stadium Way,5334,5273,Brewer Park,5447
P7,Stadium Way,11277,11216,Brewer Park,11392
P3,Raven Rd emergency,190,129,Brewer Park,385
P5,Stadium Way,3689,3628,Brewer Park,3804
P5,Stadium Way,1846,1785,Brewer Park,1953
P5,Stadium Way,3814,3753,Brewer Park,3919
P1,Colonel By,127,66,Hogs Back Plaza (SW dest.),305
P4,Stadium Way,4380,4319,Brewer Park,4493
P6,Stadium Way,5766,5705,Brewer Park,5876
P6,Stadium Way,5896,5835,Brewer Park,6012
P7,Stadium Way,10156,10095,Brewer Park,10264
P7,Stadium Way,11171,11110,Brewer Park,11270
P3,Raven Rd emergency,221,160,Brewer Park,448
P6,Stadium Way,6403,6342,Brewer Park,6510
P6,Stadium Way,5803,5742,Brewer Park,5915
P5,Stadium Way,3850,3789,Brewer Park,3957
P7,Stadium Way,10443,10382,Brewer Park,10559
P5,Stadium Way,2459,2398,Brewer Park,2572
P7,Stadium Way,8804,8743,Brewer Park,8915
P3,Raven Rd emergency,831,770,Brewer Park,1421
P7,Stadium Way,11320,11259,Brewer Park,11432
P7,Stadium Way,10360,10299,Brewer Park,10464
P6,Stadium Way,4392,4331,Brewer Park,4502
P7,Stadium Way,11274,11213,Brewer Park,11384
P7,Stadium Way,9265,9204,Brewer Park,9365
P1,Colonel By,335,274,Hogs Back Plaza (SW dest.),579
P7,Stadium Way,8387,8326,Brewer Park,8491
P3,Raven Rd emergency,326,265,Brewer Park,742
P5,Stadium Way,3375,3314,Brewer Park,3482
P6,Stadium Way,5584,5523,Brewer Park,5686
P7,Stadium Way,11797,11736,Brewer Park,11909
P7,Stadium Way,11315,11254,Brewer Park,11427
P6,Stadium Way,5921,5860,Brewer Park,6039
P6,Stadium Way,6498,6437,Brewer Park,6602
P7,Colonel By,11767,11706,Brewer Park,12542
P5,Stadium Way,3232,3171,Brewer Park,3344
P6,Stadium Way,7175,7114,Brewer Park,7286
P2,Colonel By,565,504,Hogs Back Plaza (SW dest.),982
P7,Stadium Way,12900,12839,Brewer Park,13003
P6,Stadium Way,5879,5818,Brewer Park,5989
P5,Stadium Way,1643,1582,Brewer Park,1761
P5,Stadium Way,2756,2695,Brewer Park,2866
P7,Stadium Way,11705,11644,Brewer Park,11812
P5,Stadium Way,2155,2094,Brewer Park,2264
P6,Stadium Way,7246,7185,Brewer Park,7354
P7,Stadium Way,12715,12654,Brewer Park,12827
P5,Stadium Way,2856,2795,Brewer Park,2966
P5,Stadium Way,919,858,Brewer Park,1032
P7,Stadium Way,11375,11314,Brewer Park,11490
P6,Stadium Way,5016,4955,Brewer Park,5134
P7,Stadium Way,10624,10563,Brewer Park,10739
P5,Stadium Way,1443,1382,Brewer Park,1561
P6,Stadium Way,5570,5509,Brewer Park,5677
P5,Stadium Way,2085,2024,Brewer Park,2197
P5,Stadium Way,3440,3379,Brewer Park,3546
P7,Stadium Way,8776,8715,Brewer Park,8889
P6,Stadium Way,6152,6091,Brewer Park,6257
P7,Stadium Way,8783,8722,Brewer Park,8898
P7,Stadium Way,8973,8912,Brewer Park,9075
P6,Stadium Way,6508,6447,Brewer Park,6615
P1,Colonel By,342,281,Hogs Back Plaza (SW dest.),591
P3,Raven Rd emergency,737,676,Brewer Park,1349
P6,Stadium Way,4412,4351,Brewer Park,4523
P6,Stadium Way,7919,7858,Brewer Park,8035
P6,Stadium Way,6839,6778,Brewer Park,6945
P5,Stadium Way,2264,2203,Brewer Park,2361
P5,Stadium Way,366,305,Brewer Park,477
P6,Stadium Way,5638,5577,Brewer Park,5749
P7,Stadium Way,9974,9913,Brewer Park,10077
P6,Stadium Way,5422,5361,Brewer Park,5534
P7,Stadium Way,10261,10200,Brewer Park,10368
P5,Stadium Way,993,932,Brewer Park,1110
P5,Stadium Way,3266,3205,Brewer Park,3373
P6,Stadium Way,4263,4202,Brewer Park,4370
P6,Stadium Way,7242,7181,Brewer Park,7350
P7,Stadium Way,9851,9790,Brewer Park,9965
P7,Colonel By,11867,11806,Brewer Park,12662
P7,Stadium Way,10371,10310,Brewer Park,10480
P5,Stadium Way,2233,2172,Brewer Park,2336
P7,Stadium Way,8452,8391,Brewer Park,8555
P7,Stadium Way,9955,9894,Brewer Park,10060
P6,Stadium Way,8076,8015,Brewer Park,8184
P7,Stadium Way,9717,9656,Brewer Park,9825
P4,Stadium Way,4747,4686,Brewer Park,4859
P7,Stadium Way,9890,9829,Brewer Park,10003
P3,Raven Rd emergency,555,494,Brewer Park,1183
P6,Stadium Way,6023,5962,Brewer Park,6132
P5,Stadium Way,1048,987,Brewer Park,1157
P6,Stadium Way,7271,7210,Brewer Park,7379
P7,Colonel By,10007,9946,Brewer Park,10764
P5,Stadium Way,1188,1127,Brewer Park,1297
P7,Stadium Way,11782,11721,Brewer Park,11892
P6,Stadium Way,6577,6516,Brewer Park,6684
P5,Stadium Way,2235,2174,Brewer Park,2340
P6,Stadium Way,5704,5643,Brewer Park,5822
P7,Stadium Way,8954,8893,Brewer Park,9058
P6,Stadium Way,4733,4672,Brewer Park,4843
P7,Colonel By,11947,11886,Brewer Park,12752
P7,Stadium Way,9543,9482,Brewer Park,9650
P5,Stadium Way,148,87,Brewer Park,175
P7,Stadium Way,8312,8251,Brewer Park,8420
P5,Stadium Way,2965,2904,Brewer Park,3077
P6,Stadium Way,5247,5186,Brewer Park,5351
P7,Stadium Way,11081,11020,Brewer Park,11190
P7,Stadium Way,11283,11222,Brewer Park,11397
P7,Stadium Way,11613,11552,Brewer Park,11720
P5,Stadium Way,3432,3371,Brewer Park,3542
P6,Stadium Way,6829,6768,Brewer Park,6940
P5,Stadium Way,1779,1718,Brewer Park,1902
P7,Stadium Way,11972,11911,Brewer Park,12082
P6,Stadium Way,4179,4118,Brewer Park,4285
P6,Stadium Way,4243,4182,Brewer Park,4352
P6,Stadium Way,4135,4074,Brewer Park,4243
P3,Raven Rd emergency,374,313,Brewer Park,837
P5,Stadium Way,3035,2974,Brewer Park,3134
P7,Stadium Way,8390,8329,Brewer Park,8495
P5,Stadium Way,3893,3832,Brewer Park,3996
P7,Stadium Way,8463,8402,Brewer Park,8568
P6,Stadium Way,6327,6266,Brewer Park,6430
P6,Stadium Way,6081,6020,Brewer Park,6201
P5,Stadium Way,2221,2160,Brewer Park,2323
P6,Stadium Way,6214,6153,Brewer Park,6326
P7,Stadium Way,8426,8365,Brewer Park,8537
P5,Stadium Way,3747,3686,Brewer Park,3857
P6,Stadium Way,6132,6071,Brewer Park,6235
P7,Stadium Way,9340,9279,Brewer Park,9452
P7,Stadium Way,10140,10079,Brewer Park,10244
P1,Colonel By,327,266,Hogs Back Plaza (SW dest.),565
P6,Stadium Way,6460,6399,Brewer Park,6563
P7,Stadium Way,11622,11561,Brewer Park,11737
P7,Stadium Way,11844,11783,Brewer Park,11957
P7,Stadium Way,8548,8487,Brewer Park,8656
P7,Stadium Way,9712,9651,Brewer Park,9821
P6,Stadium Way,6358,6297,Brewer Park,6464
P2,Colonel By,516,455,Hogs Back Plaza (SW dest.),878
P7,Stadium Way,8555,8494,Brewer Park,8669
P3,Raven Rd emergency,257,196,Brewer Park,532
P6,Stadium Way,5097,5036,Brewer Park,5216
P6,Stadium Way,5587,5526,Brewer Park,5690
P6,Stadium Way,6233,6172,Brewer Park,6343
P7,Stadium Way,8639,8578,Brewer Park,8748
P4,Stadium Way,4432,4371,Brewer Park,4540
P1,Colonel By,287,226,Hogs Back Plaza (SW dest.),512
P7,Stadium Way,11433,11372,Brewer Park,11550
P6,Stadium Way,5004,4943,Brewer Park,5117
P2,Colonel By,183,122,Hogs Back Plaza (SW dest.),730
P7,Colonel By,10105,10044,Brewer Park,10880
P6,Stadium Way,7193,7132,Brewer Park,7309
P6,Stadium Way,7831,7770,Brewer Park,7940
P7,Stadium Way,12912,12851,Brewer Park,13016
P6,Stadium Way,5941,5880,Brewer Park,6052
P6,Stadium Way,7511,7450,Brewer Park,7617
P7,Stadium Way,8509,8448,Brewer Park,8618
P7,Stadium Way,3733,3672,Brewer Park,3844
P6,Stadium Way,6374,6313,Brewer Park,6481
P7,Stadium Way,8836,8775,Brewer Park,8943
P6,Stadium Way,5172,5111,Brewer Park,5276
P6,Stadium Way,6511,6450,Brewer Park,6623
P7,Stadium Way,11313,11252,Brewer Park,11423
P5,Stadium Way,1291,1230,Brewer Park,1399
P6,Stadium Way,7635,7574,Brewer Park,7745
P7,Stadium Way,9330,9269,Brewer Park,9435
P5,Stadium Way,161,100,Brewer Park,196
P7,Stadium Way,10115,10054,Brewer Park,10219
P7,Stadium Way,9680,9619,Brewer Park,9790
P7,Stadium Way,12120,12059,Brewer Park,12235
P2,Colonel By,639,578,Hogs Back Plaza (SW dest.),1106
P3,Raven Rd emergency,185,124,Brewer Park,359
P6,Stadium Way,4985,4924,Brewer Park,5099
P3,Raven Rd emergency,106,45,Brewer Park,209
P5,Stadium Way,3071,3010,Brewer Park,3181
P7,Stadium Way,8798,8737,Brewer Park,8906
P2,Colonel By,523,462,Hogs Back Plaza (SW dest.),899
P7,Stadium Way,8441,8380,Brewer Park,8550
P5,Stadium Way,744,683,Brewer Park,862
P5,Stadium Way,2012,1951,Brewer Park,2127
P7,Stadium Way,9114,9053,Brewer Park,9221
P6,Stadium Way,6416,6355,Brewer Park,6522
P6,Stadium Way,5634,5573,Brewer Park,5744
P7,Stadium Way,9580,9519,Brewer Park,9690
P6,Stadium Way,5231,5170,Brewer Park,5339
P3,Raven Rd emergency,1203,1142,Brewer Park,1816
P7,Stadium Way,10326,10265,Brewer Park,10437
P4,Stadium Way,4569,4508,Brewer Park,4677
P7,Colonel By,11624,11563,Brewer Park,12416
P5,Stadium Way,3659,3598,Brewer Park,3764
P6,Stadium Way,4336,4275,Brewer Park,4441
P7,Stadium Way,11963,11902,Brewer Park,12070
P6,Stadium Way,4270,4209,Brewer Park,4379
P6,Stadium Way,6036,5975,Brewer Park,6140
P3,Raven Rd emergency,263,202,Brewer Park,540
P6,Stadium Way,5257,5196,Brewer Park,5360
P6,Stadium Way,7524,7463,Brewer Park,7634
P7,Stadium Way,12877,12816,Brewer Park,12983
P5,Stadium Way,567,506,Brewer Park,685
P5,Stadium Way,2994,2933,Brewer Park,3098
P7,Stadium Way,9780,9719,Brewer Park,9891
P5,Stadium Way,2547,2486,Brewer Park,2652
P5,Stadium Way,2830,2769,Brewer Park,2948
P6,Stadium Way,4465,4404,Brewer Park,4573
P6,Stadium Way,6710,6649,Brewer Park,6827
P2,Colonel By,517,456,Hogs Back Plaza (SW dest.),882
P7,Stadium Way,10593,10532,Brewer Park,10698
P5,Stadium Way,199,138,Brewer Park,252
P7,Stadium Way,10588,10527,Brewer Park,10694
P6,Stadium Way,5084,5023,Brewer Park,5203
P7,Stadium Way,10111,10050,Brewer Park,10211
P7,Stadium Way,10312,10251,Brewer Park,10420
P7,Colonel By,11557,11496,Brewer Park,12346
P7,Stadium Way,10013,9952,Brewer Park,10123
P7,Stadium Way,8439,8378,Brewer Park,8546
P7,Stadium Way,9389,9328,Brewer Park,9493
P5,Stadium Way,3516,3455,Brewer Park,3634
P5,Stadium Way,3724,3663,Brewer Park,3836
P7,Stadium Way,8782,8721,Brewer Park,8894
P6,Stadium Way,6292,6231,Brewer Park,6413
P7,Colonel By,10051,9990,Brewer Park,10824
P5,Stadium Way,3458,3397,Brewer Park,3572
P7,Colonel By,11892,11831,Brewer Park,12693
P6,Stadium Way,4687,4626,Brewer Park,4799
P5,Stadium Way,3593,3532,Brewer Park,3706
P7,Stadium Way,11426,11365,Brewer Park,11541
P1,Colonel By,390,329,Hogs Back Plaza (SW dest.),646
P6,Stadium Way,4142,4081,Brewer Park,4255
P5,Stadium Way,3742,3681,Brewer Park,3853
P7,Stadium Way,11178,11117,Brewer Park,11286
P6,Stadium Way,4757,4696,Brewer Park,4864
P5,Stadium Way,2800,2739,Brewer Park,2901
P6,Stadium Way,7317,7256,Brewer Park,7432
P6,Stadium Way,7654,7593,Brewer Park,7762
P7,Stadium Way,12803,12742,Brewer Park,12911
P6,Stadium Way,5227,5166,Brewer Park,5330
P3,Raven Rd emergency,339,278,Brewer Park,758
P5,Stadium Way,807,746,Brewer Park,920
P7,Stadium Way,12134,12073,Brewer Park,12247
P5,Stadium Way,3863,3802,Brewer Park,3970
P7,Stadium Way,4117,4056,Brewer Park,4222
P6,Stadium Way,5981,5920,Brewer Park,6098
P5,Stadium Way,159,98,Brewer Park,192
P2,Colonel By,612,551,Hogs Back Plaza (SW dest.),1060
P3,Raven Rd emergency,646,585,Brewer Park,1270
P7,Stadium Way,9786,9725,Brewer Park,9901
P2,Colonel By,528,467,Hogs Back Plaza (SW dest.),907
P7,Stadium Way,8647,8586,Brewer Park,8756
P7,Stadium Way,8868,8807,Brewer Park,8985
P5,Stadium Way,834,773,Brewer Park,947
P5,Stadium Way,870,809,Brewer Park,979
P6,Stadium Way,6609,6548,Brewer Park,6728
P7,Stadium Way,9994,9933,Brewer Park,10101
P6,Stadium Way,7170,7109,Brewer Park,7281
P6,Stadium Way,7593,7532,Brewer Park,7706
P5,Stadium Way,1800,1739,Brewer Park,1914
P7,Stadium Way,11736,11675,Brewer Park,11840
P6,Stadium Way,5071,5010,Brewer Park,5191
P7,Stadium Way,9169,9108,Brewer Park,9285
P4,Stadium Way,4488,4427,Brewer Park,4604
P7,Stadium Way,12903,12842,Brewer Park,13007
P7,Stadium Way,11786,11725,Brewer Park,11900
P7,Stadium Way,12839,12778,Brewer Park,12950
P4,Stadium Way,4798,4737,Brewer Park,4912
P6,Stadium Way,4788,4727,Brewer Park,4904
P3,Raven Rd emergency,509,448,Brewer Park,1162
P6,Stadium Way,7070,7009,Brewer Park,7182
P7,Stadium Way,9036,8975,Brewer Park,9144
P6,Stadium Way,7061,7000,Brewer Park,7177
P7,Colonel By,10030,9969,Brewer Park,10799
P7,Stadium Way,9793,9732,Brewer Park,9905
P7,Stadium Way,12780,12719,Brewer Park,12889
P6,Stadium Way,7590,7529,Brewer Park,7702
P6,Stadium Way,5836,5775,Brewer Park,5946
P5,Stadium Way,3042,2981,Brewer Park,3151
P1,Colonel By,263,202,Hogs Back Plaza (SW dest.),481
P7,Stadium Way,12071,12010,Brewer Park,12182
P3,Raven Rd emergency,916,855,Brewer Park,1512
P7,Colonel By,11975,11914,Brewer Park,12783
P3,Raven Rd emergency,636,575,Brewer Park,1249
P3,Raven Rd emergency,168,107,Brewer Park,320
P5,Stadium Way,2807,2746,Brewer Park,2913
P5,Stadium Way,2918,2857,Brewer Park,3029
P6,Stadium Way,8004,7943,Brewer Park,8107
P7,Stadium Way,10398,10337,Brewer Park,10502
P7,Colonel By,10065,10004,Brewer Park,10842
P5,Stadium Way,2980,2919,Brewer Park,3088
P7,Stadium Way,11404,11343,Brewer Park,11515
P7,Stadium Way,9405,9344,Brewer Park,9511
P5,Stadium Way,3186,3125,Brewer Park,3306
P7,Stadium Way,8271,8210,Brewer Park,8384
P7,Stadium Way,11996,11935,Brewer Park,12103
P6,Stadium Way,6275,6214,Brewer Park,6391
P5,Stadium Way,3230,3169,Brewer Park,3340
P5,Stadium Way,894,833,Brewer Park,1003
P5,Stadium Way,2890,2829,Brewer Park,2997
P2,Colonel By,513,452,Hogs Back Plaza (SW dest.),873
P2,Colonel By,333,272,Hogs Back Plaza (SW dest.),806
P7,Stadium Way,11592,11531,Brewer Park,11698
P5,Stadium Way,351,290,Brewer Park,465
P5,Stadium Way,1784,1723,Brewer Park,1906
P7,Colonel By,11715,11654,Brewer Park,12511
P4,Stadium Way,4608,4547,Brewer Park,4721
P7,Stadium Way,10238,10177,Brewer Park,10342
P6,Stadium Way,8009,7948,Brewer Park,8111
P7,Stadium Way,12754,12693,Brewer Park,12863
P6,Stadium Way,7847,7786,Brewer Park,7957
P5,Stadium Way,3163,3102,Brewer Park,3269
P5,Stadium Way,3265,3204,Brewer Park,3369
P3,Raven Rd emergency,249,188,Brewer Park,506
P5,Stadium Way,2155,2094,Brewer Park,2252
P5,Stadium Way,2102,2041,Brewer Park,2213
P7,Stadium Way,10378,10317,Brewer Park,10490
P7,Stadium Way,9819,9758,Brewer Park,9927
P7,Stadium Way,9293,9232,Brewer Park,9400
P6,Stadium Way,8055,7994,Brewer Park,8166
P5,Stadium Way,3712,3651,Brewer Park,3823
P6,Stadium Way,6882,6821,Brewer Park,6991
P7,Stadium Way,12033,11972,Brewer Park,12143
P7,Colonel By,11986,11925,Brewer Park,12795
P3,Raven Rd emergency,353,292,Brewer Park,789
P5,Stadium Way,2642,2581,Brewer Park,2749
P4,Stadium Way,4003,3942,Brewer Park,4110
P7,Stadium Way,12140,12079,Brewer Park,12252
P7,Stadium Way,12163,12102,Brewer Park,12279
P5,Stadium Way,3785,3724,Brewer Park,3886
P6,Stadium Way,6262,6201,Brewer Park,6375
P5,Stadium Way,3637,3576,Brewer Park,3750
P6,Stadium Way,7093,7032,Brewer Park,7207
P6,Stadium Way,6765,6704,Brewer Park,6873
P4,Stadium Way,2672,2611,Brewer Park,2784
P3,Raven Rd emergency,456,395,Brewer Park,1067
P7,Colonel By,10268,10207,Brewer Park,11049
P7,Stadium Way,12103,12042,Brewer Park,12218
P6,Stadium Way,5841,5780,Brewer Park,5955
P6,Stadium Way,5090,5029,Brewer Park,5207
P6,Stadium Way,7941,7880,Brewer Park,8051
P6,Stadium Way,8082,8021,Brewer Park,8193
P5,Stadium Way,3178,3117,Brewer Park,3289
P7,Stadium Way,8551,8490,Brewer Park,8661
P7,Stadium Way,11670,11609,Brewer Park,11778
P7,Stadium Way,8824,8763,Brewer Park,8932
P4,Stadium Way,4562,4501,Brewer Park,4673
P5,Stadium Way,2587,2526,Brewer Park,2699
P5,Stadium Way,2434,2373,Brewer Park,2546
P1,Colonel By,338,277,Hogs Back Plaza (SW dest.),582
P7,Stadium Way,11887,11826,Brewer Park,12001
P5,Stadium Way,2326,2265,Brewer Park,2420
P6,Stadium Way,7350,7289,Brewer Park,7470
P6,Stadium Way,7781,7720,Brewer Park,7894
P6,Stadium Way,7230,7169,Brewer Park,7342
P3,Raven Rd emergency,367,306,Brewer Park,827
P6,Stadium Way,6911,6850,Brewer Park,7021
P7,Stadium Way,11115,11054,Brewer Park,11228
P6,Stadium Way,4918,4857,Brewer Park,5030
P6,Stadium Way,4420,4359,Brewer Park,4536
P6,Stadium Way,8068,8007,Brewer Park,8179
P6,Stadium Way,7127,7066,Brewer Park,7237
P7,Stadium Way,9052,8991,Brewer Park,9161
P5,Stadium Way,1346,1285,Brewer Park,1455
P7,Stadium Way,8518,8457,Brewer Park,8627
P7,Stadium Way,11615,11554,Brewer Park,11724
P6,Stadium Way,7711,7650,Brewer Park,7823
P4,Stadium Way,4711,4650,Brewer Park,4826
P5,Stadium Way,3953,3892,Brewer Park,4060
P6,Stadium Way,4965,4904,Brewer Park,5073
P7,Stadium Way,8457,8396,Brewer Park,8559
P7,Stadium Way,12822,12761,Brewer Park,12933
P7,Stadium Way,8613,8552,Brewer Park,8721
P5,Stadium Way,859,798,Brewer Park,968
P5,Stadium Way,2497,2436,Brewer Park,2609
P6,Stadium Way,5366,5305,Brewer Park,5478
P6,Stadium Way,8157,8096,Brewer Park,8270
P7,Stadium Way,10580,10519,Brewer Park,10689
P6,Stadium Way,6474,6413,Brewer Park,6574
P7,Stadium Way,12200,12139,Brewer Park,12310
P6,Stadium Way,6229,6168,Brewer Park,6339
P7,Colonel By,11886,11825,Brewer Park,12680
P3,Raven Rd emergency,96,35,Brewer Park,180
P5,Stadium Way,3166,3105,Brewer Park,3273
P7,Stadium Way,11174,11113,Brewer Park,11278
P6,Stadium Way,7906,7845,Brewer Park,8017
P7,Stadium Way,10314,10253,Brewer Park,10424
P7,Stadium Way,12847,12786,Brewer Park,12958
P7,Stadium Way,8572,8511,Brewer Park,8681
P7,Colonel By,11672,11611,Brewer Park,12464
P5,Stadium Way,216,155,Brewer Park,278
P6,Stadium Way,7152,7091,Brewer Park,7259
P6,Stadium Way,8173,8112,Brewer Park,8287
P7,Stadium Way,9986,9925,Brewer Park,10093
P5,Stadium Way,1200,1139,Brewer Park,1310
P6,Stadium Way,5807,5746,Brewer Park,5920
P6,Stadium Way,8115,8054,Brewer Park,8223
P5,Stadium Way,2023,1962,Brewer Park,2143
P6,Stadium Way,5341,5280,Brewer Park,5456
P7,Stadium Way,11102,11041,Brewer Park,11207
P5,Stadium Way,1266,1205,Brewer Park,1374
P6,Stadium Way,4460,4399,Brewer Park,4569
P7,Stadium Way,11528,11467,Brewer Park,11637
P6,Stadium Way,7154,7093,Brewer Park,7263
P5,Stadium Way,2227,2166,Brewer Park,2327
P7,Stadium Way,9599,9538,Brewer Park,9718
P7,Stadium Way,9190,9129,Brewer Park,9307
P7,Stadium Way,9312,9251,Brewer Park,9418
P6,Stadium Way,4975,4914,Brewer Park,5082
P5,Stadium Way,471,410,Brewer Park,585
P5,Stadium Way,2603,2542,Brewer Park,2715
P6,Stadium Way,6183,6122,Brewer Park,6287
P6,Stadium Way,8228,8167,Brewer Park,8337
P7,Colonel By,11542,11481,Brewer Park,12335
P7,Stadium Way,11688,11627,Brewer Park,11795
P7,Colonel By,11902,11841,Brewer Park,12700
P5,Stadium Way,1924,1863,Brewer Park,2030
P7,Stadium Way,8583,8522,Brewer Park,8694
P7,Stadium Way,11873,11812,Brewer Park,11983
P5,Stadium Way,1989,1928,Brewer Park,2105
P6,Stadium Way,5062,5001,Brewer Park,5177
P6,Stadium Way,6046,5985,Brewer Park,6149
P2,Colonel By,551,490,Hogs Back Plaza (SW dest.),956
P7,Stadium Way,9173,9112,Brewer Park,9289
P2,Colonel By,499,438,Hogs Back Plaza (SW dest.),844
P7,Colonel By,11527,11466,Brewer Park,12315
P6,Stadium Way,7342,7281,Brewer Park,7462
P2,Colonel By,605,544,Hogs Back Plaza (SW dest.),1046
P6,Stadium Way,4166,4105,Brewer Park,4272
P6,Stadium Way,7795,7734,Brewer Park,7906
P5,Stadium Way,1066,1005,Brewer Park,1179
P5,Stadium Way,320,259,Brewer Park,428
P7,Stadium Way,10525,10464,Brewer Park,10641
P5,Stadium Way,1473,1412,Brewer Park,1587
P5,Stadium Way,3573,3512,Brewer Park,3688
P5,Stadium Way,3288,3227,Brewer Park,3394
P5,Stadium Way,3336,3275,Brewer Park,3447
P3,Raven Rd emergency,285,224,Brewer Park,607
P5,Stadium Way,3606,3545,Brewer Park,3722
P7,Stadium Way,11134,11073,Brewer Park,11241
P1,Colonel By,258,197,Hogs Back Plaza (SW dest.),477
P6,Stadium Way,7329,7268,Brewer Park,7446
P6,Stadium Way,6955,6894,Brewer Park,7058
P7,Stadium Way,12851,12790,Brewer Park,12962
P5,Stadium Way,3626,3565,Brewer Park,3742
P6,Stadium Way,7889,7828,Brewer Park,8002
P7,Colonel By,10148,10087,Brewer Park,10929
P6,Stadium Way,7131,7070,Brewer Park,7241
P7,Colonel By,11680,11619,Brewer Park,12473
P7,Colonel By,11663,11602,Brewer Park,12459
P5,Stadium Way,3568,3507,Brewer Park,3683
P6,Stadium Way,6780,6719,Brewer Park,6887
P2,Colonel By,572,511,Hogs Back Plaza (SW dest.),996
P7,Stadium Way,9551,9490,Brewer Park,9665
P5,Stadium Way,2810,2749,Brewer Park,2918
P7,Stadium Way,12089,12028,Brewer Park,12205
P5,Stadium Way,1932,1871,Brewer Park,2044
P5,Stadium Way,3395,3334,Brewer Park,3507
P7,Stadium Way,9753,9692,Brewer Park,9864
P6,Stadium Way,7516,7455,Brewer Park,7622
P7,Colonel By,10118,10057,Brewer Park,10894
P5,Stadium Way,1605,1544,Brewer Park,1718
P7,Stadium Way,9398,9337,Brewer Park,9502
P7,Stadium Way,8504,8443,Brewer Park,8610
P7,Stadium Way,9396,9335,Brewer Park,9497
P3,Raven Rd emergency,692,631,Brewer Park,1319
P5,Stadium Way,1673,1612,Brewer Park,1782
P5,Stadium Way,327,266,Brewer Park,440
P7,Stadium Way,12827,12766,Brewer Park,12937
P6,Stadium Way,7164,7103,Brewer Park,7271
P3,Raven Rd emergency,302,241,Brewer Park,650
P1,Colonel By,379,318,Hogs Back Plaza (SW dest.),637
P6,Stadium Way,8187,8126,Brewer Park,8296
P5,Stadium Way,1330,1269,Brewer Park,1434
P5,Stadium Way,2872,2811,Brewer Park,2984
P7,Colonel By,10229,10168,Brewer Park,11024
