lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P6,Stadium Way,8081,8020,Brewer Park,8191
P6,Stadium Way,3446,3385,Brewer Park,3560
P7,Stadium Way,11028,10967,Brewer Park,11141
P6,Stadium Way,5298,5237,Brewer Park,5408
P6,Stadium Way,6688,6627,Brewer Park,6807
P6,Stadium Way,7529,7468,Brewer Park,7637
P6,Stadium Way,6738,6677,Brewer Park,6856
P7,Stadium Way,9729,9668,Brewer Park,9835
P6,Stadium Way,7105,7044,Brewer Park,7209
P7,Colonel By,11957,11896,Brewer Park,12767
P5,Stadium Way,491,430,Brewer Park,599
P4,Stadium Way,324,263,Brewer Park,412
P3,Stadium Way,3472,3411,Brewer Park,3587
P6,Stadium Way,3782,3721,Brewer Park,3898
P5,Stadium Way,2273,2212,Brewer Park,2375
P5,Stadium Way,2506,2445,Brewer Park,2616
P6,Stadium Way,7113,7052,Brewer Park,7222
P7,Stadium Way,10323,10262,Brewer Park,10431
P2,Colonel By,647,586,Hogs Back Plaza (SW dest.),1106
P7,Stadium Way,9817,9756,Brewer Park,9928
P1,Colonel By,206,145,Hogs Back Plaza (SW dest.),407
P2,Colonel By,170,109,Hogs Back Plaza (SW dest.),730
P7,Stadium Way,10604,10543,Brewer Park,10712
P5,Stadium Way,336,275,Brewer Park,420
P7,Stadium Way,11680,11619,Brewer Park,11793
P7,Stadium Way,10467,10406,Brewer Park,10584
P6,Stadium Way,4572,4511,Brewer Park,4679
P3,Stadium Way,4638,4577,Brewer Park,4753
P5,Stadium Way,259,198,Brewer Park,321
P7,Stadium Way,11985,11924,Brewer Park,12087
P6,Stadium Way,4868,4807,Brewer Park,4985
P6,Stadium Way,7486,7425,Brewer Park,7594
P5,Stadium Way,1862,1801,Brewer Park,1972
P3,Stadium Way,3398,3337,Brewer Park,3512
P7,Stadium Way,8694,8633,Brewer Park,8808
P4,Stadium Way,5602,5541,Brewer Park,5716
P7,Stadium Way,8562,8501,Brewer Park,8676
P7,Stadium Way,12839,12778,Brewer Park,12952
P5,Stadium Way,1865,1804,Brewer Park,1977
P5,Stadium Way,2717,2656,Brewer Park,2833
P5,Stadium Way,2084,2023,Brewer Park,2193
P6,Stadium Way,5658,5597,Brewer Park,5777
P7,Stadium Way,8535,8474,Brewer Park,8651
P6,Stadium Way,8079,8018,Brewer Park,8187
P6,Stadium Way,7289,7228,Brewer Park,7396
P6,Stadium Way,5620,5559,Brewer Park,5737
P7,Stadium Way,9995,9934,Brewer Park,10104
P7,Stadium Way,11711,11650,Brewer Park,11823
P6,Stadium Way,3871,3810,Brewer Park,3976
P6,Stadium Way,6002,5941,Brewer Park,6120
P7,Stadium Way,9153,9092,Brewer Park,9265
P5,Stadium Way,2423,2362,Brewer Park,2540
P6,Stadium Way,3759,3698,Brewer Park,3866
P6,Stadium Way,7587,7526,Brewer Park,7702
P6,Stadium Way,4783,4722,Brewer Park,4895
P2,Colonel By,189,128,Hogs Back Plaza (SW dest.),751
P5,Stadium Way,290,229,Brewer Park,358
P5,Stadium Way,380,319,Brewer Park,482
P6,Stadium Way,4447,4386,Brewer Park,4566
P7,Stadium Way,12754,12693,Brewer Park,12858
P6,Stadium Way,6577,6516,Brewer Park,6689
P7,Stadium Way,11709,11648,Brewer Park,11819
P3,Stadium Way,4081,4020,Brewer Park,4191
P5,Stadium Way,2388,2327,Brewer Park,2501
P6,Stadium Way,6675,6614,Brewer Park,6786
P7,Stadium Way,10943,10882,Brewer Park,11054
P5,Stadium Way,1812,1751,Brewer Park,1921
P6,Stadium Way,7045,6984,Brewer Park,7153
P7,Stadium Way,11808,11747,Brewer Park,11919
P6,Stadium Way,7623,7562,Brewer Park,7730
P5,Stadium Way,659,598,Brewer Park,774
P6,Stadium Way,6427,6366,Brewer Park,6534
P6,Stadium Way,5801,5740,Brewer Park,5908
P6,Stadium Way,6214,6153,Brewer Park,6322
P5,Stadium Way,2285,2224,Brewer Park,2396
P5,Stadium Way,749,688,Brewer Park,858
P7,Stadium Way,8324,8263,Brewer Park,8431
P5,Stadium Way,3024,2963,Brewer Park,3140
P6,Stadium Way,6040,5979,Brewer Park,6159
P7,Stadium Way,9215,9154,Brewer Park,9323
P7,Stadium Way,12070,12009,Brewer Park,12181
P7,Stadium Way,2187,2126,Brewer Park,2301
P5,Stadium Way,2317,2256,Brewer Park,2427
P7,Stadium Way,8626,8565,Brewer Park,8741
P5,Stadium Way,2784,2723,Brewer Park,2892
P6,Stadium Way,6194,6133,Brewer Park,6309
P7,Stadium Way,8832,8771,Brewer Park,8945
P7,Stadium Way,11371,11310,Brewer Park,11486
P1,Colonel By,345,284,Hogs Back Plaza (SW dest.),575
P5,Stadium Way,2789,2728,Brewer Park,2900
P6,Stadium Way,4014,3953,Brewer Park,4120
P7,Stadium Way,11706,11645,Brewer Park,11815
P5,Stadium Way,1029,968,Brewer Park,1137
P2,Colonel By,494,433,Hogs Back Plaza (SW dest.),824
P5,Stadium Way,1566,1505,Brewer Park,1676
P5,Stadium Way,496,435,Brewer Park,607
P4,Stadium Way,5557,5496,Brewer Park,5668
P7,Stadium Way,11455,11394,Brewer Park,11563
P1,Colonel By,302,241,Hogs Back Plaza (SW dest.),525
P5,Stadium Way,212,151,Brewer Park,256
P7,Stadium Way,8550,8489,Brewer Park,8663
P7,Stadium Way,9740,9679,Brewer Park,9853
P7,Colonel By,10036,9975,Brewer Park,10815
P6,Stadium Way,5581,5520,Brewer Park,5685
P7,Stadium Way,10430,10369,Brewer Park,10538
P7,Colonel By,10022,9961,Brewer Park,10803
P6,Stadium Way,6939,6878,Brewer Park,7050
P7,Stadium Way,9515,9454,Brewer Park,9626
P7,Stadium Way,9274,9213,Brewer Park,9383
P3,Stadium Way,4808,4747,Brewer Park,4915
P7,Stadium Way,8622,8561,Brewer Park,8737
P6,Stadium Way,4186,4125,Brewer Park,4295
P5,Stadium Way,1152,1091,Brewer Park,1263
P5,Stadium Way,2746,2685,Brewer Park,2857
P7,Colonel By,11862,11801,Brewer Park,12670
P5,Stadium Way,2346,2285,Brewer Park,2453
P7,Stadium Way,10969,10908,Brewer Park,11085
P7,Stadium Way,9544,9483,Brewer Park,9651
P6,Stadium Way,4493,4432,Brewer Park,4610
P1,Colonel By,137,76,Hogs Back Plaza (SW dest.),323
P6,Stadium Way,6189,6128,Brewer Park,6300
P7,Stadium Way,12724,12663,Brewer Park,12836
P6,Stadium Way,4131,4070,Brewer Park,4241
P4,Stadium Way,5423,5362,Brewer Park,5531
P7,Colonel By,11835,11774,Brewer Park,12636
P6,Stadium Way,8063,8002,Brewer Park,8169
P2,Colonel By,628,567,Hogs Back Plaza (SW dest.),1081
P7,Colonel By,11910,11849,Brewer Park,12723
P7,Stadium Way,9220,9159,Brewer Park,9333
P5,Stadium Way,2779,2718,Brewer Park,2887
P7,Stadium Way,12807,12746,Brewer Park,12914
P5,Stadium Way,301,240,Brewer Park,376
P4,Stadium Way,5616,5555,Brewer Park,5733
P5,Stadium Way,813,752,Brewer Park,929
P7,Stadium Way,11103,11042,Brewer Park,11214
P7,Colonel By,11626,11565,Brewer Park,12409
P7,Stadium Way,10423,10362,Brewer Park,10525
P7,Stadium Way,10181,10120,Brewer Park,10295
P7,Stadium Way,11900,11839,Brewer Park,12007
P6,Stadium Way,4805,4744,Brewer Park,4910
P6,Stadium Way,7348,7287,Brewer Park,7454
P2,Colonel By,510,449,Hogs Back Plaza (SW dest.),859
P6,Stadium Way,6471,6410,Brewer Park,6584
P4,Stadium Way,5593,5532,Brewer Park,5707
P5,Stadium Way,2156,2095,Brewer Park,2267
P7,Stadium Way,10012,9951,Brewer Park,10120
P7,Stadium Way,8940,8879,Brewer Park,9054
P5,Stadium Way,2260,2199,Brewer Park,2367
P7,Stadium Way,11724,11663,Brewer Park,11828
P6,Stadium Way,4206,4145,Brewer Park,4319
P7,Stadium Way,10524,10463,Brewer Park,10638
P4,Stadium Way,5126,5065,Brewer Park,5239
P5,Stadium Way,1446,1385,Brewer Park,1564
P5,Stadium Way,953,892,Brewer Park,1073
P3,Stadium Way,3569,3508,Brewer Park,3678
P5,Stadium Way,2786,2725,Brewer Park,2896
P6,Stadium Way,7175,7114,Brewer Park,7286
P7,Colonel By,10142,10081,Brewer Park,10925
P7,Stadium Way,11002,10941,Brewer Park,11117
P4,Stadium Way,5355,5294,Brewer Park,5470
