"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"1151_3",61,"139","Geesthacht, ZOB >  Tesperhude  >  Grünhof  >  Geesthacht, Fährstraße",3,"#ff0000","#ff0000",""
"1150_3",61,"137","Glinde  >  Industriegebiet Reinbek  >  Bf. Bergedorf",3,"#ff0000","#ff0000",""
"1149_3",61,"136","%SB  Reinbek  >  Klosterbergen  >  Max-Eichholz-Ring  >  Bf. Bergedorf",3,"#ff0000","#ff0000",""
"1148_3",61,"135","Bf. Bergedorf  >  Bethesda Krhs. Bergedorf  >  Bille-Bad  >  Bf. Bergedorf",3,"#ff0000","#ff0000",""
"1147_3",61,"12","%UB Billstedt > %UB Mümmelmannsberg > Lohbrügge (Nord) > Bf. Bergedorf > %SB Allermöhe",3,"#ff0000","#ff0000",""
"1138_3",61,"138","Lauenburg, ZOB  >  Hafenstraße  >  Bf. Lauenburg",3,"#ff0000","#ff0000",""
"1137_3",61,"124","Hauptbahnhof / ZOB > %UB%SB Berliner Tor >   %SB  Tiefstack  >  Kirchwerder  >  Bf. Bergedorf",3,"#ff0000","#ff0000",""
"1136_3",61,"120","Hauptbahnhof / ZOB > %UB%SB Berliner Tor > %SB Tiefstack > Zollenspieker > Altengamme",3,"#ff0000","#ff0000",""
"9702_3",66,"450","Norderkirchenweg > Finkenwerder Fähre",3,"#ff0000","#ff0000",""
"9701_3",66,"350","Finkenwerder Fähre > Seehofring (Nord)",3,"#ff0000","#ff0000",""
"9676_3",66,"115","%SB Klein Flottbek > Bf. Altona > Langenfelde > Eidelstedt",3,"#ff0000","#ff0000",""
"9671_3",66,"16","Elbe-Einkaufszentrum > Bf. Altona > %SB Friedrichsberg > Rentenversicherung Nord",3,"#ff0000","#ff0000",""
"9603_3",66,"544","%SB Neuwiedenthal >Hohlredder > Museum Kiekeberg > Bf. Harburg",3,"#ff0000","#ff0000",""
"9602_3",66,"113","Neumühlen > Bf. Altona > An der Kleiderkasse",3,"#ff0000","#ff0000",""
"9601_702",66,"X11","%UB Wandsbek Markt  > Bf. Rahlstedt",702,"#ff0000","#ff0000",""
"9576_702",66,"X22","Immenbusch > %UB Hagenbecks Tierpark > Jenfeld Zentrum",702,"#ff0000","#ff0000",""
"9541_3",66,"161","Böcklerstraße > %UB Legienstraße > Washingtonallee",3,"#ff0000","#ff0000",""
"9211_3",66,"543","Eißendorf > Bf. Harburg > Sinstorf > Emmelndorf",3,"#ff0000","#ff0000",""
"9164_3",66,"340","%SB Neuwiedenthal > Hohlredder > Museum Kiekeberg > Bf. Harburg",3,"#ff0000","#ff0000",""
"9163_3",66,"146","Freizeitbad MidSommerland > Bf. Harburg > AK Harburg > Airbus",3,"#ff0000","#ff0000",""
"9161_702",66,"X35","Am Licentiatenberg > Warnckesweg > Hamburg Messe > Hauptbahnhof > Jenfeld > Sorenkoppel",702,"#ff0000","#ff0000",""
"9142_3",66,"349","Bf. Harburg > Neuland > Bf. Harburg",3,"#ff0000","#ff0000",""
"9141_3",66,"157","Bf. Harburg > Moorburg > Hohenwisch",3,"#ff0000","#ff0000",""
"9140_3",66,"140","%SB Neuwiedenthal > %SB Neugraben (Nordseite) > %SB Neuwiedenthal",3,"#ff0000","#ff0000",""
"9139_3",66,"19","%UB Alsterdorf > Winterhude > Harvestehude > Hauptbahnhof/ZOB",3,"#ff0000","#ff0000",""
"9138_702",66,"X86","Teufelsbrück (Fähre) > Bf. Altona",702,"#ff0000","#ff0000",""
"9137_702",66,"X40","Sandbek > %SB Neugraben > Neuwiedenthal > Finkenwerder",702,"#ff0000","#ff0000",""
"8851_3",66,"28","Lufthansa-Basis > > AK Barmbek > %UB Wandsbek Markt",3,"#ff0000","#ff0000",""
"8850_3",66,"11","%UB Wandsbek Markt > Rahlstedt (Sorenkoppel)",3,"#ff0000","#ff0000",""
"8848_3",66,"17","%UB Feldstraße > Hauptbahnhof > %UB Borgweg > %UB  Berne",3,"#ff0000","#ff0000",""
"8846_3",66,"392","Teufelsbrück > %SB Hamburg Airport > %UB %SB Ohlsdorf",3,"#ff0000","#ff0000",""
"8736_3",66,"451","Containerterminal Burchardkai > Bubendey-Ufer (Fähre)",3,"#ff0000","#ff0000",""
"8606_3",66,"567","Jenfeld-Zentrum > Bf.Tonndorf  > %UB Farmsen",3,"#ff0000","#ff0000",""
"8301_3",66,"345","Sinstorfer Kirchweg > Marmstorf > Bf. Harburg",3,"#ff0000","#ff0000",""
"8211_3",66,"380(Shuttle)","S Stellingen  - Arenen",3,"#ff0000","#ff0000",""
"7701_3",66,"461","%UB Horner Rennbahn > Friedhof Öjendorf > %UB Horner Rennbahn",3,"#ff0000","#ff0000",""
"6361_3",66,"111","Bf. Altona > %UB %SB Landungsbrücken > HafenCity",3,"#ff0000","#ff0000",""
"5032_3",66,"213","%UB %SB Barmbek > %UB Wandsbek Markt > %UB Billstedt",3,"#ff0000","#ff0000",""
"5031_3",66,"167","Jenfeld > Bf. Tonndorf > %UB Farmsen > %UB Berne",3,"#ff0000","#ff0000",""
"4421_3",66,"274","%UB %SB Ohlsdorf > %SB Hamburg Airport",3,"#ff0000","#ff0000",""
"2126_3",66,"263","%UB Wandsbek Markt > Jenfeld > Willinghusen > Stapelfeld > Großlohe",3,"#ff0000","#ff0000",""
"1591_3",66,"368","%SB Wellingsbüttel > %UB Berne > %UB Farmsen > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1395_3",66,"9","%UB Wandsbek Markt > Tonndorf > Bf. Rahlstedt > Großlohe",3,"#ff0000","#ff0000",""
"1394_3",66,"8","%UB Wandsbek Markt > Bramfeld > %SB Poppenbüttel",3,"#ff0000","#ff0000",""
"1393_3",66,"7","%UB %SB Barmbek > Fuhlsbüttler Straße > Steilshoop",3,"#ff0000","#ff0000",""
"1389_3",66,"641","Bf. Altona > %SB Reeperbahn > Bf. Harburg > %SB Neugraben > Neckersstücken",3,"#ff0000","#ff0000",""
"1388_3",66,"640","Rathausmarkt > Bf. Harburg",3,"#ff0000","#ff0000",""
"1382_3",66,"618","%UB Wandsbek Markt > Jenfeld > Rahlstedt (Sorenkoppel)",3,"#ff0000","#ff0000",""
"1381_3",66,"617","%UB %SB Barmbek > Bramfeld > %UB Berne > %UB Farmsen > %UB Berne",3,"#ff0000","#ff0000",""
"1380_3",66,"611","Finkenwerder > Waltershof > AK Altona",3,"#ff0000","#ff0000",""
"1379_3",66,"608","St. Pauli > Wandsbek > Rahlstedt > Großlohe",3,"#ff0000","#ff0000",""
"1378_3",66,"607","St. Pauli > Barmbek > Poppenbüttel > Sasel > Volksdorf > %SB Poppenbüttel",3,"#ff0000","#ff0000",""
"1377_3",66,"606","Rathausmarkt > %UB Burgstraße > %SB Hamburg Airport > %UB Langenhorn Markt",3,"#ff0000","#ff0000",""
"1376_3",66,"605","Licentiatenberg > Groß Borstel > Eppendorf > %UB Klosterstern > Bf. Dammtor > Rathausmarkt",3,"#ff0000","#ff0000",""
"1375_3",66,"604","Niendorf > Lokstedt > %UB Hoheluftbrücke > Bf. Dammtor > Rathausmarkt",3,"#ff0000","#ff0000",""
"1374_3",66,"603","Schnelsen > Eidelstedt > %UB Schlump > Bf. Dammtor > Rathausmarkt",3,"#ff0000","#ff0000",""
"1373_3",66,"600","Bf. Altona > Eppendorf > %UB %SB Barmbek > %UB Wandsbek Markt > Horn",3,"#ff0000","#ff0000",""
"1372_3",66,"6","Speicherstadt > Hauptbahnhof > %UB Borgweg",3,"#ff0000","#ff0000",""
"1371_3",66,"562","Bf. Rahlstedt > Eichwischen",3,"#ff0000","#ff0000",""
"1369_3",66,"5","%AB Burgwedel > %UB Niendorf Markt > Hoheluft > Hauptbahnhof",3,"#ff0000","#ff0000",""
"1368_3",66,"443","Heimfeld > Eißendorf > Bf. Harburg > Sinstorf > Meckelfeld",3,"#ff0000","#ff0000",""
"1367_3",66,"4","Eidelstedt > Langenfelde > Rathausmarkt > Brandstwiete",3,"#ff0000","#ff0000",""
"1366_3",66,"391","%UB Hagenbecks Tierpark > %UB Niendorf Markt",3,"#ff0000","#ff0000",""
"1362_3",66,"375","%UB Volksdorf > Eulenkrugstraße > %UB Buchenkamp > %UB Volksdorf",3,"#ff0000","#ff0000",""
"1361_3",66,"37","Schenefelder Platz > Altona > Hauptbahnhof > Barmbek > Bramfeld",3,"#ff0000","#ff0000",""
"1360_3",66,"362","Bf. Rahlstedt > Großlohe > Stapelfeld",3,"#ff0000","#ff0000",""
"1358_3",66,"355","%SB Wilhelmsburg > Kirchdorf (Süd) > %SB Wilhelmsburg",3,"#ff0000","#ff0000",""
"1357_3",66,"354","Aurubis Werk Ost > %SB Veddel",3,"#ff0000","#ff0000",""
"1356_3",66,"351","%SB Wilhelmsburg > Moorwerder",3,"#ff0000","#ff0000",""
"1353_3",66,"34","Hauptbahnhof > Kirchdorf (Süd)",3,"#ff0000","#ff0000",""
"1351_3",66,"292","%UB Ochsenzoll > %SB Hamburg Airport > %UB Lattenkamp",3,"#ff0000","#ff0000",""
"1348_3",66,"276","%UB Ohlstedt > %SB Poppenbüttel > Sasel (Mellingburgredder)",3,"#ff0000","#ff0000",""
"1347_3",66,"275","Meiendorf (Künnekestraße) > %UB Berne > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1346_3",66,"271","Rentenversicherung Nord > %SB Friedrichsberg > Bf Rahlstedt",3,"#ff0000","#ff0000",""
"1345_3",66,"270","Ohlsdorfer Friedhof (Haupteingang) > Bramfelder See",3,"#ff0000","#ff0000",""
"1344_3",66,"27","%SB Wellingsbüttel > %UB Farmsen > Jenfeld > %UB Billstedt",3,"#ff0000","#ff0000",""
"1342_3",66,"261","%UB %SB Barmbek > %UB Horner Rennbahn > %UB %SB Berliner Tor",3,"#ff0000","#ff0000",""
"1341_3",66,"260","%UB Wandsbek Markt > %UB Horner Rennbahn > Billbrook (Borsigstraße)",3,"#ff0000","#ff0000",""
"1340_3",66,"26","%UB Kellinghusenstraße > Bramfeld > %UB Farmsen > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1339_3",66,"254","%SB Veddel > Peutestraße/Hovestraße",3,"#ff0000","#ff0000",""
"1338_3",66,"252","Rethehöft > %SB Wilhelmsburg",3,"#ff0000","#ff0000",""
"1337_3",66,"251","Finkenwerder > %SB Neugraben > Neckersstücken",3,"#ff0000","#ff0000",""
"1336_3",66,"250","Fischbeker Heideweg > %SB Neugraben > Waltershof > Bf. Altona",3,"#ff0000","#ff0000",""
"1335_3",66,"25","Bf.Altona > Winterhude > %UB Burgstraße > %SB Hammerbrook",3,"#ff0000","#ff0000",""
"1333_3",66,"245","Marmstorf (Beutnerring) > Bf. Harburg > Groß Moor",3,"#ff0000","#ff0000",""
"1332_3",66,"241","Heykenaubrook > Bf. Harburg > Rönneburg ( Vorderkamp)",3,"#ff0000","#ff0000",""
"1331_3",66,"240","Neu Wulmstorf, Freibad > %SB Neugraben > Waldfrieden (Kehre)",3,"#ff0000","#ff0000",""
"1330_3",66,"24","%UB Niendorf Markt > %SB Poppenbüttel > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1329_3",66,"23","%UB Niendorf Markt > %UB %SB Barmbek > %UB Billstedt",3,"#ff0000","#ff0000",""
"1326_3",66,"214","%UB Lattenkamp > Klotzenmoor > %UB Lattenkamp",3,"#ff0000","#ff0000",""
"1325_3",66,"20","Bf. Altona > Eimsbüttel > Eppendorf > City Nord > %SB Rübenkamp",3,"#ff0000","#ff0000",""
"1324_3",66,"192","%UB Langenhorn Markt > Glashütte, Markt",3,"#ff0000","#ff0000",""
"1323_3",66,"191","Schnelsen > %UB Niendorf Markt > Krohnstiegtunnel > %UB Garstedt",3,"#ff0000","#ff0000",""
"1322_3",66,"183","Schnelsen (Kalvslohtwiete) > Eidelstedt > Langenfelde > Bf. Altona",3,"#ff0000","#ff0000",""
"1321_3",66,"181","Eidelstedt > %UB Hagenbecks Tierpark > %UB %SB Sternschanze",3,"#ff0000","#ff0000",""
"1320_3",66,"180","%SB Stellingen > Winsbergring > %SB Diebsteich > %SB Holstenstraße",3,"#ff0000","#ff0000",""
"1319_3",66,"179","%UB Borgweg > %UB Alsterdorf > %UB %SB Ohlsdorf > %SB Poppenbüttel",3,"#ff0000","#ff0000",""
"1318_3",66,"178","%UB Garstedt > Glashütte > Heimgarten > %SB Poppenbüttel",3,"#ff0000","#ff0000",""
"1317_3",66,"177","%UB %SB Barmbek > Owiesenstraße > Bramfelder See",3,"#ff0000","#ff0000",""
"1316_3",66,"176","%UB Ohlstedt > Tannenhof > Poppenbütteler Berg > %SB Poppenbüttel",3,"#ff0000","#ff0000",""
"1314_3",66,"174","%UB %SB Ohlsdorf > %UB Fuhlsbüttel  > %SB Poppenbüttel > %UB Volksdorf",3,"#ff0000","#ff0000",""
"1313_3",66,"173","Uhlenhorst > %UB %SB Barmbek > Bramfeld, Am Stühm-Süd",3,"#ff0000","#ff0000",""
"1312_3",66,"172","Uhlenhorst > %UB %SB Barmbek > Hummelsbüttel, Lentersweg",3,"#ff0000","#ff0000",""
"1311_3",66,"171","%UB %SB Barmbek > %UB Dehnhaide > %UB Farmsen > Bramfeld (Ost)",3,"#ff0000","#ff0000",""
"1310_3",66,"170","Ohlsdorfer Friedhof > Bramfeld (Maisredder)",3,"#ff0000","#ff0000",""
"1309_3",66,"168","%SB Wellingsbüttel > %UB Berne > %UB Farmsen > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1308_3",66,"166","%UB %SB Barmbek > %UB Wandsbek-Gartenstadt",3,"#ff0000","#ff0000",""
"1307_3",66,"164","Bf. Rahlstedt > Freibad Rahlstedt > Seniorensitz Am Hegen",3,"#ff0000","#ff0000",""
"1305_3",66,"162","%UB Wandsbek Markt > Hohenhorst > Bf. Rahlstedt",3,"#ff0000","#ff0000",""
"1303_3",66,"160","%UB Wandsbek Markt > %UB Horner Rennbahn > %UB %SB Berliner Tor",3,"#ff0000","#ff0000",""
"1302_3",66,"156","Steinwerder (Alter Elbtunnel) > %SB Wilhelmsburg",3,"#ff0000","#ff0000",""
"1301_3",66,"154","%UB %SB Berliner Tor > %SB Wilhelmsburg > Kornweide > Bf. Harburg",3,"#ff0000","#ff0000",""
"1300_3",66,"153","Eversween (Süd) > Auf der Hohen Schaar > Kornweide > Bf. Harburg",3,"#ff0000","#ff0000",""
"1299_3",66,"152","Neuhof > %SB Wilhelmsburg > Friedhof Finkenriek > %SB Harburg Rathaus",3,"#ff0000","#ff0000",""
"1298_3",66,"151","Altenwerder > Dradenau > Waltershof > %SB Wilhelmsburg",3,"#ff0000","#ff0000",""
"1297_3",66,"150","Cranz > Finkenwerder > Waltershof > Othmarschen > Bf. Altona",3,"#ff0000","#ff0000",""
"1296_3",66,"145","Marmstorf > Bf. Harburg > Freizeitbad MidSommerland",3,"#ff0000","#ff0000",""
"1294_3",66,"143","Eißendorf > Bf. Harburg > Sinstorf > Beckedorf",3,"#ff0000","#ff0000",""
"1293_3",66,"142","Heimfeld > Bf. Harburg > Hafen Harburg",3,"#ff0000","#ff0000",""
"1292_3",66,"141","%SB Neugraben > Bf. Harburg > Meckelfeld, Schulzentrum",3,"#ff0000","#ff0000",""
"1290_3",66,"14","Eißendorf > Bf. Harburg > Sinstorf > Fleestedt",3,"#ff0000","#ff0000",""
"1289_3",66,"13","%SB Veddel > %SB Wilhelmsburg > Kirchdorf (Süd)",3,"#ff0000","#ff0000",""
"1288_3",66,"118","%UB Fuhlsbüttel >  %UB Wandsbek-Gartenstadt",3,"#ff0000","#ff0000",""
"1286_3",66,"116","Am Hohen Hause (Rentenv.) > %UB Wandsbek Markt > %UB Billstedt",3,"#ff0000","#ff0000",""
"1285_3",66,"114","Lufthansa-Basis > %UB Lattenkamp > Eppendorf > %UB Klosterstern  > Bf Dammtor",3,"#ff0000","#ff0000",""
"1284_3",66,"112","%SB Blankenese > Hauptbahnhof > Hamm (Osterbrookplatz)",3,"#ff0000","#ff0000",""
"1281_3",66,"10","%UB Wandsbek Markt > Bf. Wandsbek > Jenfeld (Glatzer Straße)",3,"#ff0000","#ff0000",""
"8804_402",76,"U4","Überseequartier > Jungfernstieg  > Billstedt",402,"#ff0000","#ff0000",""
"8803_402",76,"U3","Barmbek > Schlump > Hauptbahnhof Süd > Wandsbek-Gartenstadt",402,"#ff0000","#ff0000",""
"8802_402",76,"U2","Niendorf Nord > Hauptbahnhof Nord > Mümmelmannsberg",402,"#ff0000","#ff0000",""
"1466_402",76,"U1","Norderstedt Mitte > Hauptbahnhof Süd > Ohlstedt / Großhansdorf",402,"#ff0000","#ff0000",""
"9501_3",32,"454","Schmalensee / Trappenkamp - Bornhöved - Rendswühren - Neumünster",3,"#ff0000","#ff0000",""
"6555_3",32,"413","Bornhöved - Hollenbek - Rendswühren - Bornhöved und zurück",3,"#ff0000","#ff0000",""
"6544_3",32,"361","Plön - Ascheberg (- Vierhusen) - Bornhöved",3,"#ff0000","#ff0000",""
"983_3",32,"412","Bornhöved - Stocksee - Tensfeld - Bornhöved",3,"#ff0000","#ff0000",""
"982_3",32,"411","Trappenkamp - Gönnebek - Bornhöved - Tensfeld - Bad Segeberg",3,"#ff0000","#ff0000",""
"981_3",32,"410","Kiel - Wankendorf - Bornhöved - Bad Segeberg",3,"#ff0000","#ff0000",""
"5206_1200",73,"72","St. Pauli-Landungsbrücken > Arningstraße > Elbphilharmonie > St. Pauli-Landungsbrücken",1200,"#ff0000","#ff0000",""
"5111_109",41,"S1","Wedel > Hauptbahnhof > Ohlsdorf > Hamburg Airport/Poppenbüttel",109,"#ff0000","#ff0000",""
"1263_1200",73,"HBEL","Cranz > Neuenfelde > Blankenese",1200,"#ff0000","#ff0000",""
"1262_1200",73,"75","Landungsbrücken > Steinwerder",1200,"#ff0000","#ff0000",""
"1261_1200",73,"73","Landungsbrücken > Argentinienbrücke > Ernst-August-Schleuse",1200,"#ff0000","#ff0000",""
"1260_1200",73,"64","Finkenwerder > Teufelsbrück",1200,"#ff0000","#ff0000",""
"1259_1200",73,"62","Landungsbrücken > Finkenwerder",1200,"#ff0000","#ff0000",""
"1258_1200",73,"61","Landungsbrücken > Neuhof",1200,"#ff0000","#ff0000",""
"8984_2",41,"RE20","Uelzen > Salzwedel > Magdeburg",2,"#ff0000","#ff0000",""
"8983_2",41,"RE2","?",2,"#ff0000","#ff0000",""
"8982_2",41,"RB47","Uelzen > Braunschweig",2,"#ff0000","#ff0000",""
"8981_2",41,"RB37","Bremen > Soltau > Uelzen",2,"#ff0000","#ff0000",""
"8339_2",41,"RB33","Bremerhaven Hbf > Bremervörde > Kutenholz > Buxtehude",2,"#ff0000","#ff0000",""
"7779_2",41,"RE83","Lübeck Hbf > Ratzeburg > Büchen > Lüneburg",2,"#ff0000","#ff0000",""
"7778_2",41,"RE80","Lübeck Hbf > Bad Oldesloe > Ahrensburg > Hamburg Hbf",2,"#ff0000","#ff0000",""
"7777_2",41,"RE8","%RE8 / %RE80 / RB81 Gesamtverkehr Lübeck Hbf - Hamburg Hbf",2,"#ff0000","#ff0000",""
"7776_2",41,"RE70","Kiel > Neumünster > Elmshorn > Hamburg Hbf",2,"#ff0000","#ff0000",""
"7775_2",41,"RE7","Flensburg > Neumünster > Elmshorn > Hamburg Hbf",2,"#ff0000","#ff0000",""
"7774_2",41,"RE6","Westerland > Husum > Itzehoe > Elmshorn > Hamburg-Altona",2,"#ff0000","#ff0000",""
"7773_2",41,"RE5","Hamburg Hbf > Harburg > Stade > Himmelpforten > Cuxhaven",2,"#ff0000","#ff0000",""
"7772_2",41,"RE4","%RE4 / %RB41 Gesamtverkehr Hamburg > Bremen",2,"#ff0000","#ff0000",""
"7771_2",41,"RE3","%RE3 / %RB31 + RE2 Gesamtverkehr Hamburg >Lüneburg > Uelzen (> Hannover)",2,"#ff0000","#ff0000",""
"7770_2",41,"RE1","Hamburg Hbf  >  Büchen  > Schwerin  > Rostock",2,"#ff0000","#ff0000",""
"7769_2",41,"RB82","Neumünster > Bad Segeberg > Bad Oldesloe",2,"#ff0000","#ff0000",""
"7768_2",41,"RB81","Bad Oldesloe > Ahrensburg > Hamburg Hbf",2,"#ff0000","#ff0000",""
"7767_2",41,"RB71","Itzehoe / Wrist > Elmshorn > Hamburg-Altona",2,"#ff0000","#ff0000",""
"7766_2",41,"RB61","Itzehoe > Elmshorn > Hamburg Hbf",2,"#ff0000","#ff0000",""
"7765_2",41,"RB41","Hamburg Hbf > Harburg > Buchholz > Tostedt > Bremen Hbf",2,"#ff0000","#ff0000",""
"7764_2",41,"RB38","(Harburg >) Buchholz > Handeloh > Soltau",2,"#ff0000","#ff0000",""
"7763_2",41,"RB32","Lüneburg > Dahlenburg > Dannenberg",2,"#ff0000","#ff0000",""
"7762_2",41,"RB31","Hamburg Hbf > Harburg > Winsen > Lüneburg",2,"#ff0000","#ff0000",""
"1689_3",41,"SEV","?",3,"#ff0000","#ff0000",""
"1673_2",41,"A3","Elmshorn > Barmstedt > Ulzburg Süd",2,"#ff0000","#ff0000",""
"1672_2",41,"A2","Norderstedt Mitte > Ulzburg Süd > Kaltenkirchen",2,"#ff0000","#ff0000",""
"1671_2",41,"A1","Eidelstedt > Kaltenkirchen > Boostedt > Neumünster",2,"#ff0000","#ff0000",""
"9734_3",126,"8872","",3,"#ff0000","#ff0000",""
"9733_3",126,"8863","Schwarzenbek > Lütau > Gülzow > Lauenburg Schule",3,"#ff0000","#ff0000",""
"9732_3",126,"8836","Klein Pampau > Grabau > Schwarzenbek",3,"#ff0000","#ff0000",""
"9731_3",126,"8835","%RB Bf. Müssen > Elmenhorst > Grove > Schwarzenbek",3,"#ff0000","#ff0000",""
"9730_3",126,"8834","Müssen > Klein Pampau > %RB Bf. Müssen > Büchen Schulzentrum",3,"#ff0000","#ff0000",""
"9729_3",126,"8824","Brunstorf > Hohenhorn > Dassendorf",3,"#ff0000","#ff0000",""
"9728_3",126,"8815","Dassendorf > Brunstorf > Schwarzenbek",3,"#ff0000","#ff0000",""
"9727_3",126,"8775","Groß Sarau > Klempau > Krummesse",3,"#ff0000","#ff0000",""
"9726_3",126,"8774","Ratzeburg > Harmsdorf > Berkenthin",3,"#ff0000","#ff0000",""
"9725_3",126,"8773","Berkenthin > Kählstorf > Krummesse",3,"#ff0000","#ff0000",""
"9724_3",126,"8728","Hammoor > Todendorf > Sprenge > Mollhagen",3,"#ff0000","#ff0000",""
"9723_3",126,"8727","Sandesneben > Kastorf > Berkenthin",3,"#ff0000","#ff0000",""
"9207_3",126,"8182","Kastorf > Westerau > Bad Oldesloe",3,"#ff0000","#ff0000",""
"9206_3",126,"8181","Westerau > Groß Boden",3,"#ff0000","#ff0000",""
"9205_3",126,"8180","Bad Oldesloe > Groß Boden > Todendorf",3,"#ff0000","#ff0000",""
"9204_3",126,"8118","Delingsdorf > Bargteheide",3,"#ff0000","#ff0000",""
"9203_3",126,"8117","Bargfelder Rögen > Bargfeld-Stegen",3,"#ff0000","#ff0000",""
"9202_3",126,"8116","Sattenfelde > Tremsbüttel > Bargteheide",3,"#ff0000","#ff0000",""
"9201_3",126,"8115","Bad Oldesloe > Lasbek > Bargteheide",3,"#ff0000","#ff0000",""
"9200_3",126,"8114","?",3,"#ff0000","#ff0000",""
"9199_3",126,"8113","Klein Hansdorf > Ammersbek > Bargteheide",3,"#ff0000","#ff0000",""
"9198_3",126,"8112","?",3,"#ff0000","#ff0000",""
"9197_3",126,"8111","Bargfeld-Stegen > Jersbek > Bargteheide",3,"#ff0000","#ff0000",""
"9196_3",126,"8106","Bf. Bargteheide > Bargteheide, Max-Planck-Straße",3,"#ff0000","#ff0000",""
"8866_3",126,"8104","Stadtverkehr Bad Oldesloe - Linie 4",3,"#ff0000","#ff0000",""
"8659_3",126,"8781","Grinau > Bliestorf > Krummesse",3,"#ff0000","#ff0000",""
"8658_3",126,"8780","Sandesneben > Siebenbäumen > Kronsforde > (Lübeck)",3,"#ff0000","#ff0000",""
"8657_3",126,"8772","Hollenbek > Ratzeburg",3,"#ff0000","#ff0000",""
"8656_3",126,"8771","Krummesse > Berkenthin",3,"#ff0000","#ff0000",""
"8655_3",126,"8770","Kronsforde > Berkenthin > Mölln",3,"#ff0000","#ff0000",""
"8653_3",126,"8742","Koberg >Kastorf > Berkenthin > Ratzeburg",3,"#ff0000","#ff0000",""
"8652_3",126,"8741","Kronsforde > Berkenthin (>Ratzeburg) ",3,"#ff0000","#ff0000",""
"8651_3",126,"8731","Rothenhausen  > Schiphorst > Sandesneben (>Hoisdorf)",3,"#ff0000","#ff0000",""
"8650_3",126,"8730","Bf. Ratzeburg > Nusse > Sandesneben > Bf. Ahrensburg",3,"#ff0000","#ff0000",""
"8649_3",126,"8726","Klinkrade > Sandesneben > Mollhagen > Bargteheide",3,"#ff0000","#ff0000",""
"8648_3",126,"8725","Mollhagen > Sandesneben > Bargteheide ",3,"#ff0000","#ff0000",""
"8647_3",126,"8724","Siebenbäumen > Schönberg > Trittau",3,"#ff0000","#ff0000",""
"8646_3",126,"8723","Klinkrade > Sirksfelde > Trittau",3,"#ff0000","#ff0000",""
"8645_3",126,"8722","Berkenthin > Kastorf > Sandesneben",3,"#ff0000","#ff0000",""
"8644_3",126,"8721","Schönberg > Linau > Sandesneben",3,"#ff0000","#ff0000",""
"8643_3",126,"8720","Lübeck > Kastorf > Sandesneben > Trittau",3,"#ff0000","#ff0000",""
"8546_3",126,"8740","Ratzeburg > Berkenthin > Kastorf > Bad Oldesloe",3,"#ff0000","#ff0000",""
"8497_3",126,"7725","Schlamersdorf, Am Markt > Trappenkamp, Schulen",3,"#ff0000","#ff0000",""
"7827_3",126,"6535","Steinburg > Groß Offenseth > Horst > Elmshorn",3,"#ff0000","#ff0000",""
"7826_3",126,"6534","Itzehoe > Hohenfelde > Horst > Elmshorn",3,"#ff0000","#ff0000",""
"7709_3",126,"8136","Voßkaten - Zarpen, Schule",3,"#ff0000","#ff0000",""
"7708_3",126,"8134","Westerau > Trenthorst > Wesenberg > Reinfeld",3,"#ff0000","#ff0000",""
"7707_3",126,"8133","Steinfeld > Barnitz > Lokfeld > Reinfeld",3,"#ff0000","#ff0000",""
"7706_3",126,"8131","Lübeck > Mönkhagen  > Heilshoop > Zarpen >Reinfeld ",3,"#ff0000","#ff0000",""
"7686_3",126,"8822","Kröppelshagen - Aumühle",3,"#ff0000","#ff0000",""
"7259_3",126,"8833","Büchen > Müssen > Schwarzenbek",3,"#ff0000","#ff0000",""
"5661_3",126,"8105","Stadtverkehr Bad Oldesloe > Linie 5",3,"#ff0000","#ff0000",""
"5646_3",126,"8171","Heidekamp > Reinfeld > Bad Oldesloe",3,"#ff0000","#ff0000",""
"5645_3",126,"8170","Bad Oldesloe > Steinfeld > Reinfeld",3,"#ff0000","#ff0000",""
"5641_3",126,"8150","Pöhls > Zarpen > Badendorf > Groß Steinrade > Lübeck",3,"#ff0000","#ff0000",""
"5636_3",126,"7551","Gesamtverkehr Bad Segeberg > Seth > Oering",3,"#ff0000","#ff0000",""
"5368_3",126,"7922","Eekholt > Heidmühlen > Rickling > Kleinkummerfeld",3,"#ff0000","#ff0000",""
"5367_3",126,"7921","Groß Kummerfeld > Kleinkummerfeld > Boostedt",3,"#ff0000","#ff0000",""
"5366_3",126,"7920","Wahlstedt > Heidmühlen > Boostedt",3,"#ff0000","#ff0000",""
"5153_3",126,"7722","Hutzfeld > Berlin > Travenort > Schlamersdorf",3,"#ff0000","#ff0000",""
"5151_3",126,"7720","Schlamersdorf > Berlin > Hutzfeld ",3,"#ff0000","#ff0000",""
"4649_3",126,"8711","Groß Grönau > Groß Sarau > Hornstorf > Groß Grönau",3,"#ff0000","#ff0000",""
"4648_3",126,"8710","Lübeck > Ratzeburg > Mölln",3,"#ff0000","#ff0000",""
