time_s,cars_on_campus,cumulative_spawned,cumulative_exited
5102,3200,3200,0
5103,3200,3200,0
5104,3200,3200,0
5105,3200,3200,0
5106,3200,3200,0
5107,3200,3200,0
5108,3200,3200,0
5109,3200,3200,0
5110,3200,3200,0
5111,3200,3200,0
5112,3200,3200,0
5113,3200,3200,0
5114,3200,3200,0
5115,3200,3200,0
5116,3200,3200,0
5117,3200,3200,0
5118,3200,3200,0
5119,3200,3200,0
5120,3200,3200,0
5121,3200,3200,0
5122,3200,3200,0
5123,3200,3200,0
5124,3200,3200,0
5125,3200,3200,0
5126,3200,3200,0
5127,3200,3200,0
5128,3200,3200,0
5129,3200,3200,0
5130,3200,3200,0
5131,3200,3200,0
5132,3200,3200,0
5133,3200,3200,0
5134,3200,3200,0
5135,3200,3200,0
5136,3200,3200,0
5137,3200,3200,0
5138,3200,3200,0
5139,3200,3200,0
5140,3200,3200,0
5141,3200,3200,0
5142,3200,3200,0
5143,3200,3200,0
5144,3200,3200,0
5145,3200,3200,0
5146,3200,3200,0
5147,3200,3200,0
5148,3200,3200,0
5149,3200,3200,0
5150,3200,3200,0
5151,3200,3200,0
5152,3200,3200,0
5153,3200,3200,0
5154,3200,3200,0
5155,3200,3200,0
5156,3200,3200,0
5157,3200,3200,0
5158,3200,3200,0
5159,3200,3200,0
5160,3200,3200,0
5161,3200,3200,0
5162,3200,3200,0
5163,3200,3200,0
5164,3200,3200,0
5165,3200,3200,0
5166,3200,3200,0
5167,3200,3200,0
5168,3200,3200,0
5169,3200,3200,0
5170,3200,3200,0
5171,3200,3200,0
5172,3200,3200,0
5173,3200,3200,0
5174,3200,3200,0
5175,3200,3200,0
5176,3200,3200,0
5177,3200,3200,0
5178,3200,3200,0
5179,3200,3200,0
5180,3200,3200,0
5181,3200,3200,0
5182,3200,3200,0
5183,3200,3200,0
5184,3200,3200,0
5185,3200,3200,0
5186,3200,3200,0
5187,3200,3200,0
5188,3200,3200,0
5189,3200,3200,0
5190,3200,3200,0
5191,3200,3200,0
5192,3200,3200,0
5193,3200,3200,0
5194,3200,3200,0
5195,3200,3200,0
5196,3200,3200,0
5197,3200,3200,0
5198,3200,3200,0
5199,3200,3200,0
5200,3200,3200,0
5201,3200,3200,0
5202,3200,3200,0
5203,3200,3200,0
5204,3200,3200,0
5205,3200,3200,0
5206,3200,3200,0
5207,3200,3200,0
5208,3200,3200,0
5209,3200,3200,0
5210,3200,3200,0
5211,3200,3200,0
5212,3200,3200,0
5213,3200,3200,0
5214,3200,3200,0
5215,3200,3200,0
5216,3200,3200,0
5217,3200,3200,0
5218,3200,3200,0
5219,3200,3200,0
5220,3200,3200,0
5221,3200,3200,0
5222,3200,3200,0
5223,3200,3200,0
5224,3200,3200,0
5225,3200,3200,0
5226,3200,3200,0
5227,3200,3200,0
5228,3200,3200,0
5229,3200,3200,0
5230,3200,3200,0
5231,3200,3200,0
5232,3200,3200,0
5233,3200,3200,0
5234,3200,3200,0
5235,3200,3200,0
5236,3200,3200,0
5237,3200,3200,0
5238,3200,3200,0
5239,3200,3200,0
5240,3200,3200,0
5241,3200,3200,0
5242,3200,3200,0
5243,3200,3200,0
5244,3200,3200,0
5245,3200,3200,0
5246,3200,3200,0
5247,3200,3200,0
5248,3200,3200,0
5249,3200,3200,0
5250,3200,3200,0
5251,3200,3200,0
5252,3200,3200,0
5253,3200,3200,0
5254,3200,3200,0
5255,3200,3200,0
5256,3200,3200,0
5257,3200,3200,0
5258,3200,3200,0
5259,3200,3200,0
5260,3200,3200,0
5261,3200,3200,0
5262,3200,3200,0
5263,3200,3200,0
5264,3200,3200,0
5265,3200,3200,0
5266,3200,3200,0
5267,3200,3200,0
5268,3200,3200,0
5269,3200,3200,0
5270,3200,3200,0
5271,3200,3200,0
5272,3200,3200,0
5273,3200,3200,0
5274,3200,3200,0
5275,3200,3200,0
5276,3200,3200,0
5277,3200,3200,0
5278,3200,3200,0
5279,3200,3200,0
5280,3200,3200,0
5281,3200,3200,0
5282,3200,3200,0
5283,3200,3200,0
5284,3200,3200,0
5285,3200,3200,0
5286,3200,3200,0
5287,3200,3200,0
5288,3200,3200,0
5289,3200,3200,0
5290,3200,3200,0
5291,3200,3200,0
5292,3200,3200,0
5293,3200,3200,0
5294,3200,3200,0
5295,3200,3200,0
5296,3200,3200,0
5297,3200,3200,0
5298,3200,3200,0
5299,3200,3200,0
5300,3200,3200,0
5301,3200,3200,0
5302,3200,3200,0
5303,3200,3200,0
5304,3200,3200,0
5305,3200,3200,0
5306,3200,3200,0
5307,3200,3200,0
5308,3200,3200,0
5309,3200,3200,0
5310,3200,3200,0
5311,3200,3200,0
5312,3200,3200,0
5313,3200,3200,0
5314,3200,3200,0
5315,3200,3200,0
5316,3200,3200,0
5317,3200,3200,0
5318,3200,3200,0
5319,3200,3200,0
5320,3200,3200,0
5321,3200,3200,0
5322,3200,3200,0
5323,3200,3200,0
5324,3200,3200,0
5325,3200,3200,0
5326,3200,3200,0
5327,3200,3200,0
5328,3200,3200,0
5329,3200,3200,0
5330,3200,3200,0
5331,3200,3200,0
5332,3200,3200,0
5333,3200,3200,0
5334,3200,3200,0
5335,3200,3200,0
5336,3200,3200,0
5337,3200,3200,0
5338,3200,3200,0
